K,GEP,spectra_file,Name,pathway,ES,NES,NOM_p,FDR_q,FWER p-val,Tag %,Gene %,leading_edge
14,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_14.dt_0_01.txt,prerank,HALLMARK_ALLOGRAFT_REJECTION,-0.6021418439873275,-2.6360437526734426,0.0,0.0,0.0,90/121,29.02%,CTSS;CD74;IL2RG;ITGAL;SRGN;CCND2;CD79A;HCLS1;IL16;LTB;CD2;PTPRC;IRF8;ETS1;ITGB2;CD96;FYB1;MAP4K1;ZAP70;CD3E;CD4;LCP2;CD3D;IRF4;CCL5;CD40;IL2RB;PRKCB;SPI1;LCK;WAS;PTPN6;ITK;NCF4;CD8A;IL12RB1;CD28;GZMA;CCR5;CD247;TIMP1;CD7;CD3G;LY75;FGR;SIT1;STAT4;ICAM1;TLR6;C2;CXCR3;FCGR2B;PRF1;HDAC9;STAB1;THY1;IL27RA;CD1D;CD80;TRAT1;GPR65;LY86;CCL2;IL18;FASLG;TLR1;IL2RA;CCND3;CD40LG;IL7;FAS;CCL11;KLRD1;CSF1;LIF;CCL4;CCR2;GBP2;CFP;IL18RAP;CCR1;CAPG;TNF;GZMB;IL1B;EREG;STAT1;NLRP3;INHBA;JAK2
14,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_14.dt_0_01.txt,prerank,HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.47724932525902847,-2.2110080931679184,0.0,0.0,0.0,73/111,30.48%,IFI27;CD74;C1S;ITGB7;NLRC5;IRF8;C1R;SOD2;SLAMF7;CIITA;CFB;IL10RA;LCP2;IRF4;CCL5;SAMHD1;CD40;ZBP1;IL2RB;TNFAIP3;IRF1;MT2A;CD38;PFKP;KLRK1;PTPN6;FGL2;RNF213;NFKBIA;GZMA;CSF2RB;SAMD9L;IFITM2;ISG20;CASP8;ST3GAL5;BANK1;STAT4;ICAM1;SP110;PDE4B;SERPING1;IFITM3;CD69;CFH;VCAM1;EIF4E3;GBP4;NAMPT;CCL2;GPR18;SOCS3;IFI30;UPP1;IL7;PSMB9;TRIM14;FAS;CD274;CXCL10;PNP;TNFAIP6;EPSTI1;RAPGEF6;SECTM1;PTGS2;ISG15;STAT1;JAK2;OASL;OAS2;IFIT2;FPR1
14,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_14.dt_0_01.txt,prerank,HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.5133821498568413,-1.9627838810828395,0.0,0.0015177385695313982,0.002014098690835851,36/53,30.40%,PLA2G2A;IL2RG;LTB;ITGA4;A2M;TNFRSF1B;TNFRSF12A;IRF1;CD38;IL12RB1;CSF2RB;CD14;IL1R2;PIK3R5;MAP3K8;HMOX1;IL2RA;CSF2RA;IL1R1;SOCS3;IL7;IL9R;IL3RA;FAS;CSF1;IL18R1;CD36;CXCL10;CXCL1;CCR1;TNF;IL1B;STAT1;CSF3R;ITGB3;CXCL3
14,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_14.dt_0_01.txt,prerank,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.6080997011461798,-1.884798275650534,0.004464285714285714,0.003414911781445646,0.006042296072507553,12/23,19.08%,XBP1;HERPUD1;NABP1;HSP90B1;ERN1;ERO1A;DNAJB9;VEGFA;SLC7A5;HSPA5;CEBPB;CCL2
14,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_14.dt_0_01.txt,prerank,HALLMARK_COMPLEMENT,-0.3921509572359118,-1.8219487550147473,0.0,0.004553215708594194,0.010070493454179255,71/122,29.34%,CTSS;CA2;KYNU;C1S;CTSC;SERPINA1;LGALS3;C1R;CFB;SPOCK2;KLK1;LCP2;DOCK10;CCL5;TNFAIP3;IRF1;LCK;WAS;PRSS3;FN1;EHD1;FYN;CD55;GZMA;RASGRP1;TIMP1;PLEK;GNG2;DUSP5;CR1;C2;SH2B3;PIK3R5;SERPING1;CPM;CFH;C1QC;SERPINB2;ZEB1;HSPA5;SERPINE1;CASP10;CEBPB;C1QA;GZMK;S100A12;CTSL;CSRP1;CD40LG;PSMB9;DPP4;FCER1G;APOBEC3G;C3;CR2;CD36;MMP12;CXCL1;CDA;CTSH;GATA3;TFPI2;ITGAM;LGMN;DUSP6;CP;GZMB;PLAT;GNGT2;JAK2;LIPA
14,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_14.dt_0_01.txt,prerank,HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.44468309362894876,-1.715326851955294,0.01639344262295082,0.00834756213242269,0.022155085599194362,27/50,29.10%,IFI27;CD74;C1S;SELL;IRF1;SAMD9L;IFITM2;ISG20;CASP8;SP110;IFITM3;GBP4;LAMP3;IFI30;IL7;PSMB9;TRIM14;SAMD9;TMEM140;CSF1;CXCL10;LPAR6;CCRL2;EPSTI1;GBP2;ISG15;OASL
14,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_14.dt_0_01.txt,prerank,HALLMARK_KRAS_SIGNALING_UP,-0.35602214120924036,-1.643466079693394,0.0,0.014960565899666638,0.04632426988922457,66/131,24.90%,CTSS;LAPTM5;IL2RG;IKZF1;TMEM176B;DOCK2;CA2;SPON1;CCND2;LCP1;CD37;IRF8;ETS1;ITGB2;CXCR4;MAP4K1;TNFRSF1B;PECAM1;CFB;PRDM1;EPHB2;TMEM176A;IL10RA;TRAF1;KCNN4;FUCA1;IL7R;ENG;TNFAIP3;ADAM8;LAT2;EMP1;ERO1A;BIRC3;MALL;ID2;ST6GAL1;TSPAN7;TRIB1;ADAMDEC1;ACE;CFH;PRRX1;ADGRA2;PLVAP;NRP1;ABCB1;HDAC9;CCL20;GLRX;PPP1R15A;VWA5A;SLPI;CSF2RA;C3AR1;IL33;FCER1G;GNG11;LY96;IGFBP3;G0S2;EPB41L3;CXCL10;LIF;F13A1;TSPAN1
14,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_14.dt_0_01.txt,prerank,HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.6637960586691761,1.5038268639032784,0.031161473087818695,0.4833587234372176,0.435,6/15,11.62%,JAG2;DLL1;JAG1;HEY1;CSNK1E;DKK1
14,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_14.dt_0_01.txt,prerank,HALLMARK_HEDGEHOG_SIGNALING,0.6238738232583318,1.4744467088133475,0.043115438108484005,0.3197603862738516,0.512,4/17,5.64%,ADGRG1;NRCAM;CELSR1;HEY1
14,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_14.dt_0_01.txt,prerank,HALLMARK_APOPTOSIS,-0.3558004418614776,-1.444637808637478,0.025,0.056346044393853156,0.18126888217522658,33/79,17.60%,PMAIP1;CCND2;CD2;LGALS3;TOP2A;SOD2;CAV1;DCN;LUM;PLCB2;TNFRSF12A;IRF1;CCND1;MMP2;CD38;PPT1;TIMP3;EMP1;BIRC3;CDC25B;TIMP1;ISG20;CASP8;CD14;IGFBP6;BGN;IFITM3;CD69;PRF1;HMOX1;GPX3;DDIT3;PDGFRB
