K,GEP,spectra_file,Name,pathway,ES,NES,NOM_p,FDR_q,FWER p-val,Tag %,Gene %,leading_edge
17,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_17.dt_0_01.txt,prerank,HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.6024490364080358,-2.428045053672777,0.0,0.0,0.0,71/111,21.86%,ITGB7;CD74;IL10RA;CIITA;ISG20;SLAMF7;C1R;C1S;ZBP1;SECTM1;RNF213;PTPN6;NLRC5;SAMHD1;LCP2;IRF4;SP110;ST8SIA4;PARP14;CSF2RB;TNFAIP3;BANK1;CCL5;IRF7;PIM1;IL2RB;FGL2;MX1;ST3GAL5;RSAD2;OAS2;MX2;CD38;CD40;CFH;IRF1;SAMD9L;KLRK1;STAT4;VCAM1;CD69;ICAM1;ISG15;CASP8;DDX60;IFI44L;SERPING1;CMPK2;XAF1;IFI44;UPP1;EPSTI1;OAS3;IRF8;RAPGEF6;IFI30;GZMA;TNFAIP2;IL18BP;IFITM2;IFIT1;PDE4B;GBP4;CCL2;GPR18;SOCS3;STAT1;HERC6;SELP;NFKBIA;EIF4E3
17,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_17.dt_0_01.txt,prerank,HALLMARK_ALLOGRAFT_REJECTION,-0.5810780355610646,-2.4262623874091194,0.0,0.0,0.0,63/121,15.98%,ITGAL;IL16;SRGN;CD79A;HCLS1;LTB;IL2RG;PTPRC;CD2;CD74;ETS1;ACHE;FYB1;CD96;ZAP70;MAP4K1;ITGB2;PTPN6;CD3E;LCP2;CD4;CD3D;IRF4;ST8SIA4;HDAC9;PRKCB;FLNA;LCK;ITK;NCF4;CCL5;IRF7;IL2RB;CD28;SPI1;WAS;CD247;CSF1;CD40;CD8A;CD7;IL12RB1;GBP2;STAT4;FGR;SIT1;CCR5;ICAM1;TLR6;STAB1;CD3G;THY1;GPR65;CCL11;CXCR3;LY86;IL27RA;PRF1;IRF8;GZMA;FCGR2B;TRAT1;CD40LG
17,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_17.dt_0_01.txt,prerank,HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.5915076193801861,-2.056488202949329,0.0,0.0,0.0,31/50,25.10%,CD74;ISG20;C1S;SP110;PARP14;SELL;IRF7;TMEM140;LPAR6;MX1;RSAD2;CSF1;IRF1;SAMD9L;GBP2;ISG15;CASP8;SAMD9;DDX60;IFI44L;CMPK2;IFI44;EPSTI1;IFI30;IFITM2;GBP4;HERC6;OAS1;HELZ2;OASL;IFIT2
17,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_17.dt_0_01.txt,prerank,HALLMARK_ESTROGEN_RESPONSE_EARLY,0.6510901854045084,1.9262621199336727,0.0,0.0,0.0,41/118,13.12%,TFF3;MUC1;MLPH;CLDN7;CA12;ELF3;AKAP1;MYB;TTC39A;KRT8;ESRP2;NBL1;HES1;TJP3;CCND1;SCNN1A;LAD1;TOB1;OVOL2;RAPGEFL1;SLC26A2;KLF4;FLNB;RHOBTB3;BLVRB;MYC;LRIG1;IGFBP4;KAZN;FASN;SVIL;SLC27A2;IL17RB;WWC1;PPIF;XBP1;KRT19;HR;FHL2;GAB2;THSD4
17,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_17.dt_0_01.txt,prerank,HALLMARK_E2F_TARGETS,0.6841631683861212,1.8611280358897178,0.0,0.0012023217247097845,0.003,45/54,25.02%,MYC;TK1;MKI67;PLK1;CDCA8;LMNB1;KPNA2;CKS2;TOP2A;KIF22;CDC20;HMGB2;TFRC;AURKA;CCNB2;SPAG5;CDK1;CIT;HMMR;BIRC5;RRM2;CDCA3;DLGAP5;AURKB;SPC25;KIF2C;POLE;MELK;KIF4A;KIF18B;DEPDC1;MCM4;MYBL2;NCAPD2;CENPM;PTTG1;CENPE;DIAPH3;MCM2;ESPL1;EZH2;PRDX4;ORC6;SMC4;TACC3
17,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_17.dt_0_01.txt,prerank,HALLMARK_ESTROGEN_RESPONSE_LATE,0.6308142303396078,1.8371165546904935,0.0,0.001335913027455316,0.005,33/106,12.94%,AGR2;TFF3;SERPINA1;CA12;MYB;LLGL2;CDH1;TSPAN13;NBL1;CA2;UGDH;TJP3;CCND1;SCNN1A;CKB;TOB1;OVOL2;RAPGEFL1;SLC26A2;KLF4;FLNB;BLVRB;IGFBP4;ID2;SLC27A2;IL17RB;PLXNB1;PPIF;DNAJC12;XBP1;KRT19;HR;MEST
17,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_17.dt_0_01.txt,prerank,HALLMARK_G2M_CHECKPOINT,0.6557770951910602,1.8190386588993284,0.0,0.0016030956329463792,0.008,56/68,25.26%,SLC12A2;CCND1;MYC;MKI67;SLC7A1;PLK1;TROAP;INCENP;LMNB1;KPNA2;CKS2;TOP2A;KIF22;CDC20;AURKA;CCNB2;KIF23;CDK1;HMMR;BUB1;EFNA5;BIRC5;PRC1;CENPA;UBE2C;TTK;AURKB;KIF20B;KIF2C;POLE;SNRPD1;KIF4A;NEK2;NUSAP1;MAP3K20;POLQ;KIF11;TPX2;CCNF;NDC80;MYBL2;PTTG1;CENPE;KIF15;CENPF;MCM2;ESPL1;CDC45;EZH2;RAD54L;FANCC;MT2A;ORC6;SMC4;TACC3;E2F1
17,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_17.dt_0_01.txt,prerank,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.3800115096723603,-1.650843229039285,0.0,0.024456521739130432,0.05,80/164,27.08%,WIPF1;IL32;COL6A2;COL3A1;COL1A2;SLC6A8;FBLN1;DCN;ITGA5;GLIPR1;LUM;EMP3;COL6A3;COL5A1;CXCL12;FLNA;TNFAIP3;SPARC;FBN1;COL1A1;PLAUR;ENO2;PMP22;FSTL1;MMP2;MXRA5;TIMP3;PCOLCE;COL5A2;COL4A1;FBLN2;VCAM1;FBLN5;CALD1;MGP;COL4A2;ABI3BP;BASP1;VCAN;CDH11;COL16A1;THY1;LAMA2;BGN;PDGFRB;MYLK;SFRP1;NNMT;TGFBI;LOXL2;COL5A3;EFEMP2;GJA1;VEGFC;IGFBP3;SERPINE2;ITGB3;SLIT3;ELN;TPM2;PRRX1;CCN1;LAMA3;LAMC1;MYL9;GREM1;TFPI2;HTRA1;ECM1;FGF2;MFAP5;FN1;COL12A1;GADD45B;DST;TNC;TGM2;CXCL1;AREG;CCN2
17,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_17.dt_0_01.txt,prerank,HALLMARK_BILE_ACID_METABOLISM,0.6265092922426555,1.6330315872661072,0.0106951871657754,0.022443338861249308,0.126,10/37,10.26%,ACSL5;TFCP2L1;NR3C2;HSD17B11;SULT1B1;CAT;NR1I2;ABCA2;CYP27A1;SLC27A2
17,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_17.dt_0_01.txt,prerank,HALLMARK_INFLAMMATORY_RESPONSE,-0.37811607428245175,-1.6020102564838576,0.0,0.03222506393861893,0.08,62/141,27.26%,IL10RA;ITGA5;LCP2;EMP3;IL7R;SLAMF1;SELL;LCK;MXD1;CD48;PLAUR;RASGRP1;CCL5;IRF7;GPR183;TNFRSF1B;CYBB;IL2RB;SEMA4D;KCNA3;GPR132;PIK3R5;CSF1;CD40;IRF1;CCR7;CD69;ICAM1;ADM;STAB1;RGS1;ABCA1;OSMR;IL1R1;BTG2;C3AR1;CXCR6;NOD2;ITGB3;PDE4B;CCL2;CALCRL;CHST2;AXL;APLNR;PTAFR;PTPRE;TLR1;NFKBIA;CD55;IL18R1;P2RX7;AHR;TLR2;LYN;CMKLR1;LTA;PTGIR;PDPN;IL18RAP;NMUR1;CD14
