K,GEP,spectra_file,Name,pathway,ES,NES,NOM_p,FDR_q,FWER p-val,Tag %,Gene %,leading_edge
12,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt,prerank,HALLMARK_MTORC1_SIGNALING,0.5210572827100551,1.5169864910845317,0.006666666666666667,0.05794761392177968,0.322,32/72,18.80%,MCM2;MCM4;GCLC;PHGDH;TXNRD1;RRM2;PIK3R3;PLK1;BUB1;CCNF;SLC7A11;SLC6A6;TFRC;FADS2;SLC2A1;LDLR;AURKA;VLDLR;SCD;SLC1A4;PSAT1;NFIL3;ME1;NAMPT;PLOD2;SERPINH1;HMGCR;NUPR1;CDKN1A;TM7SF2;HMGCS1;DDIT4
12,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt,prerank,HALLMARK_PEROXISOME,0.5726633654910595,1.505723176236956,0.03117505995203837,0.058258825596977225,0.365,9/32,13.30%,ABCC5;TOP2A;ALDH1A1;CEL;CRABP2;CADM1;DHRS3;ACSL1;FDPS
12,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt,prerank,HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.5621106442602544,1.4963649988413634,0.024390243902439025,0.058274386180737096,0.401,18/35,22.02%,ALCAM;FADS2;JAG1;LDLR;FASN;MVK;ACAT2;FDPS;SCD;NFIL3;FABP5;HMGCR;TM7SF2;HMGCS1;MAL2;PLAUR;CLU;ATF3
12,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt,prerank,HALLMARK_P53_PATHWAY,0.49201217924121365,1.4618443795014517,0.01059322033898305,0.07823169932965413,0.544,33/89,22.52%,TP63;ABCC5;CLCA2;KRT17;EPHX1;SPHK1;ITGB4;CDKN2A;HSPA4L;CDH13;GPX2;JAG2;SLC7A11;SERPINB5;EPHA2;MDM2;TM4SF1;JUN;POLH;NUPR1;INHBB;CDKN1A;HEXIM1;SLC19A2;DDIT4;TRAF4;TSC22D1;CEBPA;NINJ1;NDRG1;TCN2;ATF3;PDGFA
12,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt,prerank,HALLMARK_DNA_REPAIR,0.5971034613001795,1.461666251063076,0.051560379918588875,0.07058280793479932,0.545,6/22,7.26%,TYMS;BCAM;ZWINT;LIG1;ARL6IP1;POLA1
12,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt,prerank,HALLMARK_KRAS_SIGNALING_DN,0.48362219037209353,1.435968842439337,0.01948051948051948,0.08286152311986542,0.634,16/78,16.20%,PKP1;KRT15;FGFR3;CALML5;SPTBN2;IGFBP2;AKR1B10;LFNG;MX1;SGK1;DLK2;TGFB2;LYPD3;SHOX2;NTF3;GDNF
12,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt,prerank,HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.3637039411759626,-1.424378100076148,0.018018018018018018,0.06490030777465543,0.17961654894046417,19/50,24.28%,CD74;SELL;C1S;CASP8;IRF1;SP110;SAMD9L;ISG20;LPAR6;IFITM2;GBP4;TMEM140;CSF1;IL7;IRF7;SAMD9;TRIM14;IFI30;CCRL2
12,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt,prerank,HALLMARK_TGF_BETA_SIGNALING,0.5646695717907034,1.4030773649453883,0.06217616580310881,0.10420404257863891,0.748,10/24,19.66%,TGIF1;CDKN1C;WWTR1;ID3;SMAD1;SMAD3;CDH1;SLC20A1;ID1;TJP1
12,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt,prerank,HALLMARK_ESTROGEN_RESPONSE_LATE,0.4644080883479585,1.3945458271420088,0.025078369905956112,0.10590772700568181,0.779,29/106,15.70%,PLXNB1;TOP2A;CXCL14;KRT19;MDK;FGFR3;HR;RAPGEFL1;HSPA4L;FARP1;CPE;CDC20;KIF20A;CYP4F11;SCNN1A;TFAP2C;NMU;KLK11;SGK1;CDH1;PRSS23;TIAM1;SLC1A4;SLC16A1;IL17RB;OVOL2;LAMC2;FABP5;NAB2
12,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt,prerank,HALLMARK_FATTY_ACID_METABOLISM,0.4991912882246854,1.37014955183265,0.06689734717416378,0.12753454449594695,0.849,15/44,18.36%,ALDH3A1;ALDH1A1;EPHX1;ODC1;CEL;CBR3;HSPH1;FASN;ACAT2;ACSL1;ME1;GLUL;ENO2;UGDH;HMGCS1
12,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt,prerank,HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.5953572382625448,1.3569873679612192,0.12066574202496533,0.1334392673466947,0.873,6/15,12.20%,JAG2;HEY1;JAG1;DLL1;CSNK1E;DKK1
12,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt,prerank,HALLMARK_GLYCOLYSIS,0.46636550954446643,1.3519578587927787,0.06792873051224944,0.1315802962735148,0.88,22/67,18.80%,GPC1;CDK1;GCLC;GPC3;TGFBI;HMMR;KIF20A;DEPDC1;CENPA;SDC2;AURKA;TPST1;VLDLR;GPC4;IRS2;ARTN;ME1;PLOD2;ENO2;MXI1;KIF2A;DDIT4
12,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt,prerank,HALLMARK_XENOBIOTIC_METABOLISM,0.4588269869319657,1.3396203702788316,0.05800214822771214,0.13793633707519606,0.91,16/80,12.38%,ALDH3A1;AKR1C2;GCLC;EPHX1;AKR1C3;NQO1;CES1;PTGR1;SLC6A6;RBP4;MT2A;EPHA2;TPST1;SLC12A4;TGFB2;GCNT2
12,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt,prerank,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.5617368127121541,1.3386435190788648,0.11702127659574468,0.13109618922320754,0.913,4/19,7.68%,GCLC;TXNRD1;NQO1;FTL
12,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt,prerank,HALLMARK_IL2_STAT5_SIGNALING,-0.29122009236866925,-1.3042828415155436,0.0,0.1250215059930034,0.35721493440968716,46/127,19.26%,CCND2;LTB;MUC1;XBP1;CA2;CTSZ;ADAM19;IL10RA;COL6A1;TNFRSF1B;TRAF1;IRF4;NT5E;NFKBIZ;MXD1;IRF8;SELL;ITIH5;CD48;ST3GAL4;IL2RB;CDC42SE2;FGL2;CCR4;IL1R2;RHOH;CD79B;ABCB1;CST7;HK2;SLC39A8;MAP3K8;GLIPR2;ICOS;BATF;NRP1;SLC2A3;GBP4;SHE;CSF1;TGM2;PTGER2;CISH;GPR65;IL3RA;RORA
12,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt,prerank,HALLMARK_ESTROGEN_RESPONSE_EARLY,0.42707206989575586,1.2857019950452864,0.06741573033707865,0.18835840947902588,0.97,46/118,23.32%,KRT15;KRT19;TUBB2B;CELSR1;HR;LRIG1;RAPGEFL1;FARP1;MAST4;SCNN1A;NAV2;SLC2A1;AQP3;SLC7A2;DHRS3;PMAIP1;TFAP2C;FASN;HES1;SVIL;GJA1;PRSS23;SEC14L2;TIAM1;SLC1A4;SLC16A1;IL17RB;OVOL2;ESRP2;INHBB;MYC;ZNF185;BLVRB;SH3BP5;SLC19A2;AR;THSD4;RHOBTB3;FOXC1;LAD1;RHOD;SULT2B1;KLK10;STC2;FLNB;RAB31
12,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt,prerank,HALLMARK_HEME_METABOLISM,0.4358271623623053,1.238539032824943,0.16216216216216217,0.24974114511251216,0.992,11/55,10.60%,BCAM;GCLC;SLC7A11;TFRC;SNCA;SPTB;SLC2A1;CTSB;AQP3;KLF3;DMTN
12,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt,prerank,HALLMARK_APICAL_JUNCTION,0.40873611768771423,1.2133035586125416,0.16303219106957426,0.2824972112993026,0.997,27/101,18.20%,ADAM23;CDH3;COL17A1;MDK;ITGA2;LAMB3;LAYN;ITGB4;TGFBI;PIK3R3;LAMA3;BMP1;PPP2R2C;MPZL2;MAP3K20;CDH1;KCNH2;NLGN2;SORBS3;NECTIN4;FSCN1;LAMC2;GRB7;ADAM9;CD276;CDH8;ADAM15
12,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt,prerank,HALLMARK_INFLAMMATORY_RESPONSE,-0.25846719650440353,-1.1977347308619513,0.12,0.20222802087515054,0.5681130171543896,59/141,27.62%,SLC4A4;IL10RA;TNFRSF1B;LCP2;IL7R;MXD1;CYBB;ITGA5;CD40;SLAMF1;SELL;GPR132;CD48;LCK;IRF1;CD55;KCNA3;CCL5;IL2RB;STAB1;GPR183;PIK3R5;RASGRP1;CD14;CD69;CCR7;PTGER4;TIMP1;ICAM1;CXCR6;PDE4B;IL18;RGS1;SCARF1;CSF1;PTGER2;NOD2;C3AR1;EMP3;IRF7;CCL24;EDN1;CCL20;APLNR;CCL2;CCRL2;IL1A;IL18R1;NMUR1;PTAFR;IL1R1;CMKLR1;P2RX7;IL18RAP;CSF3R;TLR1;FPR1;PTGIR;NLRP3
12,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt,prerank,HALLMARK_UV_RESPONSE_UP,0.4054903526464221,1.1704960751898834,0.22932745314222713,0.3490719900838307,1.0,19/66,18.54%,EPHX1;IGFBP2;CDKN1C;TFRC;HSPA2;AQP3;BCL2L11;PPT1;MMP14;KCNH2;DNAJB1;SHOX2;RHOB;CYB5R1;LHX2;ENO2;CTSV;SLC6A8;PTPRD
12,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt,prerank,HALLMARK_APICAL_SURFACE,0.444775715603799,1.129243600433545,0.3064312736443884,0.4176623052459622,1.0,10/27,22.24%,CROCC;GSTM3;DCBLD2;SULF2;EPHB4;LYPD3;PCSK9;CX3CL1;PLAUR;GAS1
12,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt,prerank,HALLMARK_HYPOXIA,0.3687063240172651,1.1077999015801028,0.2803347280334728,0.4431031831462402,1.0,34/111,23.08%,PKP1;GPC1;GPC3;ACKR3;TGFBI;GAA;CDKN1C;SLC6A6;SLC2A1;SDC2;MT2A;NEDD4L;VLDLR;GCNT2;GPC4;CCNG2;IRS2;JUN;SDC4;NFIL3;ENO2;CAVIN1;BNIP3L;MXI1;CDKN1A;DTNA;DDIT4;PLAUR;NDRG1;ATF3;P4HA2;SULT2B1;LOX;STC2
12,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt,prerank,HALLMARK_MYOGENESIS,0.36521999255508647,1.105515747136582,0.3033126293995859,0.43036342201035416,1.0,36/112,21.78%,EFS;SPHK1;ITGB4;NQO1;TNNT3;CDH13;GAA;PVALB;NAV2;ITGB5;GSN;TNNI2;FST;WWTR1;SVIL;MYH11;ACSL1;MAPRE3;KCNH2;SORBS3;FDPS;SCD;IGF1;TEAD4;TNNT1;ADAM12;CDKN1A;SLC6A8;PKIA;DTNA;MYOM2;CRYAB;CNN3;CLU;COL4A2;EPHB3
12,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt,prerank,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.32637660667740165,-1.0659295091655292,0.3705357142857143,0.3599625317810785,0.8143289606458123,5/23,9.16%,XBP1;HERPUD1;NABP1;ERN1;DNAJB9
12,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt,prerank,HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.3928989993208467,1.0227488946751546,0.44537815126050423,0.590435578056676,1.0,7/32,14.06%,CDK1;E2F1;PIK3R3;MAPK10;SLC2A1;PLCB1;TIAM1
12,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt,prerank,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.33134178243894274,1.0214791050824923,0.45871559633027525,0.5717949740195883,1.0,36/164,18.66%,COL7A1;GPC1;DPYSL3;PFN2;DST;ITGA2;TGFBI;WNT5A;LAMA3;THBS2;IGFBP2;ELN;CRLF1;ITGB5;PDLIM4;BMP1;CADM1;PTHLH;HTRA1;SNAI2;CDH2;MMP14;GJA1;DKK1;JUN;SDC4;RHOB;LAMC2;PLOD2;ENO2;ADAM12;MEST;SERPINH1;SLC6A8;FBLN2;LOXL1
12,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt,prerank,HALLMARK_UV_RESPONSE_DN,0.3162820915534787,0.907753709416446,0.6387665198237885,0.7843156638328098,1.0,13/69,12.14%,PIK3R3;RUNX1;SLC7A1;TFPI;MAP1B;PLCB4;NFIB;LDLR;SDC2;SNAI2;SMAD3;GJA1;VLDLR
12,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt,prerank,HALLMARK_ANGIOGENESIS,0.33157150501729726,0.8514559157775655,0.694980694980695,0.8583818962424064,1.0,3/29,8.20%,FGFR1;JAG2;JAG1
12,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt,prerank,HALLMARK_APOPTOSIS,0.2864951754557996,0.83659672922373,0.7464940668824164,0.8533548618586293,1.0,18/79,19.04%,TOP2A;HMGB2;TNFSF10;GSN;ANXA1;PMAIP1;BCL2L11;PPT1;TGFB2;CDC25B;NEDD9;SLC20A1;JUN;RHOB;ENO2;BNIP3L;CDKN1A;IFITM3
12,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt,prerank,HALLMARK_ADIPOGENESIS,-0.22210936012897986,-0.8309397346784521,0.7894736842105263,0.7992773986350863,0.987891019172553,20/51,28.32%,MGLL;NABP1;PPARG;LAMA4;ITIH5;MYLK;DNAJB9;APOE;COL15A1;ENPP2;C3;SORBS1;GPX3;CD36;HSPB8;ESRRA;FZD4;ITGA7;SCARB1;LIFR
12,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt,prerank,HALLMARK_BILE_ACID_METABOLISM,0.2957819838359279,0.7863200506642395,0.7909199522102748,0.8966068596958559,1.0,4/37,11.90%,RBP1;ALDH1A1;FADS2;ACSL1
12,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt,prerank,HALLMARK_ANDROGEN_RESPONSE,0.2863639588334983,0.771644048013743,0.8235294117647058,0.887268376134092,1.0,15/41,25.24%,KRT19;ARID5B;SGK1;DBI;SCD;HMGCR;HMGCS1;TSC22D1;NDRG1;ZBTB10;INSIG1;GUCY1A1;PDLIM5;ELOVL5;NKX3-1
12,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt,prerank,HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.2323510329335769,0.7092630693982575,0.9523316062176166,0.9297495949810267,1.0,30/150,21.16%,BCL6;SPHK1;ACKR3;LAMB3;TGIF1;JAG1;LDLR;TNFAIP2;SGK1;HES1;SMAD3;IRS2;JUN;PLAU;SDC4;RHOB;NFIL3;NAMPT;CDKN1A;MYC;SERPINB8;TSC22D1;RCAN1;PHLDA1;PLAUR;KLF9;NINJ1;TNC;TUBB2A;ZBTB10
12,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt,prerank,HALLMARK_COAGULATION,0.23354839722647874,0.6774026035482115,0.9445652173913044,0.9298016300169153,1.0,14/79,17.40%,ITGA2;GSN;ANXA1;CTSB;BMP1;HTRA1;MMP14;MMP11;PRSS23;PLAU;ADAM9;USP11;DUSP14;CTSV
12,2,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt,prerank,HALLMARK_G2M_CHECKPOINT,-0.5531914111876268,-2.3106118708774317,0.0,0.0,0.0,55/68,32.32%,CDK1;SLC12A2;MCM2;TOP2A;ODC1;NUSAP1;E2F1;MEIS1;TPX2;TROAP;MKI67;SLC7A1;KIF23;MYBL2;BIRC5;ORC6;RAD54L;PLK1;PRC1;PTTG1;MAP3K20;CDC20;CCND1;LMNB1;CDKN2C;CCNB2;HMMR;NDC80;CKS2;CENPF;EZH2;CDC45;KIF2C;KIF11;ESPL1;MT2A;KPNA2;NEK2;TTK;CENPE;DMD;INCENP;POLQ;MEIS2;UBE2C;MCM6;BUB1;MYC;EXO1;CENPA;KIF15;CCNF;AURKB;FANCC;SNRPD1
12,2,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt,prerank,HALLMARK_E2F_TARGETS,-0.5811238001161546,-2.272909020407887,0.0,0.0,0.0,39/54,24.70%,MCM4;CDK1;MCM2;TOP2A;TCF19;CDKN2A;TK1;HELLS;PRDX4;CENPM;MKI67;RRM2;MYBL2;CDKN1A;BIRC5;ORC6;PLK1;CIT;PTTG1;CDC20;LMNB1;CDKN2C;CCNB2;HMGB2;HMMR;CDCA3;SPC25;CKS2;EZH2;KIF2C;SPAG5;KIF18B;MELK;DEPDC1;DLGAP5;ESPL1;KPNA2;CDCA8;CENPE
12,2,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt,prerank,HALLMARK_ALLOGRAFT_REJECTION,0.7441635563008799,2.18861616552432,0.0,0.0,0.0,57/121,12.02%,CD2;ITGAL;CD96;ZAP70;FYB1;CD3E;CD3D;CCL5;IL2RG;ITK;IL2RB;LCK;CD8A;LCP2;CD28;CD247;ETS1;CD7;PTPRC;STAT4;CCR5;CD3G;IL16;GZMA;PRF1;ITGB2;TRAT1;CD40LG;CD4;LTB;SRGN;CXCR3;MAP4K1;HCLS1;IL12RB1;SIT1;GBP2;FASLG;KLRD1;IL27RA;IL18RAP;IL2RA;CCND3;WAS;FAS;ST8SIA4;CCL4;GZMB;CCND2;STAT1;CRTAM;PTPN6;NCR1;TNF;GPR65;CSF1;PRKCB
12,2,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt,prerank,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.4275554728242438,-2.038871995596826,0.0,0.0015592163243169956,0.0010070493454179255,100/164,27.08%,DST;GPC1;LRP1;IGFBP2;MMP14;DPYSL3;COL7A1;PFN2;COL4A2;TGFBI;IGFBP4;FBLN1;LAMC1;TPM1;ELN;ITGB5;SPARC;RHOB;LAMA3;COL4A1;COL3A1;VEGFA;CALD1;THBS1;COL1A2;ITGA2;SAT1;MATN2;QSOX1;FSTL1;SDC4;WNT5A;VCAN;JUN;THBS2;COL6A3;COL1A1;FN1;DCN;GJA1;MMP2;SLC6A8;LUM;FUCA1;DAB2;COL16A1;COL5A2;COL5A1;CXCL12;FBN1;COL6A2;PDLIM4;CAPG;HTRA1;EDIL3;MYL9;TAGLN;ANPEP;SERPINH1;PMP22;BASP1;TNC;PLOD2;FBLN2;BMP1;NT5E;CDH11;ECM1;MXRA5;CADM1;PVR;MYLK;CRLF1;COL12A1;SNAI2;GREM1;PTHLH;BGN;ACTA2;ABI3BP;LOX;FBLN5;PCOLCE;PDGFRB;TIMP1;TIMP3;CTHRC1;CCN1;PLAUR;LOXL1;ITGB3;LAMC2;NNMT;THY1;NID2;SERPINE2;FMOD;VCAM1;CCN2;IGFBP3
12,2,anal_pc5_c21_S1.filtered.gene_spectra_score.k_12.dt_0_01.txt,prerank,HALLMARK_COAGULATION,-0.44593359912934305,-1.8758846980602852,0.0,0.005847061216188733,0.005035246727089627,41/79,25.74%,GSN;LRP1;MMP14;CTSB;SPARC;SERPINA1;A2M;C1S;C1R;THBS1;PRSS23;CTSH;ITGA2;LGMN;ADAM9;FN1;CFB;MMP2;FBN1;HTRA1;SH2B2;CSRP1;CLU;C1QA;C2;BMP1;PLAU;SERPING1;CFD;CFI;VWF;TIMP1;THBD;TIMP3;MMP11;F3;PLAT;C3;ITGB3;RAPGEF3;CRIP2
