K,GEP,spectra_file,Name,pathway,ES,NES,NOM_p,FDR_q,FWER p-val,Tag %,Gene %,leading_edge
19,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_19.dt_0_01.txt,prerank,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.6629883382156564,2.147865433069136,0.0,0.0,0.0,90/164,20.62%,GPC1;GJA1;PFN2;PTHLH;IGFBP2;ADAM12;WNT5A;TGFBI;PDLIM4;THBS2;DST;ITGB5;SLC6A8;MMP14;TNC;SNAI2;ITGA2;CTHRC1;LAMA3;PRRX1;DPYSL3;LOXL1;FOXC2;COL7A1;VEGFA;TNFRSF12A;FBLN1;SERPINE2;MATN2;HTRA1;BMP1;CDH11;FSTL1;SERPINE1;LAMC1;PLOD2;ENO2;CALD1;SERPINH1;MMP3;SPARC;LUM;ECM1;MMP1;COL3A1;CXCL8;SDC4;MMP2;FGF2;RHOB;COL12A1;LRP1;CAPG;ELN;PLAUR;GADD45A;COL1A1;IGFBP4;DCN;COL6A3;DKK1;FLNA;COL1A2;LAMC2;MEST;EDIL3;LOX;COL5A1;FBLN2;CCN1;MFAP5;BGN;TAGLN;MYL9;JUN;GAS1;THBS1;ACTA2;COL6A2;CRLF1;THY1;PCOLCE;PDGFRB;COL4A2;IGFBP3;GEM;COL4A1;GREM1;COMP;MXRA5
19,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_19.dt_0_01.txt,prerank,HALLMARK_XENOBIOTIC_METABOLISM,0.6984480331508752,2.0997138174701533,0.0,0.0,0.0,18/80,7.68%,CES1;AKR1C2;AKR1C3;GCLC;NQO1;EPHX1;PTGR1;ALDH3A1;MT2A;KYNU;SLC6A6;BLVRB;UGDH;FBLN1;NINJ1;SERPINE1;TPST1;ABCC3
19,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_19.dt_0_01.txt,prerank,HALLMARK_ALLOGRAFT_REJECTION,-0.4856382245258085,-2.038994641378082,0.0,0.0,0.0,62/121,23.54%,IL2RG;ITGAL;CD74;CTSS;HCLS1;CD79A;IL16;ETS1;LTB;SRGN;CD2;IRF8;PTPRC;FYB1;STAB1;CCND2;ZAP70;CD4;MAP4K1;CD96;NCF4;CD3E;PTPN6;LCP2;ITGB2;LCK;IRF4;CD3D;PRKCB;ITK;CD40;CD28;IL12RB1;IL2RB;WAS;CD247;IL18;SPI1;CD7;SIT1;STAT4;GZMA;FGR;HDAC9;IL2RA;CCL5;CD40LG;CD3G;IL27RA;LY75;CCR5;TLR6;GPR65;TRAT1;TLR1;ICAM1;CCND3;JAK2;CD1D;FCGR2B;LY86;CD8A
19,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_19.dt_0_01.txt,prerank,HALLMARK_P53_PATHWAY,0.6515821273600485,2.001643792602978,0.0,0.0,0.0,31/89,11.78%,SLC7A11;TP63;KRT17;EPHX1;SERPINB5;GPX2;CDKN2A;CLCA2;CDH13;TM4SF1;ABCC5;NDRG1;ITGB4;HSPA4L;NUPR1;SPHK1;CEBPA;CDKN1A;TRIB3;NINJ1;JAG2;TSC22D1;DDIT4;GM2A;INHBB;DRAM1;DDIT3;RNF19B;ATF3;EPHA2;GADD45A
19,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_19.dt_0_01.txt,prerank,HALLMARK_MTORC1_SIGNALING,0.6540234107193346,1.9315858237737964,0.0,0.0,0.0,27/72,9.68%,SLC7A11;GCLC;TXNRD1;SLC2A1;MCM2;SCD;TFRC;MCM4;PHGDH;NAMPT;NUPR1;ME1;PSAT1;SLC6A6;FADS2;CDKN1A;SLC1A4;IGFBP5;TRIB3;PLOD2;SLC7A5;LDLR;DDIT4;SERPINH1;HMGCS1;DDIT3;VLDLR
19,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_19.dt_0_01.txt,prerank,HALLMARK_HYPOXIA,0.6107076553546442,1.9108620405488568,0.0,0.00045854469377812167,0.002,47/111,15.40%,PKP1;GPC1;SLC2A1;GPC3;CAVIN1;MT2A;NDRG1;ACKR3;TGFBI;NEDD4L;SDC2;SLC6A6;CDKN1A;VEGFA;GAA;BNIP3L;CAV1;SERPINE1;ENO2;EFNA1;ADM;MXI1;STC2;DDIT4;PFKFB3;PGF;DDIT3;CA12;VLDLR;P4HA2;SDC4;ATF3;PLAUR;DCN;CDKN1C;NFIL3;ERRFI1;LOX;PAM;COL5A1;P4HA1;PIM1;F3;CCN1;TMEM45A;IRS2;BGN
19,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_19.dt_0_01.txt,prerank,HALLMARK_MYOGENESIS,0.6144178642447355,1.902764730098271,0.0,0.00038212057814843473,0.002,32/112,12.86%,MYH11;NQO1;CDH13;CRYAB;SCD;ADAM12;ITGB4;ITGB5;SLC6A8;FST;SPHK1;CDKN1A;GAA;EFS;WWTR1;ACSL1;CLU;TNNT1;SVIL;GSN;NAV2;STC2;MAPRE3;SPARC;COL3A1;FGF2;MAPK12;COL1A1;SORBS3;COL6A3;TEAD4;PFKM
19,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_19.dt_0_01.txt,prerank,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.8121865765921804,1.888663277589916,0.0,0.0004912978861908447,0.003,6/19,5.54%,GCLC;TXNRD1;NQO1;FTL;SOD2;MGST1
19,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_19.dt_0_01.txt,prerank,HALLMARK_FATTY_ACID_METABOLISM,0.6677088165207052,1.8520794247533332,0.0,0.000429885650416989,0.003,15/44,9.48%,EPHX1;ALDH3A1;ODC1;CBR3;ALDH1A1;FASN;ME1;UGDH;ACSL1;ENO2;HSPH1;ACAT2;UBE2L6;HMGCS1;CEL
19,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_19.dt_0_01.txt,prerank,HALLMARK_UV_RESPONSE_UP,0.6172481179104646,1.824703055270278,0.0,0.0007642411562968694,0.006,27/66,16.70%,EPHX1;PPT1;TFRC;IGFBP2;SOD2;CREG1;OLFM1;SLC6A8;MMP14;HSPA2;LHX2;ENO2;DNAJB1;PPIF;NFKBIA;SHOX2;RHOB;ATF3;CDKN1C;BCL2L11;BMP2;AQP3;CYB5R1;TUBA4A;CDKN2B;CTSV;PTPRD
19,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_19.dt_0_01.txt,prerank,HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.6834589263847136,1.802240865776123,0.0,0.0010317255610007739,0.009,17/35,13.24%,SCD;FASN;ALCAM;FABP5;FADS2;TNFRSF12A;TRIB3;CLU;JAG1;ACAT2;LDLR;HMGCS1;MAL2;ATF3;PLAUR;NFIL3;ERRFI1
19,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_19.dt_0_01.txt,prerank,HALLMARK_HEDGEHOG_SIGNALING,0.7687611178566137,1.7945919257014522,0.0,0.0011463617344453043,0.011,8/17,9.68%,CELSR1;ADGRG1;CRMP1;VEGFA;HEY1;NRCAM;DPYSL2;VLDLR
19,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_19.dt_0_01.txt,prerank,HALLMARK_TGF_BETA_SIGNALING,0.6915935938851786,1.7417100606170905,0.004608294930875576,0.0032480249142616954,0.032,17/24,22.02%,ID1;ID3;WWTR1;SERPINE1;TGIF1;SMAD1;SMAD3;CDKN1C;BMP2;CDH1;LTBP2;THBS1;TJP1;RAB31;FURIN;PMEPA1;SLC20A1
19,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_19.dt_0_01.txt,prerank,HALLMARK_HEME_METABOLISM,0.5864940090727634,1.7040359215013214,0.0,0.005908172015987337,0.062,15/55,11.14%,SLC7A11;GCLC;BCAM;SLC2A1;TFRC;CTSB;SLC6A8;SNCA;BLVRB;BNIP3L;MXI1;DMTN;P4HA2;SPTB;BPGM
19,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_19.dt_0_01.txt,prerank,HALLMARK_ESTROGEN_RESPONSE_LATE,0.5437114231269179,1.6908065638710752,0.0011494252873563218,0.007123819349767248,0.081,27/106,10.14%,CXCL14;CYP4F11;SLC16A1;KLK10;HR;KLK11;ASS1;KRT19;HSPA4L;OLFM1;MDK;FGFR3;FABP5;BLVRB;UGDH;SGK1;SLC1A4;NAB2;RAPGEFL1;CAV1;SLC7A5;CPE;PLXNB1;FARP1;PPIF;CA12;TFAP2C
19,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_19.dt_0_01.txt,prerank,HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.521410776881468,1.6898236038275616,0.0,0.006648898059782765,0.081,56/150,17.22%,LAMB3;NAMPT;ACKR3;KYNU;SOD2;MYC;BCL6;TNC;SERPINB8;SPHK1;SGK1;CEBPB;CDKN1A;VEGFA;SPSB1;PLAU;NINJ1;SERPINE1;EFNA1;CXCL10;JAG1;TSC22D1;TGIF1;LDLR;SOCS3;SMAD3;PFKFB3;DRAM1;NFKBIA;RNF19B;FOSL1;SDC4;RHOB;ATF3;RCAN1;PLAUR;GADD45A;CXCL11;NFIL3;TUBB2A;PHLDA1;FJX1;EGR1;BMP2;PHLDA2;TNFAIP2;HBEGF;IFIT2;F3;CCN1;IRS2;CCL2;SERPINB2;IER3;JUN;TNFAIP6
19,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_19.dt_0_01.txt,prerank,HALLMARK_GLYCOLYSIS,0.5316459700483412,1.5789522448147606,0.009950248756218905,0.023572063164531566,0.269,28/67,17.88%,GCLC;GPC1;GPC3;TGFBI;SDC2;ME1;VEGFA;TPST1;PLOD2;ENO2;MXI1;STC2;DDIT4;VLDLR;P4HA2;CHST1;DCN;DSC2;PAM;COL5A1;P4HA1;IRS2;ARTN;PFKP;KIF2A;IER3;DPYSL4;GPC4
