K,GEP,spectra_file,Name,pathway,ES,NES,NOM_p,FDR_q,FWER p-val,Tag %,Gene %,leading_edge
7,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_7.dt_0_01.txt,prerank,HALLMARK_ALLOGRAFT_REJECTION,-0.6130327350081843,-2.6878192056202743,0.0,0.0,0.0,78/121,23.22%,CTSS;IL2RG;ITGAL;CD74;IL16;LTB;CD2;CCND2;CD79A;HCLS1;SRGN;ETS1;CD96;PTPRC;FYB1;ZAP70;MAP4K1;ITGB2;CD3E;PTPN6;CD3D;LCP2;CD4;IRF8;IRF4;PRKCB;ITK;LCK;CD40;NCF4;IL2RB;CCL5;CD28;CD8A;CD247;WAS;STAT4;CD7;STAB1;IL12RB1;SPI1;CCR5;CD3G;FGR;TLR6;C2;SIT1;CSF1;THY1;LY75;IL27RA;IL18;CCL11;HDAC9;PRF1;CXCR3;FCGR2B;TRAT1;CD40LG;LY86;CD1D;ICAM1;TIMP1;GPR65;GZMA;JAK2;IRF7;IL2RA;IL7;ACHE;KLRD1;FASLG;CCL2;CCR2;CCND3;TNF;CD80;FAS
7,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_7.dt_0_01.txt,prerank,HALLMARK_G2M_CHECKPOINT,0.8629125618777433,2.5078042304992665,0.0,0.0,0.0,60/68,12.22%,MCM2;CDK1;NUSAP1;EZH2;TOP2A;LMNB1;TPX2;ODC1;PTTG1;MKI67;SMC4;PRC1;CDKN2C;E2F1;TROAP;KIF23;MYBL2;MCM6;NDC80;CCNB2;BIRC5;KIF11;RAD54L;TACC3;CENPF;PLK1;CDC45;CKS2;AURKB;KPNA2;HMMR;CDC20;KIF2C;SLC7A1;POLE;INCENP;CENPE;ORC6;BUB1;KIF22;POLQ;FBXO5;CCNF;UBE2C;MT2A;ESPL1;TTK;KIF15;NEK2;KIF20B;EXO1;FANCC;CENPA;MAP3K20;AURKA;SNRPD1;CDC25B;SMAD3;KIF4A;MYC
7,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_7.dt_0_01.txt,prerank,HALLMARK_E2F_TARGETS,0.8838118627917235,2.4893593348793908,0.0,0.0,0.0,48/54,8.02%,HELLS;MCM2;CDK1;MCM4;EZH2;TOP2A;LMNB1;HMGB2;CDKN2A;CENPM;PTTG1;MKI67;TCF19;SMC4;CIT;CDKN2C;TK1;MYBL2;MCM6;RRM2;CCNB2;BIRC5;TACC3;PLK1;LIG1;NCAPD2;KIF18B;DLGAP5;CKS2;TFRC;AURKB;KPNA2;HMMR;CDC20;MELK;KIF2C;SPAG5;CDCA3;SPC25;POLE;CENPE;ORC6;KIF22;ANP32E;ESPL1;DEPDC1;DIAPH3;CDCA8
7,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_7.dt_0_01.txt,prerank,HALLMARK_MITOTIC_SPINDLE,0.7267919304844332,2.1173264037935082,0.0,0.0,0.0,43/77,12.06%,DST;CDK1;NUSAP1;TOP2A;LMNB1;TPX2;ECT2;ANLN;SMC4;CEP72;PRC1;KIF23;NDC80;PALLD;CCNB2;BIRC5;KIF11;CEP250;CENPF;PLK1;DLGAP5;KIF2C;FARP1;INCENP;CENPE;BUB1;KIF22;KNTC1;FBXO5;ESPL1;TTK;CDC42EP4;KIF15;NEK2;GSN;KIF20B;MID1;BCL2L11;AURKA;PIF1;NET1;FSCN1;KIF4A
7,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_7.dt_0_01.txt,prerank,HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.5088697584321009,-1.915066431853974,0.0,0.0027881040892193307,0.003006012024048096,31/53,29.20%,IL2RG;LTB;ITGA4;A2M;PLA2G2A;TNFRSF1B;IRF1;PIK3R5;CSF2RB;IL12RB1;IL1R2;CSF1;CD14;CD38;MAP3K8;CSF2RA;IL2RA;IL7;HMOX1;CXCL1;TNF;FAS;IL18R1;CD36;IL9R;IL3RA;CCR1;ITGB3;IL1R1;CSF3R;IL17RA
7,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_7.dt_0_01.txt,prerank,HALLMARK_SPERMATOGENESIS,0.653558487968785,1.7406696081969124,0.0,0.0030813050233039875,0.014,13/36,14.22%,GSTM3;CDK1;EZH2;CCNB2;HSPA4L;KIF2C;BUB1;HSPA2;TTK;NEK2;AURKA;TCP11;DMC1
7,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_7.dt_0_01.txt,prerank,HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.39985536795436766,-1.701173590734186,0.0,0.015489467162329617,0.025050100200400802,49/111,21.22%,CD74;NLRC5;ITGB7;IL10RA;CIITA;SLAMF7;PTPN6;LCP2;IRF8;ZBP1;IRF4;CASP8;CD40;BANK1;IL2RB;CCL5;IRF1;KLRK1;SP110;SAMHD1;C1S;ISG20;CFH;ST3GAL5;STAT4;CSF2RB;SAMD9L;FGL2;CFB;VCAM1;CD69;RNF213;EIF4E3;TNFAIP3;SERPING1;PDE4B;CD38;ICAM1;GBP4;GZMA;JAK2;IRF7;UPP1;IL7;C1R;TRIM14;GPR18;RAPGEF6;CCL2
7,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_7.dt_0_01.txt,prerank,HALLMARK_KRAS_SIGNALING_UP,-0.3971402653702956,-1.6961055899553261,0.0,0.013011152416356876,0.027054108216432865,42/131,14.72%,CTSS;IL2RG;LAPTM5;IKZF1;DOCK2;TMEM176B;CA2;CCND2;CD37;ETS1;SPON1;IL10RA;LCP1;MAP4K1;ITGB2;TRAF1;TSPAN1;TNFRSF1B;TMEM176A;PRDM1;IL7R;CXCR4;IRF8;ADAMDEC1;FUCA1;KCNN4;ADAM8;ST6GAL1;PECAM1;BIRC3;ENG;CFH;EPHB2;CFB;ACE;ABCB1;LAT2;TNFAIP3;HDAC9;TRIB1;MALL;ADGRA2
7,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_7.dt_0_01.txt,prerank,HALLMARK_COMPLEMENT,-0.3794300789035601,-1.6820080366835106,0.0,0.011524163568773234,0.03006012024048096,62/122,24.78%,CTSS;CA2;SPOCK2;DOCK10;LCP2;SERPINA1;CTSC;LCK;LGALS3;FYN;CCL5;IRF1;FN1;KLK1;C1S;RASGRP1;CFH;WAS;PIK3R5;CASP10;EHD1;CD55;DUSP5;CR1;C3;CFB;SH2B3;TNFAIP3;CPM;C2;SERPING1;CP;PRSS3;CD40LG;PLEK;APOBEC3G;GNG2;TFPI2;TIMP1;GZMK;GZMA;STX4;JAK2;IRF7;LGMN;C1QC;C1R;CTSH;S100A12;ZEB1;CTSL;GATA3;CXCL1;C1QA;DPP4;CPQ;CD36;ITGAM;DUSP6;CR2;CDA;TIMP2
7,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_7.dt_0_01.txt,prerank,HALLMARK_HEDGEHOG_SIGNALING,0.6864899633253572,1.617113301763498,0.00684931506849315,0.01795960642154324,0.095,7/17,12.04%,ADGRG1;CELSR1;NRCAM;HEY1;CRMP1;DPYSL2;VLDLR
