NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	ZAP70	2	0.0019063076470047235	0.083589844	Yes	
row_1	ITGAL	11	0.0015667278785258532	0.15100038	Yes	
row_2	CCL5	19	0.0014215395785868168	0.21221645	Yes	
row_3	SPN	28	0.0013435533037409186	0.2697935	Yes	
row_4	KLRK1	39	0.0012688637943938375	0.323674	Yes	
row_5	GPR15	83	9.704469121061265E-4	0.35771334	Yes	
row_6	CKLF	128	8.30190081615001E-4	0.3853699	Yes	
row_7	GATA3	145	7.676738314330578E-4	0.41595027	Yes	
row_8	TNFSF14	152	7.514199824072421E-4	0.44784242	Yes	
row_9	CXCR3	154	7.453667349182069E-4	0.48048186	Yes	
row_10	STK10	191	6.509058293886483E-4	0.5018612	Yes	
row_11	STK39	232	5.616210983134806E-4	0.5184953	Yes	
row_12	CD69	257	5.201405147090554E-4	0.5365465	Yes	
row_13	CCL4	274	4.977111821062863E-4	0.5552318	Yes	
row_14	TBX21	299	4.6719275997020304E-4	0.57095003	Yes	
row_15	CRTAM	333	4.277503176126629E-4	0.58310515	Yes	
row_16	IL27RA	391	3.710577148012817E-4	0.5878951	Yes	
row_17	MYO1G	395	3.677080094348639E-4	0.6034886	Yes	
row_18	CCR2	455	3.060678136534989E-4	0.6050094	Yes	
row_19	CORO1A	482	2.8542656218633056E-4	0.61231303	Yes	
row_20	ITGB7	490	2.784216485451907E-4	0.62316126	Yes	
row_21	TNFRSF14	497	2.725148224271834E-4	0.63395196	Yes	
row_22	PIK3CD	518	2.598864957690239E-4	0.64134705	Yes	
row_23	CD200R1	561	2.336462348466739E-4	0.6431244	Yes	
row_24	CCL3	600	2.0836408657487482E-4	0.64459896	Yes	
row_25	S1PR1	605	2.076851378660649E-4	0.6529388	Yes	
row_26	CCR7	606	2.0590984786394984E-4	0.6620115	Yes	
row_27	ADTRP	621	1.988126168726012E-4	0.6679324	Yes	
row_28	CCL20	625	1.978204818442464E-4	0.67604035	Yes	
row_29	GPR183	810	1.329395017819479E-4	0.6445829	No	
row_30	DOCK8	820	1.3077599578537047E-4	0.64852	No	
row_31	ITGA4	1051	7.705554162384942E-5	0.6052715	No	
row_32	WASL	1103	7.082143565639853E-5	0.5980493	No	
row_33	CYP7B1	1114	6.904789188411087E-5	0.5990637	No	
row_34	AIF1	1321	4.9386049795430154E-5	0.5594632	No	
row_35	AIRE	1330	4.868289761361666E-5	0.5599859	No	
row_36	CCL21	1535	3.634519089246169E-5	0.5202164	No	
row_37	GCSAML	1734	2.699980905163102E-5	0.48125196	No	
row_38	CXCL10	1768	2.5751280190888792E-5	0.47569424	No	
row_39	PADI2	1802	2.4525214030290954E-5	0.47008252	No	
row_40	APOD	2033	1.740598600008525E-5	0.42420578	No	
row_41	CXCL11	2193	1.3057413525530137E-5	0.39253613	No	
row_42	CCL2	2347	8.999992132885382E-6	0.3619045	No	
row_43	CCL26	2892	-4.521968548942823E-6	0.25178128	No	
row_44	ADAM8	2896	-4.6087616283330135E-6	0.25137597	No	
row_45	SPNS2	2912	-5.068461632617982E-6	0.24855731	No	
row_46	CXCL12	2958	-6.448124622693285E-6	0.23971549	No	
row_47	ECM1	3164	-1.2262243217264768E-5	0.19868207	No	
row_48	GAS6	3205	-1.356819393549813E-5	0.19116797	No	
row_49	CXCL13	3466	-2.275109181937296E-5	0.13944279	No	
row_50	CX3CL1	3572	-2.7571002647164278E-5	0.119363755	No	
row_51	CH25H	3693	-3.3262473152717575E-5	0.09649353	No	
row_52	WNT5A	4001	-5.6786902860039845E-5	0.03673649	No	
row_53	NEDD9	4036	-6.184935045894235E-5	0.03256653	No	
row_54	ITGB3	4066	-6.5729116613511E-5	0.029581517	No	
row_55	CD200	4067	-6.591153214685619E-5	0.0324857	No	
row_56	ARTN	4082	-6.702551763737574E-5	0.03259979	No	
row_57	SLC12A2	4133	-7.367301441263407E-5	0.025706027	No	
row_58	CXCL16	4175	-8.156798867275938E-5	0.020985318	No	
row_59	ABL2	4189	-8.43872912810184E-5	0.022067197	No	
row_60	FUT7	4291	-1.054738022503443E-4	0.0062319064	No	
row_61	LGALS9	4318	-1.1241200263611972E-4	0.005912223	No	
row_62	JAM2	4328	-1.1471775360405445E-4	0.0091417115	No	
row_63	ICAM1	4452	-1.4960039698053151E-4	-0.009210849	No	
row_64	LRCH1	4598	-2.3808085825294256E-4	-0.028126366	No	
row_65	GCSAM	4696	-3.394002851564437E-4	-0.03284323	No	
row_66	RIPOR2	4826	-6.75699848216027E-4	-0.029231668	No	
row_67	PTK2B	4827	-6.819478585384786E-4	8.162144E-4	No	
row_68	CCR6	4851	-7.685223245061934E-4	0.030014358	No	
