NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	SLAMF1	228	5.677303415723145E-4	0.100393005	Yes	
row_1	TBX21	299	4.6719275997020304E-4	0.20660336	Yes	
row_2	IL18R1	328	4.2965979082509875E-4	0.31157824	Yes	
row_3	ARID5A	335	4.272997903171927E-4	0.4203589	Yes	
row_4	IL12RB1	342	4.1993724880740047E-4	0.5272445	Yes	
row_5	IL23R	374	3.8917959318496287E-4	0.6211982	Yes	
row_6	IL27RA	391	3.710577148012817E-4	0.7134965	Yes	
row_7	IL1R1	453	3.0889108893461525E-4	0.7807664	Yes	
row_8	CCR2	455	3.060678136534989E-4	0.85934573	Yes	
row_9	SLC11A1	1180	6.042985842213966E-5	0.72966427	No	
row_10	IL23A	1301	5.0903192459372804E-5	0.7186942	No	
row_11	IL1B	2019	1.7967113308259286E-5	0.5794874	No	
row_12	NLRP10	3286	-1.6319138012477197E-5	0.32972592	No	
row_13	IL12B	3467	-2.2753665689378977E-5	0.29947424	No	
row_14	IL18	3623	-2.9709804948652163E-5	0.2760281	No	
