NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	TRAC	1	0.0020880058873444796	0.03622703	Yes	
row_1	ZAP70	2	0.0019063076470047235	0.06948863	Yes	
row_2	TRBC1	6	0.001775369280949235	0.09985097	Yes	
row_3	CD3E	7	0.0017723202472552657	0.13077474	Yes	
row_4	CD3D	8	0.0016805828781798482	0.16009785	Yes	
row_5	TRBC2	9	0.0016364712500944734	0.1886513	Yes	
row_6	ITK	16	0.0014756419695913792	0.2131693	Yes	
row_7	CD28	26	0.001388460979796946	0.23555154	Yes	
row_8	SPN	28	0.0013435533037409186	0.25878924	Yes	
row_9	CD247	30	0.0013426399091258645	0.28201097	Yes	
row_10	NKG7	40	0.0012653878657147288	0.3022458	Yes	
row_11	BCL11B	43	0.001217842916958034	0.3230852	Yes	
row_12	STAT4	46	0.0012003137962892652	0.34361875	Yes	
row_13	RORA	51	0.0011407043784856796	0.36270246	Yes	
row_14	CD3G	54	0.0011318271281197667	0.38204104	Yes	
row_15	ICOS	65	0.0010387893998995423	0.39811724	Yes	
row_16	PRKCQ	72	0.0010166028514504433	0.41462585	Yes	
row_17	IL2RG	74	9.995473083108664E-4	0.43186128	Yes	
row_18	RASAL3	106	8.895997889339924E-4	0.44103202	Yes	
row_19	JAK3	116	8.559130947105587E-4	0.45412225	Yes	
row_20	FOXP3	121	8.460888057015836E-4	0.46806547	Yes	
row_21	ITPKB	123	8.448496228083968E-4	0.48260167	Yes	
row_22	GATA3	145	7.676738314330578E-4	0.4916938	Yes	
row_23	EOMES	167	7.275034440681338E-4	0.500085	Yes	
row_24	BATF	168	7.267441251315176E-4	0.51276535	Yes	
row_25	IL6R	211	6.015084800310433E-4	0.5146558	Yes	
row_26	CD300A	213	5.963378935121E-4	0.5248559	Yes	
row_27	ZNF683	223	5.794453900307417E-4	0.5331223	Yes	
row_28	LEF1	242	5.360042559914291E-4	0.5387868	Yes	
row_29	PTPRC	246	5.294082802720368E-4	0.5474094	Yes	
row_30	PTGER4	254	5.242195329628885E-4	0.55512196	Yes	
row_31	CD69	257	5.201405147090554E-4	0.56378776	Yes	
row_32	CLEC2B	266	5.069500766694546E-4	0.5709941	Yes	
row_33	SLAMF6	288	4.7954978072084486E-4	0.57505894	Yes	
row_34	CBLB	298	4.673433431889862E-4	0.58136934	Yes	
row_35	TBX21	299	4.6719275997020304E-4	0.58952105	Yes	
row_36	TNFSF8	300	4.6684977132827044E-4	0.59766674	Yes	
row_37	IL2RA	322	4.3307800660841167E-4	0.60092074	Yes	
row_38	IL18R1	328	4.2965979082509875E-4	0.60739315	Yes	
row_39	CRTAM	333	4.277503176126629E-4	0.6140371	Yes	
row_40	IL12RB1	342	4.1993724880740047E-4	0.6197252	Yes	
row_41	PRDM1	366	3.974499413743615E-4	0.6219479	Yes	
row_42	IL23R	374	3.8917959318496287E-4	0.6273042	Yes	
row_43	RUNX1	386	3.7302388227544725E-4	0.63155913	Yes	
row_44	IRF1	424	3.3672983408905566E-4	0.6298541	Yes	
row_45	KLRF1	436	3.23786138324067E-4	0.63324994	Yes	
row_46	RORC	439	3.2135870424099267E-4	0.6384473	Yes	
row_47	CD160	444	3.141385386697948E-4	0.6431089	Yes	
row_48	CCR2	455	3.060678136534989E-4	0.6464005	Yes	
row_49	PIK3R1	470	2.968618646264076E-4	0.6487119	Yes	
row_50	TNFRSF14	497	2.725148224271834E-4	0.64814	Yes	
row_51	IL2	547	2.430700114928186E-4	0.64234227	Yes	
row_52	ANXA1	557	2.3738719755783677E-4	0.6446403	Yes	
row_53	RUNX3	584	2.191959647461772E-4	0.6431381	Yes	
row_54	CRACR2A	597	2.1266780095174909E-4	0.6443903	Yes	
row_55	ADORA2A	614	2.018921368289739E-4	0.6446349	Yes	
row_56	SOCS3	632	1.9389658700674772E-4	0.6445352	Yes	
row_57	SMAD7	650	1.864017394836992E-4	0.64430463	Yes	
row_58	IFNG	657	1.832406414905563E-4	0.6462726	Yes	
row_59	LY9	660	1.828954991651699E-4	0.64905405	Yes	
row_60	RSAD2	680	1.7639146244619042E-4	0.64823914	Yes	
row_61	TOX	681	1.763608306646347E-4	0.6513163	Yes	
row_62	SASH3	721	1.6145614790730178E-4	0.64614326	No	
row_63	PNP	763	1.4648250362370163E-4	0.64029914	No	
row_64	GPR183	810	1.329395017819479E-4	0.63319445	No	
row_65	CTSL	829	1.274512760573998E-4	0.63173044	No	
row_66	NLRP3	853	1.2161552876932546E-4	0.62914026	No	
row_67	ZBTB16	867	1.1568421905394644E-4	0.62849534	No	
row_68	SOCS1	915	1.0254252993036062E-4	0.62065536	No	
row_69	LGALS3	929	9.953761764336377E-5	0.61972874	No	
row_70	RARA	1109	6.96397983119823E-5	0.584271	No	
row_71	PLA2G2D	1190	5.9594949561869726E-5	0.56892073	No	
row_72	IL23A	1301	5.0903192459372804E-5	0.54727256	No	
row_73	AGER	1305	5.0511633162386715E-5	0.54753923	No	
row_74	MYB	1337	4.8123227315954864E-5	0.5420278	No	
row_75	SHB	1997	1.8488253772375174E-5	0.40733704	No	
row_76	CD274	2097	1.566689388710074E-5	0.38732764	No	
row_77	TNFSF4	2108	1.5487868950003758E-5	0.38554913	No	
row_78	GLI3	2237	1.1876984899572562E-5	0.35953224	No	
row_79	CDH26	2439	6.892707460792735E-6	0.31847242	No	
row_80	CLEC4G	2506	5.161262379260734E-6	0.30504063	No	
row_81	CEBPB	2664	1.106650302062917E-6	0.2728944	No	
row_82	CCL19	3014	-7.912049113656394E-6	0.20153072	No	
row_83	CLEC4A	3072	-9.659382158133667E-6	0.19002132	No	
row_84	LOXL3	3287	-1.6325773685821332E-5	0.14646271	No	
row_85	IL12B	3467	-2.2753665689378977E-5	0.110186905	No	
row_86	IL18	3623	-2.9709804948652163E-5	0.078949496	No	
row_87	HSPH1	3686	-3.293051850050688E-5	0.06682176	No	
row_88	LILRB4	3738	-3.557656236807816E-5	0.056993827	No	
row_89	ZC3H12A	3837	-4.262408401700668E-5	0.037659686	No	
row_90	JAK2	4056	-6.385066808434203E-5	-0.0058892155	No	
row_91	HLX	4262	-9.825255256146193E-5	-0.046174478	No	
row_92	FUT7	4291	-1.054738022503443E-4	-0.05007068	No	
row_93	LGALS9	4318	-1.1241200263611972E-4	-0.053436074	No	
row_94	CARD11	4336	-1.1653901310637593E-4	-0.054885574	No	
row_95	EBI3	4344	-1.1797301704064012E-4	-0.05426129	No	
row_96	PTCRA	4389	-1.2926707859151065E-4	-0.06102036	No	
row_97	GPR65	4390	-1.2940810120198876E-4	-0.058762424	No	
row_98	MYC	4396	-1.3028834655415267E-4	-0.05751351	No	
row_99	SH3RF1	4434	-1.4096150698605925E-4	-0.0626344	No	
row_100	BCL6	4436	-1.418685569660738E-4	-0.06036393	No	
row_101	TGFBR2	4443	-1.4558015391230583E-4	-0.05905308	No	
row_102	IRF4	4447	-1.4738197205588222E-4	-0.057096157	No	
row_103	IL12A	4460	-1.5179267211351544E-4	-0.056906164	No	
row_104	BCL2	4476	-1.5800721303094178E-4	-0.057222366	No	
row_105	NCKAP1L	4482	-1.599785464350134E-4	-0.055455413	No	
row_106	GPR18	4532	-1.8888335034716874E-4	-0.06219867	No	
row_107	SOCS5	4577	-2.200586604885757E-4	-0.06737359	No	
row_108	NFKBIZ	4623	-2.5641804677434266E-4	-0.07211898	No	
row_109	DOCK2	4714	-3.7023640470579267E-4	-0.08409788	No	
row_110	NFKBID	4722	-3.828621411230415E-4	-0.07885176	No	
row_111	CD55	4731	-3.966836666222662E-4	-0.073569365	No	
row_112	IL6	4769	-4.832117701880634E-4	-0.072718605	No	
row_113	NCR3	4791	-5.308634135872126E-4	-0.0677584	No	
row_114	CD86	4799	-5.564949824474752E-4	-0.059482712	No	
row_115	CD80	4829	-6.834205123595893E-4	-0.053499673	No	
row_116	CD83	4922	-0.0011667354265227914	-0.05199086	No	
row_117	LILRB1	4929	-0.0011938086245208979	-0.032390326	No	
row_118	WDFY4	4997	-0.002666564891114831	4.0968772E-4	No	
