NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	ZAP70	2	0.0019063076470047235	0.08978575	Yes	
row_1	CD3E	7	0.0017723202472552657	0.17283	Yes	
row_2	CD3D	8	0.0016805828781798482	0.2523391	Yes	
row_3	THEMIS	15	0.0014973796205595136	0.3219733	Yes	
row_4	SPN	28	0.0013435533037409186	0.3831224	Yes	
row_5	BCL11B	43	0.001217842916958034	0.4379216	Yes	
row_6	CD3G	54	0.0011318271281197667	0.4894564	Yes	
row_7	JAK3	116	8.559130947105587E-4	0.5176739	Yes	
row_8	FOXP3	121	8.460888057015836E-4	0.55689776	Yes	
row_9	ITPKB	123	8.448496228083968E-4	0.5966667	Yes	
row_10	BATF	168	7.267441251315176E-4	0.62219435	Yes	
row_11	IL6R	211	6.015084800310433E-4	0.6421996	Yes	
row_12	PTPRC	246	5.294082802720368E-4	0.6604037	Yes	
row_13	CD69	257	5.201405147090554E-4	0.6829993	Yes	
row_14	SLAMF6	288	4.7954978072084486E-4	0.6996496	Yes	
row_15	TBX21	299	4.6719275997020304E-4	0.7197402	Yes	
row_16	IL12RB1	342	4.1993724880740047E-4	0.7311552	Yes	
row_17	IL23R	374	3.8917959318496287E-4	0.7433288	Yes	
row_18	SOCS3	632	1.9389658700674772E-4	0.70078146	No	
row_19	LY9	660	1.828954991651699E-4	0.70400065	No	
row_20	TOX	681	1.763608306646347E-4	0.70831937	No	
row_21	CTSL	829	1.274512760573998E-4	0.68476576	No	
row_22	IL23A	1301	5.0903192459372804E-5	0.5923863	No	
row_23	FOXN1	1678	2.930541813839227E-5	0.5181036	No	
row_24	LOXL3	3287	-1.6325773685821332E-5	0.19526963	No	
row_25	IL12B	3467	-2.2753665689378977E-5	0.16032277	No	
row_26	IRF4	4447	-1.4738197205588222E-4	-0.029726055	No	
row_27	BCL2	4476	-1.5800721303094178E-4	-0.0278856	No	
row_28	DOCK2	4714	-3.7023640470579267E-4	-0.05806527	No	
row_29	IL6	4769	-4.832117701880634E-4	-0.046071686	No	
row_30	CD74	4980	-0.0019479288021102548	0.0038236447	No	
