NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	CCR2	455	3.060678136534989E-4	-0.043707997	No	
row_1	ADORA2A	614	2.018921368289739E-4	-0.04396983	No	
row_2	DISC1	756	1.488952402723953E-4	-0.049082562	No	
row_3	TSHZ3	881	1.1226352216908708E-4	-0.056493085	No	
row_4	NLGN2	951	9.3499016657006E-5	-0.055775758	No	
row_5	RELN	1150	6.454976391978562E-5	-0.08550442	No	
row_6	TNF	1375	4.5182157919043675E-5	-0.12348072	No	
row_7	DKK1	1830	2.363185558351688E-5	-0.21105023	No	
row_8	STXBP1	1854	2.274343387398403E-5	-0.21212517	No	
row_9	NTRK1	2321	9.73490114120068E-6	-0.30427477	No	
row_10	CCL2	2347	8.999992132885382E-6	-0.3078958	No	
row_11	GRIK2	2582	3.1081419820111478E-6	-0.3544461	No	
row_12	PLPPR4	2590	2.8468923574109795E-6	-0.355409	No	
row_13	NRXN1	2938	-5.884338406758616E-6	-0.42423972	No	
row_14	ATP1A2	2962	-6.563305305462563E-6	-0.42783892	No	
row_15	GRIN2A	3224	-1.4231206478143577E-5	-0.47808102	No	
row_16	SHANK3	3270	-1.571495522512123E-5	-0.48467457	No	
row_17	GRIK1	3599	-2.9017279302934185E-5	-0.54607725	No	
row_18	SERPINE2	4204	-8.67668932187371E-5	-0.6539479	No	
row_19	GRIN1	4403	-1.3332066009752452E-4	-0.6729477	Yes	
row_20	PTK2B	4827	-6.819478585384786E-4	-0.6515829	Yes	
row_21	TNR	4859	-8.013927144929767E-4	-0.5327897	Yes	
row_22	KMO	4928	-0.0011927104787901044	-0.36038467	Yes	
row_23	MEF2C	4930	-0.0011964007280766964	-0.17393659	Yes	
row_24	LRRK2	4932	-0.0012025266187265515	0.01346721	Yes	
