NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	ITK	16	0.0014756419695913792	0.028126415	No	
row_1	LCK	36	0.001284687896259129	0.051587578	No	
row_2	CMTM3	61	0.0010744888568297029	0.06956993	No	
row_3	PRKCH	79	9.777023224160075E-4	0.08691108	No	
row_4	CTLA4	114	8.629991207271814E-4	0.09837587	No	
row_5	CD300A	213	5.963378935121E-4	0.09122817	No	
row_6	NFATC2	214	5.902167758904397E-4	0.10377239	No	
row_7	PTPN22	225	5.730453412979841E-4	0.113928996	No	
row_8	PTPRC	246	5.294082802720368E-4	0.1211355	No	
row_9	LIME1	336	4.2683881474658847E-4	0.11220573	No	
row_10	PIK3CD	518	2.598864957690239E-4	0.08111922	No	
row_11	LPXN	573	2.2481413907371461E-4	0.074974984	No	
row_12	NFKBIA	982	8.842063834890723E-5	-0.0056700343	No	
row_13	NFAM1	1524	3.692078826134093E-5	-0.114310905	No	
row_14	GCSAML	1734	2.699980905163102E-5	-0.15601052	No	
row_15	BCAR1	1804	2.45104129135143E-5	-0.1694459	No	
row_16	IGLC7	2646	1.5297765685318154E-6	-0.33951858	No	
row_17	IGHG1	3613	-2.9398426704574376E-5	-0.5342821	No	
row_18	BMX	3667	-3.204729364369996E-5	-0.54432106	No	
row_19	IGHG3	3739	-3.569569526007399E-5	-0.55792326	No	
row_20	IGLC1	4009	-5.829271685797721E-5	-0.6110937	No	
row_21	IGHE	4117	-7.164387352531776E-5	-0.6312134	No	
row_22	IGHA1	4323	-1.1313494178466499E-4	-0.6702733	No	
row_23	IGHD	4385	-1.2769937166012824E-4	-0.6798974	No	
row_24	IGKC	4467	-1.5549460658803582E-4	-0.69297606	No	
row_25	BCL2	4476	-1.5800721303094178E-4	-0.691236	No	
row_26	NCKAP1L	4482	-1.599785464350134E-4	-0.6888472	No	
row_27	VAV3	4570	-2.1588191157206893E-4	-0.701856	No	
row_28	MNDA	4605	-2.4126753851305693E-4	-0.70360523	Yes	
row_29	NFKBIZ	4623	-2.5641804677434266E-4	-0.701594	Yes	
row_30	IGHM	4630	-2.6537783560343087E-4	-0.69716734	Yes	
row_31	RFTN1	4688	-3.3344156690873206E-4	-0.7016096	Yes	
row_32	GCSAM	4696	-3.394002851564437E-4	-0.69581205	Yes	
row_33	CD38	4737	-4.070821451023221E-4	-0.6952507	Yes	
row_34	FCMR	4843	-7.532048621214926E-4	-0.7004803	Yes	
row_35	LYN	4874	-9.073555120266974E-4	-0.68726367	Yes	
row_36	PRKCB	4883	-9.452522499486804E-4	-0.66879183	Yes	
row_37	PTPN6	4891	-9.848742047324777E-4	-0.6492756	Yes	
row_38	FCGR2B	4892	-9.9265540484339E-4	-0.6281781	Yes	
row_39	KLHL6	4895	-0.0010059891501441598	-0.6072018	Yes	
row_40	IGHA2	4901	-0.0010299509158357978	-0.58632296	Yes	
row_41	FCRL3	4914	-0.0011161852162331343	-0.56502724	Yes	
row_42	SH2B2	4916	-0.0011238940060138702	-0.54134274	Yes	
row_43	MEF2C	4930	-0.0011964007280766964	-0.51854444	Yes	
row_44	BTK	4945	-0.001307012396864593	-0.49359745	Yes	
row_45	STAP1	4952	-0.0013753591338172555	-0.46557975	Yes	
row_46	LAT2	4956	-0.0014372568111866713	-0.4356397	Yes	
row_47	CD72	4968	-0.0016202186234295368	-0.4034292	Yes	
row_48	PLCG2	4969	-0.0016574547626078129	-0.36820236	Yes	
row_49	CD79B	4977	-0.0019263036083430052	-0.3286774	Yes	
row_50	CD79A	4982	-0.002045019529759884	-0.28602248	Yes	
row_51	CD19	4989	-0.0024089927319437265	-0.23603639	Yes	
row_52	BLK	4990	-0.002515997039154172	-0.18256247	Yes	
row_53	BANK1	4991	-0.002522494178265333	-0.12895046	Yes	
row_54	CD22	4998	-0.0029479856602847576	-0.06750884	Yes	
row_55	MS4A1	4999	-0.0031763501465320587	-6.2122126E-8	Yes	
