NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	SUSD4	903	1.053953601513058E-4	-0.16275255	No	
row_1	C1QC	1093	7.200380059657618E-5	-0.18796408	No	
row_2	C1QB	1176	6.109556125011295E-5	-0.19361027	No	
row_3	C1QA	1238	5.587825580732897E-5	-0.19596185	No	
row_4	C1R	1570	3.428763375268318E-5	-0.25639006	No	
row_5	C7	1794	2.4821436454658397E-5	-0.29679638	No	
row_6	SERPING1	1822	2.3846601834520698E-5	-0.29799438	No	
row_7	C1S	2126	1.475972112530144E-5	-0.35625815	No	
row_8	C3	2354	8.840727787173819E-6	-0.4003009	No	
row_9	TREM2	2932	-5.74925479668309E-6	-0.5152151	No	
row_10	CLU	3524	-2.4807441150187515E-5	-0.62956405	No	
row_11	C2	3559	-2.688484892132692E-5	-0.63162994	No	
row_12	IGHG1	3613	-2.9398426704574376E-5	-0.63706785	No	
row_13	IGHG3	3739	-3.569569526007399E-5	-0.6558561	No	
row_14	C4BPB	4077	-6.659949576715007E-5	-0.7117623	No	
row_15	IGHE	4117	-7.164387352531776E-5	-0.70689905	No	
row_16	CFI	4126	-7.26594589650631E-5	-0.69562703	No	
row_17	IGHA1	4323	-1.1313494178466499E-4	-0.71495426	Yes	
row_18	IGHD	4385	-1.2769937166012824E-4	-0.70457506	Yes	
row_19	CD55	4731	-3.966836666222662E-4	-0.70357907	Yes	
row_20	IGHA2	4901	-0.0010299509158357978	-0.5549695	Yes	
row_21	CR2	4919	-0.001149745425209403	-0.35458508	Yes	
row_22	CR1	4983	-0.0020899521186947823	0.0032148215	Yes	
