NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	NKG7	40	0.0012653878657147288	0.09998789	Yes	
row_1	GBP5	47	0.0011912707705050707	0.20052364	Yes	
row_2	GZMA	68	0.001032428815960884	0.28466	Yes	
row_3	PRF1	71	0.0010176162468269467	0.3711727	Yes	
row_4	GBP2	111	8.685335633344948E-4	0.43746653	Yes	
row_5	GZMM	119	8.499546675011516E-4	0.50864726	Yes	
row_6	GZMH	169	7.252889918163419E-4	0.56068313	Yes	
row_7	GNLY	301	4.6613594167865813E-4	0.57399493	Yes	
row_8	GZMB	312	4.513729363679886E-4	0.61052483	Yes	
row_9	PCYOX1L	315	4.454031877685338E-4	0.64816326	Yes	
row_10	GBP1	316	4.4365462963469326E-4	0.686057	Yes	
row_11	GSDMB	339	4.229878541082144E-4	0.71773475	Yes	
row_12	NLRP6	508	2.6375133893452585E-4	0.706275	No	
row_13	CCL20	625	1.978204818442464E-4	0.6997039	No	
row_14	LGALS3	929	9.953761764336377E-5	0.6469068	No	
row_15	NINJ1	1016	8.158593118423596E-5	0.63647693	No	
row_16	SCNN1B	1152	6.449038482969627E-5	0.6146739	No	
row_17	APOL1	1368	4.56779234809801E-5	0.5750795	No	
row_18	CXCL2	1466	4.021990025648847E-5	0.55889106	No	
row_19	CCL21	1535	3.634519089246169E-5	0.5482386	No	
row_20	S100A12	1573	3.38665304298047E-5	0.5436459	No	
row_21	TREM1	1727	2.716721974138636E-5	0.51501346	No	
row_22	CXCL10	1768	2.5751280190888792E-5	0.5091207	No	
row_23	C7	1794	2.4821436454658397E-5	0.5061831	No	
row_24	CXCL8	1930	2.04394254978979E-5	0.48061752	No	
row_25	CXCL14	2038	1.7366437532473356E-5	0.46045408	No	
row_26	KRT6A	2092	1.581751712365076E-5	0.45108286	No	
row_27	CTSG	2125	1.476582110626623E-5	0.44587022	No	
row_28	CXCL11	2193	1.3057413525530137E-5	0.43343097	No	
row_29	CCL27	2226	1.212464485433884E-5	0.4279928	No	
row_30	CXCL1	2256	1.1365751561243087E-5	0.4230967	No	
row_31	CCL8	2317	9.860918908088934E-6	0.41180053	No	
row_32	CCL18	2395	7.99169902165886E-6	0.39690554	No	
row_33	RNASE7	2428	7.072750577208353E-6	0.39103585	No	
row_34	CXCL6	2518	4.788053047377616E-6	0.37343955	No	
row_35	CCL11	2544	4.041871761728544E-6	0.36872712	No	
row_36	CCL1	2615	2.2435137907450553E-6	0.3547573	No	
row_37	PGLYRP4	2649	1.504016040598799E-6	0.34820965	No	
row_38	ARG1	2865	-3.582701538107358E-6	0.30501983	No	
row_39	CCL13	2937	-5.82122220293968E-6	0.29115328	No	
row_40	CXCL12	2958	-6.448124622693285E-6	0.2876579	No	
row_41	CCL19	3014	-7.912049113656394E-6	0.27720684	No	
row_42	CCL17	3238	-1.4679059859190602E-5	0.23334631	No	
row_43	CCL28	3249	-1.4869605365674943E-5	0.2325933	No	
row_44	PGLYRP3	3424	-2.155005313397851E-5	0.19923265	No	
row_45	CXCL13	3466	-2.275109181937296E-5	0.19288133	No	
row_46	CXCL9	3487	-2.344219683436677E-5	0.19083746	No	
row_47	PLA2G2A	3548	-2.6298446755390614E-5	0.1809453	No	
row_48	PPBP	3567	-2.7280224458081648E-5	0.17963387	No	
row_49	HAMP	3574	-2.7617748855846003E-5	0.18077894	No	
row_50	CXCL3	3661	-3.158275649184361E-5	0.16607817	No	
row_51	CCL25	4083	-6.705957639496773E-5	0.08663494	No	
row_52	LTF	4246	-9.619656339054927E-5	0.062077727	No	
row_53	NTS	4252	-9.675925684859976E-5	0.06933066	No	
row_54	LYZ	4424	-1.3733570813201368E-4	0.046466492	No	
row_55	CCL22	4608	-2.4352475884370506E-4	0.030244537	No	
row_56	CAMP	4804	-5.696453736163676E-4	0.039449733	No	
