NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	CD2	0	0.0021223127841949463	0.07918711	Yes	
row_1	CD96	4	0.0018224245868623257	0.14657795	Yes	
row_2	TIGIT	17	0.0014354567974805832	0.19770962	Yes	
row_3	RASGRP1	33	0.0012931182282045484	0.24292347	Yes	
row_4	KLRK1	39	0.0012688637943938375	0.2892554	Yes	
row_5	NKG7	40	0.0012653878657147288	0.3364692	Yes	
row_6	SH2D1A	67	0.0010325971525162458	0.36973718	Yes	
row_7	KLRC4	135	8.06732103228569E-4	0.38628322	Yes	
row_8	CD226	140	7.846923545002937E-4	0.4147522	Yes	
row_9	HCST	161	7.35634530428797E-4	0.43815386	Yes	
row_10	KLRD1	174	7.069698767736554E-4	0.46210444	Yes	
row_11	KLRB1	180	6.828017067164183E-4	0.48656937	Yes	
row_12	LAG3	190	6.512644467875361E-4	0.5090484	Yes	
row_13	IL18RAP	206	6.144890794530511E-4	0.52894145	Yes	
row_14	RAB27A	231	5.647991201840341E-4	0.5451597	Yes	
row_15	KLRC3	251	5.261588958092034E-4	0.5609478	Yes	
row_16	SLAMF6	288	4.7954978072084486E-4	0.5715576	Yes	
row_17	GZMB	312	4.513729363679886E-4	0.583746	Yes	
row_18	CRTAM	333	4.277503176126629E-4	0.59566	Yes	
row_19	ARRB2	363	4.003189969807863E-4	0.6047297	Yes	
row_20	NCR1	388	3.718582447618246E-4	0.613749	Yes	
row_21	KLRC1	434	3.2740249298512936E-4	0.61686116	Yes	
row_22	CD160	444	3.141385386697948E-4	0.62676144	Yes	
row_23	PIK3R1	470	2.968618646264076E-4	0.63278025	Yes	
row_24	CORO1A	482	2.8542656218633056E-4	0.6412046	Yes	
row_25	FCGR3A	484	2.8496829327195883E-4	0.65163493	Yes	
row_26	SLAMF7	494	2.7636540471576154E-4	0.66012585	Yes	
row_27	KIR2DL4	569	2.2831653768662363E-4	0.65367407	No	
row_28	HAVCR2	635	1.918741181725636E-4	0.6476833	No	
row_29	SH2D1B	643	1.8890458159148693E-4	0.65331554	No	
row_30	KLRF2	799	1.3775589468423277E-4	0.62709796	No	
row_31	RASGRP4	837	1.2488209176808596E-4	0.62427217	No	
row_32	TYROBP	1002	8.408818393945694E-5	0.5942314	No	
row_33	TUBB4B	1011	8.195833652280271E-5	0.595671	No	
row_34	NECTIN4	1480	3.937064320780337E-5	0.5024606	No	
row_35	CLEC12B	1617	3.173937147948891E-5	0.4761312	No	
row_36	RNF19B	1916	2.0841192963416688E-5	0.41662157	No	
row_37	SERPINB4	1935	2.0276080249459483E-5	0.41373658	No	
row_38	CLEC2A	2463	6.3546240198775195E-6	0.30735826	No	
row_39	RAET1E	3062	-9.38620087254094E-6	0.18672931	No	
row_40	LYST	3106	-1.0522772754484322E-5	0.17842276	No	
row_41	CEACAM1	3282	-1.6228241292992607E-5	0.14362466	No	
row_42	IL12B	3467	-2.2753665689378977E-5	0.10724928	No	
row_43	IL18	3623	-2.9709804948652163E-5	0.07700033	No	
row_44	PVR	3820	-4.12957560911309E-5	0.03888911	No	
row_45	CADM1	3876	-4.556702697300352E-5	0.029462447	No	
row_46	VAV1	4251	-9.673592285253108E-5	-0.042590726	No	
row_47	LGALS9	4318	-1.1241200263611972E-4	-0.05174866	No	
row_48	IL12A	4460	-1.5179267211351544E-4	-0.0746102	No	
row_49	CALHM6	4480	-1.5982886543497443E-4	-0.072490536	No	
row_50	SERPINB9	4602	-2.4078537535388023E-4	-0.087985486	No	
row_51	CLNK	4744	-4.152181791141629E-4	-0.101018175	No	
row_52	NCR3	4791	-5.308634135872126E-4	-0.09051684	No	
row_53	PIK3R6	4800	-5.615908885374665E-4	-0.07118139	No	
row_54	INPP5D	4857	-7.917908951640129E-4	-0.05296747	No	
row_55	PTPN6	4891	-9.848742047324777E-4	-0.022896241	No	
row_56	LILRB1	4929	-0.0011938086245208979	0.014161462	No	
