GEP,Bcells_CD19,CD4+Tcells,CD8+Tcells,CD8+Tcells_Ki67,DC_CD207,DC_CLEC9A,DC_LAMP3,Endothelials,Fibroblasts/Stromal,Mac_C1Q_SPP1,Mac_C1Q_ZEB2,Mast,Mon_VCAN,NKcells,Plasma_XBP1,Tregs,Tumor/Epithelials
1,1.0,0.0,0.0,0.0,1.0,1.0,0.4984285714285715,1.0,1.0,0.9987058823529412,0.003,1.0,1.0,0.08966666666666666,1.0,0.0,1.0
2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9992941176470588,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3,0.0,1.0,1.0,0.894,0.0006666666666666666,0.0005,0.0085,1.0,1.0,0.922,1.0,1.0,0.19319999999999998,1.0,1.0,0.9998823529411764,1.0
4,1.0,0.0,0.0,0.0,0.009176470588235295,0.007294117647058823,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
5,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.351,1.0,1.0,1.0,0.0,1.0,0.0,1.0
6,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6444705882352942,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.84
7,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.021176470588235297,0.9991764705882353,0.0,1.0,1.0
8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
9,1.0,0.323625,0.0,0.0013333333333333333,0.0282,0.09899999999999999,1.0,1.0,1.0,1.0,0.09,0.4656666666666667,0.018,0.0,1.0,1.0,0.998
10,1.0,1.0,1.0,1.0,1.0,0.4616,1.0,0.0,0.428,1.0,1.0,1.0,0.4335,1.0,1.0,1.0,0.42100000000000004
11,1.0,1.0,1.0,0.6161666666666666,0.095,0.558,1.0,1.0,1.0,0.0395,0.2712,1.0,0.133,0.9981176470588236,0.0,1.0,1.0
12,1.0,0.0045,0.010142857142857144,0.017333333333333333,0.06119999999999999,0.011125,0.006,1.0,1.0,0.7103636363636363,0.005333333333333333,0.8743333333333333,0.0076,0.00775,1.0,0.008833333333333332,0.9993529411764706
13,1.0,1.0,1.0,1.0,0.49,0.2892,1.0,0.2583333333333333,0.09,1.0,0.306,0.6188571428571429,1.0,1.0,1.0,1.0,0.23550000000000001
14,0.01625,1.0,1.0,1.0,0.0005,0.015,0.0635,1.0,1.0,0.08471428571428571,0.0,1.0,0.0006666666666666666,1.0,1.0,1.0,0.9867058823529412
15,0.9882352941176471,1.0,1.0,1.0,0.39725,0.06566666666666666,1.0,0.0,0.06219999999999999,0.38242857142857145,0.004999999999999999,1.0,0.06849999999999999,1.0,1.0,1.0,0.3815
16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15999999999999998
17,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7135882352941177,0.6934117647058824,0.06855882352941177,0.0,0.0,0.0,1.0,0.9979411764705882,1.0,0.3697647058823529
18,1.0,1.0,1.0,1.0,1.0,1.0,0.9709974062721056,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2655623673661872
19,1.0,1.0,1.0,1.0,1.0,1.0,0.536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9994705882352941,1.0,0.182
20,1.0,1.0,1.0,1.0,0.4526507796410709,0.21559282141806413,1.0,1.0,0.47794449347847406,0.6,0.24054133568696676,1.0,0.2996175345689909,0.9902744504686253,0.3200941453368638,1.0,1.0
21,1.0,1.0,1.0,1.0,0.9976470588235294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.134
22,1.0,1.0,1.0,1.0,0.01125,0.04157142857142857,0.04566666666666666,0.20600000000000002,0.37077777777777776,0.0176,0.0095,0.0,0.006333333333333333,0.9977999999999999,1.0,1.0,0.973
23,1.0,1.0,1.0,1.0,1.0,1.0,0.492,0.965857142857143,0.7761999999999999,0.7723333333333332,0.643,1.0,0.4756666666666667,1.0,0.9677058823529412,1.0,0.4245
24,0.9899699982351903,1.0,1.0,0.5084318685412867,0.0,1.0,1.0,0.4961703629625272,0.4559007672720244,0.0,0.023707276898641095,0.0,1.0,1.0,0.9466439202306018,1.0,0.05353256073886698
25,1.0,0.8704252382074678,0.9228435069526277,0.012373320763610652,0.0745934480320528,0.8571428571428571,0.079321824181004,0.4330662267263729,0.9448717674029953,0.8214285714285714,0.0648126325712939,0.407814551698596,0.08528753240631629,0.9102050436012256,0.4117443436247938,0.8621893072753314,0.15172048079189251
