GEP,Bcells_CD19,CD4+Tcells,CD8+Tcells,CD8+Tcells_Ki67,DC_CD207,DC_CLEC9A,DC_LAMP3,Endothelials,Fibroblasts/Stromal,Mac_C1Q_SPP1,Mac_C1Q_ZEB2,Mast,Mon_VCAN,NKcells,Plasma_XBP1,Tregs,Tumor/Epithelials
1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
2,1.0,0.0,0.0,0.00225,1.0,1.0,0.0378,1.0,1.0,1.0,0.054571428571428576,1.0,1.0,0.03149999999999999,1.0,0.0,0.9999411764705882
3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
5,0.0,1.0,1.0,1.0,0.0,0.0,0.0035686274509803924,1.0,1.0,0.0,0.0055588235294117645,1.0,0.0,1.0,1.0,1.0,1.0
6,1.0,0.465625,0.0,0.001,0.0064,0.06183333333333333,1.0,1.0,1.0,1.0,0.11042857142857143,0.47577777777777774,0.003,0.0,1.0,1.0,0.9990588235294118
7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007
9,0.0,1.0,1.0,0.7082499999999999,0.0,0.001,0.013,1.0,1.0,0.030285714285714284,0.0022,1.0,0.00075,1.0,1.0,1.0,0.9967647058823529
10,1.0,1.0,1.0,1.0,0.3635,0.36779999999999996,1.0,0.0,0.23275,1.0,0.2915,1.0,0.28933333333333333,1.0,1.0,1.0,1.0
11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,1.0,0.9994705882352941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.013176470588235295
13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.074
14,1.0,0.9981176470588236,1.0,1.0,0.044333333333333336,1.0,0.06999999999999999,0.9785714285714286,1.0,0.0005,0.0405,1.0,0.08766666666666666,1.0,0.0,1.0,1.0
15,1.0,1.0,0.9999411764705882,1.0,1.0,1.0,1.0,1.0,0.0,0.3915,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,1.0,1.0,1.0,0.00411764705882353,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9995882352941177,1.0,1.0,0.002058823529411765
17,1.0,0.9972941176470588,1.0,1.0,1.0,1.0,0.09699999999999999,0.7736666666666665,0.3215,0.32966666666666666,0.5092,1.0,1.0,1.0,1.0,1.0,0.053
18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.32972549019607844,0.0,0.0,0.2131764705882353,1.0,1.0,1.0,0.9976470588235294,1.0,1.0
19,1.0,1.0,1.0,0.0,0.049199999999999994,0.0825,0.05675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9931176470588235,1.0,0.07433333333333332
20,1.0,0.98,1.0,0.6782222222222222,0.09825,0.2225,0.1378,0.9311999999999999,0.97,0.197625,0.10066666666666667,0.0,0.101,0.19071428571428575,1.0,1.0,1.0
21,1.0,1.0,1.0,1.0,0.0,0.07866666666666666,0.35755555555555557,0.13314285714285715,0.15475,0.0372,0.0,0.0,0.00025,1.0,0.9863529411764705,1.0,1.0
22,1.0,1.0,1.0,0.9976470588235294,1.0,1.0,0.5205000000000001,0.757,1.0,1.0,1.0,1.0,0.737,1.0,1.0,1.0,0.53
23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9741100323624595,1.0,1.0
24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9775882352941176,1.0,1.0,1.0,1.0,1.0,1.0,0.726
