GEP,Bcells_CD19,CD4+Tcells,CD8+Tcells,CD8+Tcells_Ki67,DC_CD207,DC_CLEC9A,DC_LAMP3,Endothelials,Fibroblasts/Stromal,Mac_C1Q_SPP1,Mac_C1Q_ZEB2,Mast,Mon_VCAN,NKcells,Plasma_XBP1,Tregs,Tumor/Epithelials
1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0811476305328885,0.00016667647116497047,1.0,0.0,1.0,1.0,1.0,1.0
2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
3,1.0,0.0,0.01631372549019608,0.01647058823529412,1.0,0.0,0.07968627450980392,1.0,1.0,1.0,0.0739764705882353,1.0,0.6738823529411765,0.6394621848739496,1.0,0.0,1.0
4,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
5,1.0,1.0,1.0,0.0375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.851,1.0,0.0,1.0,1.0
6,1.0,0.0,1.0,1.0,0.4139607843137255,0.45228235294117647,1.0,0.0,0.2441764705882353,1.0,0.17500000000000002,1.0,0.16141176470588237,1.0,0.0,0.0,0.43458823529411766
7,1.0,0.03632941176470588,0.04752941176470588,0.0,1.0,1.0,0.0,1.0,1.0,0.505546218487395,0.006588235294117647,1.0,1.0,1.0,1.0,0.0032941176470588237,0.002196078431372549
8,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.29976470588235293,1.0,1.0,1.0,0.0,1.0,0.0,1.0
9,1.0,0.330125,0.0,0.0029999999999999996,0.036,0.10466666666666666,1.0,1.0,1.0,1.0,0.10542857142857143,0.5663333333333334,0.025500000000000002,0.0,1.0,1.0,0.9978235294117647
10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5705
11,1.0,1.0,1.0,1.0,0.030250000000000003,0.17142857142857143,0.0115,1.0,0.489125,0.026333333333333334,1.0,1.0,0.07733333333333332,0.9998823529411764,0.0,1.0,0.0852
12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995882352941177,1.0,0.004999999999999999
13,1.0,1.0,1.0,1.0,0.6351666666666665,0.2138,1.0,0.2643333333333333,0.112,1.0,0.2995,0.9717142857142858,1.0,1.0,1.0,1.0,0.2215
14,1.0,1.0,1.0,0.9997647058823529,1.0,1.0,1.0,0.984,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.021
15,1.0,0.3305084745762712,0.24199623352165725,1.0,0.31221415119720203,0.19397363465160075,1.0,1.0,0.9307595731324544,0.9862119989238634,0.25875706214689265,1.0,0.2745998116760829,0.2187696170747018,1.0,0.2631826741996234,1.0
16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.028999999999999998
17,1.0,1.0,0.9988823529411764,0.7087500000000001,0.027,0.06328571428571429,0.045599999999999995,1.0,1.0,0.048666666666666664,0.002,0.0,0.02033333333333333,0.9297777777777777,1.0,1.0,0.8929999999999999
18,1.0,1.0,1.0,1.0,0.9676335337813937,1.0,0.983636216248084,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.24955783516094798
19,1.0,1.0,1.0,0.014118477557503383,0.3301370668862874,0.4837931643037826,1.0,0.30652783497068453,0.0018824636743337844,1.0,0.5874855383650018,1.0,1.0,0.982998999941173,1.0,1.0,1.0
20,1.0,1.0,1.0,1.0,1.0,1.0,0.363,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9975882352941177,1.0,0.18300000000000002
21,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.1565294117647059,0.330635294117647,0.0,0.001411764705882353,0.0,0.0,1.0,0.9872352941176471,1.0,0.03317647058823529
22,1.0,1.0,1.0,0.24000000000000002,1.0,0.9718823529411764,0.42733333333333334,1.0,0.3987142857142857,0.394,0.3694,0.7435,0.36383333333333334,1.0,1.0,1.0,0.399
23,1.0,0.9198201092194025,1.0,0.6875,0.8333333333333334,0.8333333333333334,0.6,0.2797173144876325,0.29204946996466435,0.007773851590106007,0.026148409893992933,0.0,0.8333333333333334,1.0,1.0,1.0,0.9204946996466431
24,1.0,1.0,1.0,1.0,1.0,0.9933383850273675,1.0,1.0,1.0,0.957860043552469,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,1.0,1.0,1.0,1.0,0.9032258064516129,0.9655253697919736,1.0,1.0,1.0,0.9673483018052527,1.0,1.0,1.0,1.0,1.0,1.0,0.2913548235016795
26,1.0,1.0,1.0,1.0,0.9900591016548463,0.9892176418439717,0.6158983451536643,0.685475768321513,0.8458136327817177,0.9375886524822695,0.6349881796690307,1.0,1.0,0.9593144208037826,1.0,0.9932455251604188,1.0
