GEP,Bcells_CD19,CD4+Tcells,CD8+Tcells,CD8+Tcells_Ki67,DC_CD207,DC_CLEC9A,DC_LAMP3,Endothelials,Fibroblasts/Stromal,Mac_C1Q_SPP1,Mac_C1Q_ZEB2,Mast,Mon_VCAN,NKcells,Plasma_XBP1,Tregs,Tumor/Epithelials
1,0.4807951765607234,-1.0,-1.0,0.6430076873841606,-1.0,0.8375625291481059,0.6518625053373034,0.7874782753746636,0.8269911922154053,-1.0,0.5868583082943152,0.6703205437195121,-1.0,0.5080440415194564,-1.0,-1.0,1.5758582990636458
2,0.823333329746486,1.3935937129860594,1.3616069116895828,1.2569833982153222,0.935473350494999,0.7141014739267263,0.8849421056549297,0.7647806284332939,0.7765418204694929,0.7143380422966421,0.991669367572432,0.8859748834470214,0.9708089417781368,1.3043685420554363,0.7419859408738896,1.3683105503773707,0.5934075984871966
3,0.4274862348277208,-1.0,0.49048376254667597,0.7665680472662181,-1.0,0.5861316285599308,0.6866599093496176,0.7519820023667286,0.6908520065541575,-1.0,0.4790089347230775,0.5425961521044178,0.4299206930505294,-1.0,-1.0,-1.0,1.4469609184904468
4,0.8312619470375242,0.5396858653534563,0.5910499504604498,0.8095104436099392,0.691721150015689,0.742269519847978,1.1784387472925102,0.7775446930254527,0.776460307773195,0.7051413202890497,0.6314847487010317,0.618003117000515,0.6584931610238564,0.5750663533491988,1.508806138580582,0.6581620387598773,0.6346297993655275
5,1.4806692740449037,0.8388977622214415,0.7397705655773462,0.904599309595481,1.1596314589898842,1.2041073775309328,0.9097610951222485,0.7385534241647435,0.7233116271053642,-1.0,0.9479043844563633,0.8582811187027216,1.1158817975864412,0.7133158645426904,0.824975960927465,0.7388650473186636,0.5573668222462101
6,0.6445358690013744,0.5841636794647808,0.6195622720868112,0.7747740337136075,0.6675224276329123,0.7245240143705967,0.8233268709954584,0.8698039859407539,0.929916497876567,0.7816905939056532,0.7849486795094225,0.7308341429781804,0.6929627901610756,0.5827860653595553,0.569621375679264,0.5988798427189793,1.3768922429464687
7,0.6427879476902251,0.5598744468760865,0.6031810116053661,0.6494837439193991,0.8175083826802224,0.9033264193335159,0.8124249837867481,0.979074322313243,1.3790900594374786,0.8042364134169894,0.8293600050915396,0.7788333051374334,0.7614189851695536,0.591823223481672,0.565600486112908,0.5749531301675196,0.7969504210713161
8,0.6179921461015389,0.5642327581718525,0.6554274235361539,0.7041274240454269,0.7595381163422955,0.816912734064581,0.8741954447857108,0.8228568816239117,0.7776592306429576,0.8051912493179256,0.6809086429894146,0.7484495811609972,0.724745737897268,0.5766125109512347,0.5313802629143364,0.6263264509186568,1.338442920592305
9,0.7853995763525732,0.6590646407042859,0.7220362206233618,0.7927862900436101,1.3341808102505786,1.2919808267253217,1.068039693063645,0.9294633226383835,0.9330768214375817,1.3668420809363122,1.3628639326284269,0.9900325604617801,1.3638342994624508,0.851098784606931,0.8186486473340537,0.7225061215303413,0.8579616211005614
10,0.802669217790856,0.6240265294253122,0.6252477094715959,1.360441083785013,1.1988030226221085,1.2178312280514587,0.8864664348363576,0.8064620901441771,0.8072502375887374,0.7419566149158245,0.7225904184415064,0.69483183659227,0.6439379649517314,0.6655489272729974,0.5983994350100178,0.6239930414571601,1.28652325348517
11,0.701668776764227,0.7188121269342643,0.7202623440565258,0.9933947579919441,0.7971030335323882,0.8687551348150575,0.8808556092189109,1.4265088740034328,1.03497451417937,-1.0,0.8693405233923402,0.9508551956975766,0.8189708159896394,0.7234080119761033,0.6754924026298453,0.7080960853709395,0.8734696437056805
12,0.7415437023496563,0.6774393206566659,0.7063553109463486,0.8183985806501934,0.8809223347420918,0.7468086254616708,0.8355534637321342,1.0568592883023793,1.3734874128686696,0.9398815327522748,0.815767753519608,0.8647144906969984,0.6987635318626798,0.7016064691470193,0.6510331936445746,0.6645344184137236,0.887039648085794
13,0.7807088272454759,0.7439350150474391,0.7777922229135465,0.8822972865230715,0.7742853995752593,0.9836260367963979,0.9175734444472122,0.925790329133493,0.88404662188179,0.9231722893590192,0.8097527789090032,0.9217234768614027,0.9219784006260168,0.796608212402108,0.7292222662414743,0.7709656708503833,1.1892731453429846
14,0.9690593988921209,0.9575798088407411,0.9107873922726473,0.9654235128760461,1.2708650172381029,1.2763184969856147,1.27839176198092,0.9804491547204451,1.0152069493665556,1.2414207363190695,1.1825479616524255,1.1130348452809802,1.122611917903752,1.006074443900521,0.907604187362099,0.9681849727367645,0.9624464001148912
15,0.8924164787263801,0.8660338742329212,0.8389571203618392,0.9123559319810242,1.232305177009193,0.8902240793331803,0.9476279009508137,1.005998973958732,0.9714121983334941,0.8364903601107588,1.1037998338841826,1.4104539586995875,1.08131621374871,1.0028354501578507,0.8523415393832421,0.8776172249309973,0.9163275421206537
