GEP,Bcells_CD19,CD4+Tcells,CD8+Tcells,CD8+Tcells_Ki67,DC_CD207,DC_CLEC9A,DC_LAMP3,Endothelials,Fibroblasts/Stromal,Mac_C1Q_SPP1,Mac_C1Q_ZEB2,Mast,Mon_VCAN,NKcells,Plasma_XBP1,Tregs,Tumor/Epithelials
1,1.0,0.0,0.0,0.0,0.4764705882352941,1.0,0.12156862745098039,1.0,1.0,0.0,0.512672268907563,1.0,0.5477647058823529,0.0,1.0,0.0,0.9995294117647059
2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5593235294117647,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0005294117647058824
3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999941173010177,1.0,1.0,1.0,1.0,0.0
4,0.0,1.0,1.0,1.0,0.0064,0.0,0.0003333333333333333,1.0,1.0,0.9996470588235294,1.0,1.0,0.0055000000000000005,1.0,1.0,1.0,1.0
5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
6,1.0,0.0,0.0,0.0,0.009529411764705883,0.007294117647058823,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.014
9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3087,0.0012857142857142856,0.0,0.0,0.25422222222222224,0.0,0.23062500000000002,1.0,1.0,1.0
10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,1.0
11,1.0,1.0,1.0,1.0,1.0,1.0,0.9998823529411764,0.0,0.2836666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.398
12,0.0,1.0,1.0,1.0,0.008666666666666666,0.0035,0.2798,1.0,0.714,1.0,1.0,1.0,0.14375,1.0,1.0,1.0,0.9998823529411764
13,1.0,0.9716470588235294,1.0,1.0,0.002333333333333333,0.007,0.010666666666666666,1.0,1.0,0.00575,0.0,1.0,0.0024999999999999996,1.0,1.0,1.0,1.0
14,1.0,1.0,0.9998235294117647,1.0,0.644,1.0,0.219,1.0,0.367,1.0,0.4523333333333333,0.0,1.0,1.0,1.0,1.0,1.0
15,1.0,0.9751875,1.0,0.240125,0.04925,1.0,0.0625,0.2817777777777778,0.4509,1.0,0.1972857142857143,0.0,0.042666666666666665,0.077,0.9562352941176471,1.0,0.053
16,1.0,1.0,1.0,0.9924875355064259,0.6931648888624039,0.7414099278946428,0.7185904693800529,0.7394757676624073,0.599964245277397,0.8493150684931506,1.0,1.0,1.0,1.0,1.0,0.8120294777824126,1.0
17,1.0,1.0,1.0,1.0,1.0,0.8527777777777777,0.23500000000000001,0.9021999999999999,0.5233333333333333,1.0,0.8732857142857143,0.8329999999999999,0.11800000000000001,0.91325,0.9842941176470589,1.0,0.49275
18,1.0,1.0,0.9751627834000157,0.9472817133443163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.926780566015533,1.0
