GEP,1,2,3,4,5,6,7,8,9,10
1,0.21378116955795828,0.1537287159328777,0.8536092388669813,0.9657707993638556,0.7645358065147995,0.7526446461424017,0.7246880285333208,0.6839645941306146,0.9437197848798409,0.765390445479914
2,0.9991936012669586,0.509301890315981,0.19078467873154295,0.3122723050163687,0.22277579961874583,0.32184302497728406,0.30251475438806413,0.26797425170626576,0.3627681022940563,0.2716619069538285
3,0.3936882513594048,0.7967056819970909,0.12097456566883545,0.15378448364142094,0.1373763446855438,0.20095432697096466,0.19285780840239403,0.1512892075521622,0.23263194260632933,0.17147683546316245
4,0.24833210512051052,0.21983685751106594,0.41461508665513325,0.6616174223115605,0.5723839275414335,0.5536703798231198,0.5198547524001035,0.49928761926286697,0.6511149473012932,0.5090383745707314
5,0.32459071088177077,0.26361260595463437,0.9377343294775069,0.7679262147453212,0.9598242895432079,0.9997973256288067,0.9858844598220171,0.9693243549204128,0.7961309943241045,0.9835699034719728
6,0.26101345394292536,0.19145444810987386,0.9387430699048941,0.7165251309974172,0.9642999012946778,0.9654773885384211,0.959068946085584,0.997273869959057,0.7016967296567873,0.9738902641108822
7,0.2628106023674321,0.21082129187918558,0.9713350889973469,0.7679443131625828,0.9797797421026277,0.9843679194707301,0.9929601437161819,0.9773836443259322,0.7813721996883376,0.9987011139459125
8,0.3664528213370626,0.30222497577880636,0.8225205880316895,0.960695514599388,0.7816336478356882,0.8026077955312213,0.7664811077965602,0.706419005413224,0.9999611117982696,0.7897075782630479
9,0.26932601906274317,0.21400260775181848,0.9680703877095557,0.7699846053859669,0.977427028650774,0.9853144185784515,0.99430719475048,0.9789743372204123,0.7836682967181912,0.999849139148189
