NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	CTSD	648	1.8653149891179055E-4	-0.107352585	No	
row_1	CTSL	829	1.274512760573998E-4	-0.1279829	No	
row_2	FCER1G	1133	6.677102646790445E-5	-0.18066481	No	
row_3	CTSV	1969	1.9295455786050297E-5	-0.34585655	No	
row_4	CD1B	3043	-8.958452781371307E-6	-0.560057	No	
row_5	CLEC4A	3072	-9.659382158133667E-6	-0.5645014	No	
row_6	LGMN	3240	-1.4711614312545862E-5	-0.59622115	No	
row_7	CD1E	4504	-1.6976811457425356E-4	-0.82900536	Yes	
row_8	CTSS	4660	-2.941851271316409E-4	-0.82436156	Yes	
row_9	CD1A	4695	-3.393411170691252E-4	-0.78995365	Yes	
row_10	IFI30	4816	-6.512142135761678E-4	-0.7349085	Yes	
row_11	FCGR2B	4892	-9.9265540484339E-4	-0.62934965	Yes	
row_12	CD1D	4909	-0.0010847452795132995	-0.5007641	Yes	
row_13	MPEG1	4917	-0.0011401408119127154	-0.36364213	Yes	
row_14	CD1C	4924	-0.0011771363206207752	-0.2218246	Yes	
row_15	CD74	4980	-0.0019479288021102548	0.0038122602	Yes	
