NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	CCL5	19	0.0014215395785868168	0.033689886	No	
row_1	CD28	26	0.001388460979796946	0.06918294	No	
row_2	SH2D1A	67	0.0010325971525162458	0.08825775	No	
row_3	GATA3	145	7.676738314330578E-4	0.09270193	No	
row_4	PDCD1	179	6.837439723312855E-4	0.10399058	No	
row_5	PTPRC	246	5.294082802720368E-4	0.10439806	No	
row_6	CCL4	274	4.977111821062863E-4	0.11200166	No	
row_7	GNLY	301	4.6613594167865813E-4	0.118976004	No	
row_8	CCL4L2	356	4.037469334434718E-4	0.11853153	No	
row_9	PLA2G6	383	3.752388001885265E-4	0.12310137	No	
row_10	XCL2	422	3.385297895874828E-4	0.12422795	No	
row_11	CCR2	455	3.060678136534989E-4	0.1257319	No	
row_12	CCL3	600	2.0836408657487482E-4	0.101577535	No	
row_13	CCR7	606	2.0590984786394984E-4	0.10599442	No	
row_14	CCL20	625	1.978204818442464E-4	0.107519105	No	
row_15	IL17A	654	1.855963928392157E-4	0.10666028	No	
row_16	IFNG	657	1.832406414905563E-4	0.11109553	No	
row_17	RBPJ	667	1.8045224715024233E-4	0.11401492	No	
row_18	GPR183	810	1.329395017819479E-4	0.08827736	No	
row_19	SUSD4	903	1.053953601513058E-4	0.072111964	No	
row_20	LGALS3	929	9.953761764336377E-5	0.06959465	No	
row_21	C1QC	1093	7.200380059657618E-5	0.03791883	No	
row_22	IFNE	1100	7.104975520633161E-5	0.038562223	No	
row_23	C1QB	1176	6.109556125011295E-5	0.024727218	No	
row_24	SLC11A1	1180	6.042985842213966E-5	0.025707731	No	
row_25	C1QA	1238	5.587825580732897E-5	0.0154429935	No	
row_26	AIRE	1330	4.868289761361666E-5	-0.0020166154	No	
row_27	VSIG4	1359	4.6504199417540804E-5	-0.006554872	No	
row_28	TNF	1375	4.5182157919043675E-5	-0.008449897	No	
row_29	CFH	1437	4.1926461562979966E-5	-0.019907765	No	
row_30	SPON2	1438	4.190950858173892E-5	-0.018799128	No	
row_31	CXCL2	1466	4.021990025648847E-5	-0.023297608	No	
row_32	CCL14	1510	3.782089697779156E-5	-0.031155799	No	
row_33	MASP1	1521	3.7315392546588555E-5	-0.032228846	No	
row_34	LTA	1526	3.682810711325146E-5	-0.03207869	No	
row_35	CCL21	1535	3.634519089246169E-5	-0.03276537	No	
row_36	C1R	1570	3.428763375268318E-5	-0.038862888	No	
row_37	S100A12	1573	3.38665304298047E-5	-0.038379043	No	
row_38	SPRR2A	1640	3.065663986490108E-5	-0.05116511	No	
row_39	EVPL	1653	3.018294410139788E-5	-0.052838866	No	
row_40	PRSS3	1722	2.726035199884791E-5	-0.06612681	No	
row_41	TREM1	1727	2.716721974138636E-5	-0.06623221	No	
row_42	CXCL10	1768	2.5751280190888792E-5	-0.07379164	No	
row_43	C7	1794	2.4821436454658397E-5	-0.078285426	No	
row_44	SERPING1	1822	2.3846601834520698E-5	-0.08321703	No	
row_45	PI3	1917	2.080110971292015E-5	-0.102032244	No	
row_46	CXCL8	1930	2.04394254978979E-5	-0.10396375	No	
row_47	KLK5	1985	1.87902642210247E-5	-0.11459153	No	
row_48	IL1B	2019	1.7967113308259286E-5	-0.120914765	No	
row_49	CXCL14	2038	1.7366437532473356E-5	-0.12416364	No	
row_50	CFB	2063	1.667741707933601E-5	-0.12866685	No	
row_51	KRT6A	2092	1.581751712365076E-5	-0.13401687	No	
row_52	KLK7	2114	1.5163948773988523E-5	-0.13794206	No	
row_53	CTSG	2125	1.476582110626623E-5	-0.13961162	No	
row_54	C1S	2126	1.475972112530144E-5	-0.13922118	No	
row_55	CFD	2146	1.4307998753793072E-5	-0.14275698	No	
row_56	CXCL11	2193	1.3057413525530137E-5	-0.1518883	No	
