NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	AGER	1305	5.0511633162386715E-5	-0.2477885	No	
row_1	STXBP1	1854	2.274343387398403E-5	-0.35141128	No	
row_2	IL1B	2019	1.7967113308259286E-5	-0.379295	No	
row_3	SHANK2	2078	1.6196665455936454E-5	-0.38639823	No	
row_4	PENK	2468	6.2546109802497085E-6	-0.46272665	No	
row_5	LILRB2	2512	5.0426579036866315E-6	-0.46994466	No	
row_6	GRIK2	2582	3.1081419820111478E-6	-0.48292354	No	
row_7	GRIA1	2589	2.901565039792331E-6	-0.48331478	No	
row_8	PLK2	2684	7.25825657355017E-7	-0.50197935	No	
row_9	PCDH17	2955	-6.28592988505261E-6	-0.55441296	No	
row_10	ACHE	3264	-1.5427838661707938E-5	-0.6119123	No	
row_11	SHANK3	3270	-1.571495522512123E-5	-0.6085122	No	
row_12	KCNB1	3296	-1.6602174582658336E-5	-0.608878	No	
row_13	ARC	4184	-8.351755968760699E-5	-0.7635155	Yes	
row_14	GABBR1	4730	-3.946540819015354E-4	-0.7623184	Yes	
row_15	CD38	4737	-4.070821451023221E-4	-0.6494492	Yes	
row_16	TNR	4859	-8.013927144929767E-4	-0.4491685	Yes	
row_17	CNR2	4971	-0.001702466164715588	0.005620347	Yes	
