NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	RORA	51	0.0011407043784856796	0.08888799	Yes	
row_1	PRKCQ	72	0.0010166028514504433	0.17322963	Yes	
row_2	JAK3	116	8.559130947105587E-4	0.23897275	Yes	
row_3	FOXP3	121	8.460888057015836E-4	0.31171373	Yes	
row_4	BATF	168	7.267441251315176E-4	0.36562485	Yes	
row_5	IL6R	211	6.015084800310433E-4	0.40945518	Yes	
row_6	CD69	257	5.201405147090554E-4	0.4456086	Yes	
row_7	SLAMF6	288	4.7954978072084486E-4	0.48125362	Yes	
row_8	TBX21	299	4.6719275997020304E-4	0.5198511	Yes	
row_9	IL17RA	320	4.4074293691664934E-4	0.5541361	Yes	
row_10	ARID5A	335	4.272997903171927E-4	0.5884605	Yes	
row_11	IL12RB1	342	4.1993724880740047E-4	0.6237556	Yes	
row_12	IL23R	374	3.8917959318496287E-4	0.6513438	Yes	
row_13	IL27RA	391	3.710577148012817E-4	0.68037677	Yes	
row_14	RORC	439	3.2135870424099267E-4	0.6988484	Yes	
row_15	IL2	547	2.430700114928186E-4	0.6984351	Yes	
row_16	SOCS3	632	1.9389658700674772E-4	0.69837797	Yes	
row_17	SMAD7	650	1.864017394836992E-4	0.7111584	Yes	
row_18	LY9	660	1.828954991651699E-4	0.7252446	Yes	
row_19	CLEC7A	1275	5.2609018894145265E-5	0.60620177	No	
row_20	IL23A	1301	5.0903192459372804E-5	0.6055933	No	
row_21	CLEC6A	2964	-6.620109161303844E-6	0.27156034	No	
row_22	NLRP10	3286	-1.6319138012477197E-5	0.20835236	No	
row_23	LOXL3	3287	-1.6325773685821332E-5	0.20977147	No	
row_24	IL12B	3467	-2.2753665689378977E-5	0.17571148	No	
row_25	EPHB2	3668	-3.224494867026806E-5	0.13824862	No	
row_26	ZC3H12A	3837	-4.262408401700668E-5	0.108130485	No	
row_27	JAK2	4056	-6.385066808434203E-5	0.069791034	No	
row_28	CARD9	4268	-9.976024739444256E-5	0.035982326	No	
row_29	IRF4	4447	-1.4738197205588222E-4	0.012956985	No	
row_30	NFKBIZ	4623	-2.5641804677434266E-4	1.3593992E-5	No	
row_31	NFKBID	4722	-3.828621411230415E-4	0.013563672	No	
row_32	IL6	4769	-4.832117701880634E-4	0.046305742	No	
