NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	IL6R	211	6.015084800310433E-4	-0.0106637245	No	
row_1	IL17RA	320	4.4074293691664934E-4	-0.009042958	No	
row_2	ARID5A	335	4.272997903171927E-4	0.010889887	No	
row_3	NOD2	510	2.6354589499533176E-4	-0.010290862	No	
row_4	MBP	594	2.1427487081382424E-4	-0.015675755	No	
row_5	IL17A	654	1.855963928392157E-4	-0.017730359	No	
row_6	IFNG	657	1.832406414905563E-4	-0.008372019	No	
row_7	P2RX7	833	1.2618502660188824E-4	-0.037073888	No	
row_8	IL16	932	9.885615145321935E-5	-0.051644813	No	
row_9	TYROBP	1002	8.408818393945694E-5	-0.061132144	No	
row_10	LPL	1110	6.959080928936601E-5	-0.07908421	No	
row_11	FCER1G	1133	6.677102646790445E-5	-0.07998004	No	
row_12	LILRA5	1207	5.843643521075137E-5	-0.09164383	No	
row_13	CLEC7A	1275	5.2609018894145265E-5	-0.10240354	No	
row_14	AGER	1305	5.0511633162386715E-5	-0.105582684	No	
row_15	AIF1	1321	4.9386049795430154E-5	-0.105987795	No	
row_16	TNF	1375	4.5182157919043675E-5	-0.1143092	No	
row_17	SPON2	1438	4.190950858173892E-5	-0.12462684	No	
row_18	HYAL2	1482	3.9356051274808124E-5	-0.13123438	No	
row_19	INAVA	1502	3.805758387898095E-5	-0.13305278	No	
row_20	TLR4	1663	2.9820466806995682E-5	-0.16385259	No	
row_21	IL36A	1760	2.6161236746702343E-5	-0.1818919	No	
row_22	IL33	1772	2.5576204279786907E-5	-0.1827559	No	
row_23	IL1B	2019	1.7967113308259286E-5	-0.23159617	No	
row_24	C1QTNF4	2102	1.5587478628731333E-5	-0.24736485	No	
row_25	TNFSF4	2108	1.5487868950003758E-5	-0.24755178	No	
row_26	XBP1	2250	1.1429347068769857E-5	-0.27548534	No	
row_27	LILRB2	2512	5.0426579036866315E-6	-0.32805067	No	
row_28	IL1RAP	2665	1.0711963795984047E-6	-0.35876283	No	
row_29	TWIST1	2695	5.691600790669327E-7	-0.36460295	No	
row_30	EREG	3016	-8.162282938428689E-6	-0.42894536	No	
row_31	DEFB124	3023	-8.31360557640437E-6	-0.429717	No	
row_32	NLRP10	3286	-1.6319138012477197E-5	-0.48188394	No	
row_33	NOS2	3388	-2.0082406990695745E-5	-0.50125927	No	
row_34	IL1RL2	3591	-2.881446562241763E-5	-0.5406147	No	
row_35	CD36	3705	-3.3651165722403675E-5	-0.56169623	No	
row_36	WNT5A	4001	-5.6786902860039845E-5	-0.61838716	No	
row_37	LILRA2	4087	-6.738436059094965E-5	-0.63200337	No	
row_38	IFIH1	4089	-6.749349267920479E-5	-0.6286097	No	
row_39	TLR2	4141	-7.597813964821398E-5	-0.63488543	No	
row_40	CARD9	4268	-9.976024739444256E-5	-0.6550762	No	
row_41	LGALS9	4318	-1.1241200263611972E-4	-0.6590058	No	
row_42	NOD1	4352	-1.1888435983564705E-4	-0.6593517	No	
row_43	RAB7B	4422	-1.3656652299687266E-4	-0.666043	No	
row_44	IL1A	4468	-1.5560266911052167E-4	-0.66686165	No	
row_45	ARHGEF2	4580	-2.2153211466502398E-4	-0.6775279	Yes	
row_46	ZBTB20	4656	-2.8993416344746947E-4	-0.6772622	Yes	
row_47	LAPTM5	4749	-4.2567882337607443E-4	-0.6732052	Yes	
row_48	TLR7	4755	-4.446998063940555E-4	-0.65052336	Yes	
row_49	IL6	4769	-4.832117701880634E-4	-0.62740904	Yes	
row_50	TMEM106A	4772	-4.934261087328196E-4	-0.6015238	Yes	
row_51	TLR1	4833	-7.028034888207912E-4	-0.5762237	Yes	
row_52	CYBA	4839	-7.373613188974559E-4	-0.53794867	Yes	
row_53	BTK	4945	-0.001307012396864593	-0.4895651	Yes	
row_54	POU2F2	4949	-0.0013570458395406604	-0.41786796	Yes	
row_55	TLR6	4954	-0.0013954252935945988	-0.34432837	Yes	
row_56	SCIMP	4959	-0.0014809846179559827	-0.26623014	Yes	
row_57	POU2AF1	4964	-0.001531936228275299	-0.18541713	Yes	
row_58	PLCG2	4969	-0.0016574547626078129	-0.09791641	Yes	
row_59	CD74	4980	-0.0019479288021102548	0.0038464086	Yes	
