NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	IL7R	12	0.0015526105416938663	0.036039174	No	
row_1	RASGRP1	33	0.0012931182282045484	0.06403	No	
row_2	CD40LG	95	9.324558195658028E-4	0.07478706	No	
row_3	CTLA4	114	8.629991207271814E-4	0.09252594	No	
row_4	TNFRSF4	184	6.791730993427336E-4	0.095388494	No	
row_5	CD300A	213	5.963378935121E-4	0.104496635	No	
row_6	NFATC2	214	5.902167758904397E-4	0.11911998	No	
row_7	LEF1	242	5.360042559914291E-4	0.12693566	No	
row_8	PTPRC	246	5.294082802720368E-4	0.13944523	No	
row_9	IKZF3	491	2.775438188109547E-4	0.096939005	No	
row_10	IL2	547	2.430700114928186E-4	0.091830015	No	
row_11	AHR	714	1.6325543401762843E-4	0.06227843	No	
row_12	SASH3	721	1.6145614790730178E-4	0.06506438	No	
row_13	IL10	774	1.4479237142950296E-4	0.058127597	No	
row_14	GPR183	810	1.329395017819479E-4	0.05433775	No	
row_15	TNFSF13B	971	9.03216059668921E-5	0.024193471	No	
row_16	TYROBP	1002	8.408818393945694E-5	0.020205213	No	
row_17	CDKN2A	1318	4.971431917510927E-5	-0.04231533	No	
row_18	ATM	1633	3.1013340048957616E-5	-0.105096824	No	
row_19	TLR4	1663	2.9820466806995682E-5	-0.11022724	No	
row_20	IRS2	1795	2.4808125090203248E-5	-0.13612545	No	
row_21	CD70	1986	1.8765949789667502E-5	-0.17411426	No	
row_22	SHB	1997	1.8488253772375174E-5	-0.17568006	No	
row_23	TFRC	2386	8.235421773861162E-6	-0.25400263	No	
row_24	BST1	3035	-8.743502803554293E-6	-0.38493356	No	
row_25	PELI1	3506	-2.4061322619672865E-5	-0.47945985	No	
row_26	TNFRSF21	3551	-2.6380475901532918E-5	-0.4877113	No	
row_27	EPHB2	3668	-3.224494867026806E-5	-0.51038945	No	
row_28	CDKN1A	3904	-4.819783862330951E-5	-0.5567565	No	
row_29	IGHE	4117	-7.164387352531776E-5	-0.59788775	No	
row_30	CARD11	4336	-1.1653901310637593E-4	-0.63912094	No	
row_31	BCL6	4436	-1.418685569660738E-4	-0.6556424	No	
row_32	BCL2	4476	-1.5800721303094178E-4	-0.65962076	No	
row_33	NCKAP1L	4482	-1.599785464350134E-4	-0.656669	No	
row_34	MZB1	4538	-1.9083060033153743E-4	-0.6630723	No	
row_35	VAV3	4570	-2.1588191157206893E-4	-0.6639976	Yes	
row_36	TNFSF13	4583	-2.2390345111489296E-4	-0.6608788	Yes	
row_37	CLCF1	4591	-2.3398944176733494E-4	-0.65649813	Yes	
row_38	MNDA	4605	-2.4126753851305693E-4	-0.65315145	Yes	
row_39	NFKBIZ	4623	-2.5641804677434266E-4	-0.650239	Yes	
row_40	PRKCD	4727	-3.923731273971498E-4	-0.6613634	Yes	
row_41	CD38	4737	-4.070821451023221E-4	-0.653099	Yes	
row_42	IL7	4790	-5.300280172377825E-4	-0.65049106	Yes	
row_43	INPP5D	4857	-7.917908951640129E-4	-0.6442311	Yes	
row_44	LYN	4874	-9.073555120266974E-4	-0.62498844	Yes	
row_45	FCGR2B	4892	-9.9265540484339E-4	-0.6038348	Yes	
row_46	FCRL3	4914	-0.0011161852162331343	-0.5804301	Yes	
row_47	CR2	4919	-0.001149745425209403	-0.55275327	Yes	
row_48	GAPT	4927	-0.0011898247757926583	-0.5246906	Yes	
row_49	MEF2C	4930	-0.0011964007280766964	-0.49545312	Yes	
row_50	BTK	4945	-0.001307012396864593	-0.46590373	Yes	
row_51	CD74	4980	-0.0019479288021102548	-0.42452258	Yes	
row_52	CD79A	4982	-0.002045019529759884	-0.3740571	Yes	
row_53	CD40	4985	-0.002136696595698595	-0.3215226	Yes	
row_54	TNFRSF13B	4987	-0.002221067901700735	-0.26669532	Yes	
row_55	TNFRSF13C	4988	-0.0022961755748838186	-0.20980474	Yes	
row_56	CD19	4989	-0.0024089927319437265	-0.15011899	Yes	
row_57	CD22	4998	-0.0029479856602847576	-0.078698136	Yes	
row_58	MS4A1	4999	-0.0031763501465320587	-1.6545528E-7	Yes	
