NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	TRAC	1	0.0020880058873444796	0.03847742	Yes	
row_1	ZAP70	2	0.0019063076470047235	0.07379192	Yes	
row_2	FYB1	5	0.001813039998523891	0.10697253	Yes	
row_3	TRBC1	6	0.001775369280949235	0.13986139	Yes	
row_4	CD3E	7	0.0017723202472552657	0.17269376	Yes	
row_5	CD3D	8	0.0016805828781798482	0.20382668	Yes	
row_6	TRBC2	9	0.0016364712500944734	0.23414244	Yes	
row_7	LAT	10	0.0016038250178098679	0.26385343	Yes	
row_8	THEMIS	15	0.0014973796205595136	0.2907803	Yes	
row_9	ITK	16	0.0014756419695913792	0.3181167	Yes	
row_10	SKAP1	22	0.0014135409146547318	0.3432874	Yes	
row_11	CD28	26	0.001388460979796946	0.36839962	Yes	
row_12	CD8A	27	0.0013582584215328097	0.39356145	Yes	
row_13	LCP2	29	0.001343248994089663	0.41824222	Yes	
row_14	CD247	30	0.0013426399091258645	0.44311473	Yes	
row_15	LCK	36	0.001284687896259129	0.46589842	Yes	
row_16	FYN	38	0.0012720358790829778	0.48925996	Yes	
row_17	CD3G	54	0.0011318271281197667	0.50718147	Yes	
row_18	PLCG1	56	0.0011069733882322907	0.5274852	Yes	
row_19	SH2D1A	67	0.0010325971525162458	0.5445837	Yes	
row_20	UBASH3A	78	9.791399352252483E-4	0.56069183	Yes	
row_21	SLA2	86	9.62727761361748E-4	0.5771051	Yes	
row_22	TRAT1	89	9.465529001317918E-4	0.594234	Yes	
row_23	CTLA4	114	8.629991207271814E-4	0.60534805	Yes	
row_24	FOXP3	121	8.460888057015836E-4	0.6198036	Yes	
row_25	CD226	140	7.846923545002937E-4	0.63068527	Yes	
row_26	TRGC2	141	7.834230782464147E-4	0.6451982	Yes	
row_27	GATA3	145	7.676738314330578E-4	0.6588103	Yes	
row_28	TESPA1	157	7.423578063026071E-4	0.67032903	Yes	
row_29	TXK	186	6.701989332213998E-4	0.6770593	Yes	
row_30	CD300A	213	5.963378935121E-4	0.6828273	Yes	
row_31	TRGC1	222	5.819393554702401E-4	0.6919834	Yes	
row_32	ZNF683	223	5.794453900307417E-4	0.70271766	Yes	
row_33	PTPN22	225	5.730453412979841E-4	0.7131303	Yes	
row_34	PTPRC	246	5.294082802720368E-4	0.7188767	Yes	
row_35	TRDC	263	5.086626624688506E-4	0.72505105	Yes	
row_36	PTPRJ	272	5.014618509449065E-4	0.73271626	Yes	
row_37	BTN3A2	275	4.943754174746573E-4	0.74146855	Yes	
row_38	CBLB	298	4.673433431889862E-4	0.7456591	Yes	
row_39	GBP1	316	4.4365462963469326E-4	0.75042605	Yes	
row_40	BTN3A1	318	4.42566437413916E-4	0.7584216	Yes	
row_41	LIME1	336	4.2683881474658847E-4	0.76287705	Yes	
row_42	ITPRIPL1	369	3.954056592192501E-4	0.7637045	Yes	
row_43	CD160	444	3.141385386697948E-4	0.75449854	No	
row_44	PIK3CD	518	2.598864957690239E-4	0.7444906	No	
row_45	CCR7	606	2.0590984786394984E-4	0.7306402	No	
row_46	PRAM1	914	1.0285768803441897E-4	0.6702106	No	
row_47	LGALS3	929	9.953761764336377E-5	0.66921186	No	
row_48	THY1	1365	4.581219400279224E-5	0.5817357	No	
row_49	CACNB4	1577	3.369159094290808E-5	0.53951716	No	
row_50	LIPA	1692	2.8465487048379146E-5	0.5168973	No	
row_51	BCAR1	1804	2.45104129135143E-5	0.4948133	No	
row_52	CD276	1914	2.0855046386714093E-5	0.47306764	No	
row_53	SHB	1997	1.8488253772375174E-5	0.4567604	No	
row_54	BTNL8	2494	5.507429705176037E-6	0.35615176	No	
row_55	VTCN1	2707	2.5263247493967356E-7	0.31311077	No	
row_56	CEACAM1	3282	-1.6228241292992607E-5	0.19686317	No	
row_57	TNFRSF21	3551	-2.6380475901532918E-5	0.14293562	No	
row_58	LILRB4	3738	-3.557656236807816E-5	0.10582819	No	
row_59	ZC3H12A	3837	-4.262408401700668E-5	0.08671933	No	
row_60	PDE4B	4069	-6.598199979634956E-5	0.041038092	No	
row_61	FCHO1	4146	-7.635508518433198E-5	0.027021106	No	
row_62	CARD11	4336	-1.1653901310637593E-4	-0.009195633	No	
row_63	THEMIS2	4458	-1.51225394802168E-4	-0.030962698	No	
row_64	PDE4D	4485	-1.621944975340739E-4	-0.033237223	No	
row_65	BTN2A2	4615	-2.474704524502158E-4	-0.054845706	No	
row_66	NFKBIZ	4623	-2.5641804677434266E-4	-0.05151686	No	
row_67	RFTN1	4688	-3.3344156690873206E-4	-0.058334753	No	
row_68	NFKBID	4722	-3.828621411230415E-4	-0.05794271	No	
row_69	LAPTM5	4749	-4.2567882337607443E-4	-0.055336166	No	
row_70	INPP5D	4857	-7.917908951640129E-4	-0.062394068	No	
row_71	KCNN4	4881	-9.312962647527456E-4	-0.049811784	No	
row_72	PTPN6	4891	-9.848742047324777E-4	-0.033394326	No	
row_73	BTK	4945	-0.001307012396864593	-0.01994324	No	
row_74	PLCG2	4969	-0.0016574547626078129	0.0060911863	No	
