NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_IMMUNE_SYSTEM_DEVELOPMENT	GOBP_IMMUNE_SYSTEM_DEVELOPMENT		85	0.51889825	1.3208569	0.055248618	0.7433272	1.0	439	tags=26%, list=9%, signal=28%	
GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION		51	0.56811	1.3206758	0.067669176	0.7381484	1.0	657	tags=41%, list=13%, signal=47%	
GOBP_REGULATION_OF_STEROID_METABOLIC_PROCESS	GOBP_REGULATION_OF_STEROID_METABOLIC_PROCESS		42	0.5843088	1.3175313	0.08394161	0.7492646	1.0	1001	tags=29%, list=20%, signal=35%	
GOBP_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTAXIS	GOBP_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTAXIS		15	0.70157284	1.3169116	0.14124294	0.74638456	1.0	590	tags=20%, list=12%, signal=23%	
GOBP_REGULATION_OF_CELL_CELL_ADHESION	GOBP_REGULATION_OF_CELL_CELL_ADHESION		263	0.45353737	1.3160105	0.013133208	0.7453019	1.0	659	tags=27%, list=13%, signal=30%	
GOBP_REGULATION_OF_CIRCADIAN_RHYTHM	GOBP_REGULATION_OF_CIRCADIAN_RHYTHM		22	0.6554385	1.3157662	0.13232514	0.7404469	1.0	626	tags=23%, list=13%, signal=26%	
GOBP_FEEDING_BEHAVIOR	GOBP_FEEDING_BEHAVIOR		25	0.6309976	1.3156767	0.12	0.7350495	1.0	115	tags=8%, list=2%, signal=8%	
GOBP_FORMATION_OF_PRIMARY_GERM_LAYER	GOBP_FORMATION_OF_PRIMARY_GERM_LAYER		65	0.5325505	1.314792	0.06349207	0.7337006	1.0	678	tags=12%, list=14%, signal=14%	
GOBP_REGULATION_OF_STEROL_TRANSPORT	GOBP_REGULATION_OF_STEROL_TRANSPORT		28	0.61020744	1.3135364	0.13565892	0.73441297	1.0	1134	tags=32%, list=23%, signal=41%	
GOBP_CELL_CELL_RECOGNITION	GOBP_CELL_CELL_RECOGNITION		22	0.65618765	1.3107172	0.11454546	0.7433246	1.0	929	tags=41%, list=19%, signal=50%	
GOBP_T_CELL_PROLIFERATION	GOBP_T_CELL_PROLIFERATION		120	0.49091882	1.3102793	0.03327172	0.74021107	1.0	497	tags=28%, list=10%, signal=31%	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_BINDING	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_BINDING		15	0.6981525	1.3098487	0.12476008	0.73690975	1.0	1138	tags=47%, list=23%, signal=60%	
GOBP_MAINTENANCE_OF_PROTEIN_LOCATION	GOBP_MAINTENANCE_OF_PROTEIN_LOCATION		20	0.6678806	1.3096546	0.115384616	0.73234886	1.0	243	tags=20%, list=5%, signal=21%	
GOBP_THYROID_HORMONE_METABOLIC_PROCESS	GOBP_THYROID_HORMONE_METABOLIC_PROCESS		17	0.6945791	1.3094668	0.1415608	0.72785604	1.0	656	tags=29%, list=13%, signal=34%	
GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION		48	0.5649186	1.3067356	0.1	0.7363395	1.0	455	tags=29%, list=9%, signal=32%	
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION		15	0.7006864	1.3065494	0.13261649	0.73187363	1.0	626	tags=20%, list=13%, signal=23%	
GOBP_CELL_CELL_ADHESION	GOBP_CELL_CELL_ADHESION		485	0.4287668	1.3041363	0.001814882	0.73867637	1.0	659	tags=19%, list=13%, signal=20%	
GOBP_CELL_FATE_COMMITMENT	GOBP_CELL_FATE_COMMITMENT		114	0.48763478	1.3023356	0.043165468	0.74268293	1.0	378	tags=13%, list=8%, signal=14%	
GOBP_FOREBRAIN_GENERATION_OF_NEURONS	GOBP_FOREBRAIN_GENERATION_OF_NEURONS		32	0.6179905	1.2986563	0.12570356	0.7569622	1.0	756	tags=19%, list=15%, signal=22%	
GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION		49	0.5485479	1.2981712	0.09126214	0.7541921	1.0	657	tags=39%, list=13%, signal=44%	
GOBP_PROTEIN_TARGETING_TO_MEMBRANE	GOBP_PROTEIN_TARGETING_TO_MEMBRANE		20	0.64794755	1.2966956	0.13878328	0.75664586	1.0	705	tags=35%, list=14%, signal=41%	
GOBP_APICAL_JUNCTION_ASSEMBLY	GOBP_APICAL_JUNCTION_ASSEMBLY		30	0.6000641	1.2936051	0.11854684	0.76776314	1.0	895	tags=17%, list=18%, signal=20%	
GOBP_RESPONSE_TO_PROSTAGLANDIN	GOBP_RESPONSE_TO_PROSTAGLANDIN		18	0.67263734	1.2929926	0.14754099	0.76570225	1.0	606	tags=33%, list=12%, signal=38%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE		37	0.587584	1.2926153	0.09982175	0.762201	1.0	956	tags=27%, list=19%, signal=33%	
GOBP_EPITHELIAL_CELL_MORPHOGENESIS	GOBP_EPITHELIAL_CELL_MORPHOGENESIS		21	0.651707	1.2917304	0.16637479	0.7616173	1.0	240	tags=10%, list=5%, signal=10%	
GOBP_REGULATION_OF_PRESYNAPSE_ORGANIZATION	GOBP_REGULATION_OF_PRESYNAPSE_ORGANIZATION		15	0.69442374	1.2885332	0.13743219	0.7728079	1.0	287	tags=13%, list=6%, signal=14%	
GOBP_REGULATION_OF_ACTOMYOSIN_STRUCTURE_ORGANIZATION	GOBP_REGULATION_OF_ACTOMYOSIN_STRUCTURE_ORGANIZATION		42	0.56799525	1.2864454	0.11154599	0.77803	1.0	605	tags=21%, list=12%, signal=24%	
GOBP_REGULATION_OF_CELL_MATRIX_ADHESION	GOBP_REGULATION_OF_CELL_MATRIX_ADHESION		59	0.5371707	1.2844032	0.08422939	0.7836393	1.0	756	tags=19%, list=15%, signal=22%	
GOBP_FATTY_ACID_CATABOLIC_PROCESS	GOBP_FATTY_ACID_CATABOLIC_PROCESS		25	0.6167263	1.2840837	0.141527	0.7799409	1.0	1481	tags=56%, list=30%, signal=79%	
GOBP_TOR_SIGNALING	GOBP_TOR_SIGNALING		38	0.570038	1.2831384	0.13721804	0.7794638	1.0	563	tags=26%, list=11%, signal=29%	
GOBP_REGULATION_OF_T_CELL_MIGRATION	GOBP_REGULATION_OF_T_CELL_MIGRATION		31	0.5906693	1.278486	0.14056939	0.7991236	1.0	625	tags=35%, list=13%, signal=40%	
GOBP_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION	GOBP_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION		60	0.5324491	1.2777846	0.10922787	0.79755676	1.0	625	tags=27%, list=13%, signal=30%	
GOBP_POSITIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS		24	0.61731595	1.274162	0.16015625	0.81168646	1.0	230	tags=13%, list=5%, signal=13%	
GOBP_NEUROPEPTIDE_SIGNALING_PATHWAY	GOBP_NEUROPEPTIDE_SIGNALING_PATHWAY		29	0.5921904	1.2731506	0.12815884	0.81172967	1.0	595	tags=21%, list=12%, signal=23%	
GOBP_T_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	GOBP_T_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE		72	0.5085764	1.2700437	0.079766534	0.8228446	1.0	663	tags=44%, list=13%, signal=51%	
GOBP_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	GOBP_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT		16	0.68011403	1.2698535	0.16988418	0.8185009	1.0	428	tags=19%, list=9%, signal=20%	
GOBP_LEUKOCYTE_MIGRATION	GOBP_LEUKOCYTE_MIGRATION		234	0.4432982	1.2697655	0.03499079	0.81372195	1.0	625	tags=23%, list=13%, signal=25%	
GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE	GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE		79	0.50924015	1.2685212	0.10701107	0.8153136	1.0	470	tags=13%, list=9%, signal=14%	
GOBP_VIRAL_GENE_EXPRESSION	GOBP_VIRAL_GENE_EXPRESSION		23	0.6344577	1.266935	0.135436	0.81851155	1.0	642	tags=39%, list=13%, signal=45%	
GOBP_VENTRICULAR_SEPTUM_MORPHOGENESIS	GOBP_VENTRICULAR_SEPTUM_MORPHOGENESIS		24	0.61634666	1.263885	0.16211294	0.82955545	1.0	822	tags=29%, list=16%, signal=35%	
GOBP_REGULATION_OF_LYMPHOCYTE_ACTIVATION	GOBP_REGULATION_OF_LYMPHOCYTE_ACTIVATION		266	0.43680325	1.2635435	0.030303031	0.8260886	1.0	518	tags=29%, list=10%, signal=31%	
GOBP_T_CELL_HOMEOSTASIS	GOBP_T_CELL_HOMEOSTASIS		26	0.6014656	1.2589802	0.15209125	0.8450356	1.0	547	tags=42%, list=11%, signal=47%	
GOBP_REGULATION_OF_BMP_SIGNALING_PATHWAY	GOBP_REGULATION_OF_BMP_SIGNALING_PATHWAY		52	0.53378063	1.2575581	0.13653846	0.8471472	1.0	1083	tags=25%, list=22%, signal=32%	
GOBP_CELLULAR_RESPONSE_TO_PROSTAGLANDIN_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_PROSTAGLANDIN_STIMULUS		16	0.6551158	1.2571465	0.18336484	0.8441878	1.0	606	tags=31%, list=12%, signal=35%	
GOBP_NEGATIVE_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY		16	0.6659747	1.2552848	0.1824687	0.84946847	1.0	444	tags=56%, list=9%, signal=62%	
GOBP_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS	GOBP_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS		29	0.5931266	1.2549473	0.16977613	0.8459102	1.0	1481	tags=55%, list=30%, signal=78%	
GOBP_TIGHT_JUNCTION_ASSEMBLY	GOBP_TIGHT_JUNCTION_ASSEMBLY		31	0.5878593	1.2548203	0.1539961	0.84151393	1.0	895	tags=16%, list=18%, signal=20%	
GOBP_REGULATION_OF_VIRAL_PROCESS	GOBP_REGULATION_OF_VIRAL_PROCESS		51	0.5330365	1.2546314	0.12734082	0.83751714	1.0	778	tags=31%, list=16%, signal=37%	
GOBP_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION		16	0.66520834	1.2543737	0.1694291	0.8339549	1.0	721	tags=56%, list=14%, signal=66%	
GOBP_REGULATION_OF_IMMUNE_RESPONSE	GOBP_REGULATION_OF_IMMUNE_RESPONSE		447	0.4125209	1.2517759	0.01509434	0.843002	1.0	521	tags=27%, list=10%, signal=27%	
GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION		26	0.59725684	1.2516162	0.15514019	0.83880216	1.0	650	tags=50%, list=13%, signal=57%	
GOBP_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY	GOBP_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY		29	0.58310825	1.2509732	0.15503876	0.83726245	1.0	329	tags=24%, list=7%, signal=26%	
GOBP_HETEROTYPIC_CELL_CELL_ADHESION	GOBP_HETEROTYPIC_CELL_CELL_ADHESION		38	0.5638602	1.2505348	0.14421253	0.83456117	1.0	249	tags=16%, list=5%, signal=16%	
GOBP_LYMPHOCYTE_ACTIVATION	GOBP_LYMPHOCYTE_ACTIVATION		407	0.41850343	1.249154	0.02079395	0.83693874	1.0	518	tags=30%, list=10%, signal=31%	
GOBP_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	GOBP_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY		104	0.4824742	1.2480761	0.10169491	0.83759177	1.0	470	tags=13%, list=9%, signal=14%	
GOBP_POSITIVE_REGULATION_OF_CELL_KILLING	GOBP_POSITIVE_REGULATION_OF_CELL_KILLING		38	0.5557663	1.2467694	0.14575645	0.83974075	1.0	444	tags=45%, list=9%, signal=49%	
GOBP_TIGHT_JUNCTION_ORGANIZATION	GOBP_TIGHT_JUNCTION_ORGANIZATION		35	0.57318205	1.2466238	0.13926499	0.8357909	1.0	895	tags=17%, list=18%, signal=21%	
GOBP_SMOOTHENED_SIGNALING_PATHWAY	GOBP_SMOOTHENED_SIGNALING_PATHWAY		35	0.5804376	1.2448488	0.14638448	0.8399554	1.0	1035	tags=29%, list=21%, signal=36%	
GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY	GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY		180	0.4451129	1.2421942	0.051948052	0.8492027	1.0	494	tags=31%, list=10%, signal=33%	
GOBP_RESPONSE_TO_FIBROBLAST_GROWTH_FACTOR	GOBP_RESPONSE_TO_FIBROBLAST_GROWTH_FACTOR		51	0.5250925	1.2396537	0.13203883	0.85736215	1.0	723	tags=10%, list=14%, signal=11%	
GOBP_INFLAMMATORY_RESPONSE	GOBP_INFLAMMATORY_RESPONSE		455	0.40919626	1.2351086	0.018248174	0.87648803	1.0	667	tags=21%, list=13%, signal=22%	
GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN	GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN		64	0.5114104	1.2341596	0.13035382	0.8767722	1.0	490	tags=17%, list=10%, signal=19%	
GOBP_PRESYNAPSE_ASSEMBLY	GOBP_PRESYNAPSE_ASSEMBLY		19	0.63408774	1.2320216	0.19389588	0.88326794	1.0	287	tags=11%, list=6%, signal=11%	
GOBP_SENSORY_PERCEPTION_OF_PAIN	GOBP_SENSORY_PERCEPTION_OF_PAIN		36	0.5623756	1.2294021	0.15469614	0.89183503	1.0	833	tags=22%, list=17%, signal=26%	
GOBP_PHARYNGEAL_SYSTEM_DEVELOPMENT	GOBP_PHARYNGEAL_SYSTEM_DEVELOPMENT		16	0.64679116	1.2284946	0.20872866	0.8919013	1.0	678	tags=19%, list=14%, signal=22%	
GOBP_RESPONSE_TO_DEXAMETHASONE	GOBP_RESPONSE_TO_DEXAMETHASONE		17	0.6400894	1.2281636	0.20408164	0.8888632	1.0	710	tags=29%, list=14%, signal=34%	
GOBP_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS		23	0.61207414	1.2245342	0.19274808	0.90335804	1.0	126	tags=13%, list=3%, signal=13%	
GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY		78	0.48970935	1.2228098	0.12410072	0.907667	1.0	490	tags=14%, list=10%, signal=15%	
GOBP_REGULATION_OF_CHOLESTEROL_EFFLUX	GOBP_REGULATION_OF_CHOLESTEROL_EFFLUX		20	0.61561185	1.2226046	0.20145191	0.903856	1.0	1086	tags=30%, list=22%, signal=38%	
GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY		118	0.4588739	1.2220749	0.09751434	0.90198797	1.0	336	tags=38%, list=7%, signal=40%	
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION		30	0.5789622	1.2215722	0.17890772	0.8999493	1.0	242	tags=10%, list=5%, signal=10%	
GOBP_POSITIVE_REGULATION_OF_STRESS_FIBER_ASSEMBLY	GOBP_POSITIVE_REGULATION_OF_STRESS_FIBER_ASSEMBLY		25	0.5896502	1.2214622	0.20253165	0.89579135	1.0	500	tags=20%, list=10%, signal=22%	
GOBP_THYMUS_DEVELOPMENT	GOBP_THYMUS_DEVELOPMENT		22	0.6051427	1.2209857	0.19771864	0.89363354	1.0	378	tags=14%, list=8%, signal=15%	
GOBP_REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS	GOBP_REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS		19	0.62903416	1.2193959	0.20257826	0.8975042	1.0	985	tags=47%, list=20%, signal=59%	
GOBP_GASTRULATION	GOBP_GASTRULATION		80	0.48504195	1.2186086	0.13372093	0.8970142	1.0	890	tags=16%, list=18%, signal=19%	
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE	GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE		102	0.46694514	1.2143954	0.12546125	0.91476226	1.0	569	tags=31%, list=11%, signal=35%	
GOBP_POSITIVE_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION		17	0.630691	1.213525	0.21904762	0.91465604	1.0	657	tags=29%, list=13%, signal=34%	
GOBP_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	GOBP_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS		39	0.5431116	1.2132033	0.1782364	0.91152406	1.0	508	tags=28%, list=10%, signal=31%	
GOBP_REGULATION_OF_CELL_ACTIVATION	GOBP_REGULATION_OF_CELL_ACTIVATION		345	0.41355556	1.2123253	0.039783	0.9115319	1.0	518	tags=25%, list=10%, signal=26%	
GOBP_PYROPTOTIC_INFLAMMATORY_RESPONSE	GOBP_PYROPTOTIC_INFLAMMATORY_RESPONSE		21	0.6002016	1.2114271	0.229927	0.9114471	1.0	508	tags=48%, list=10%, signal=53%	
GOBP_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	GOBP_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION		116	0.4558129	1.2109048	0.09944751	0.9096846	1.0	557	tags=29%, list=11%, signal=32%	
GOBP_NEGATIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY		29	0.5689189	1.2106606	0.21755725	0.9062586	1.0	1083	tags=31%, list=22%, signal=39%	
GOBP_NEGATIVE_REGULATION_OF_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY		16	0.63673836	1.2092695	0.23260073	0.9089748	1.0	489	tags=31%, list=10%, signal=35%	
GOBP_FATTY_ACID_BETA_OXIDATION	GOBP_FATTY_ACID_BETA_OXIDATION		15	0.64581805	1.2090918	0.23285198	0.9054077	1.0	1228	tags=53%, list=25%, signal=70%	
GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY		61	0.5033909	1.208048	0.15049505	0.90622383	1.0	1091	tags=26%, list=22%, signal=33%	
GOBP_POSITIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY		18	0.62376654	1.2075924	0.21985815	0.9042533	1.0	36	tags=6%, list=1%, signal=6%	
GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE	GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE		83	0.47031143	1.205719	0.11413044	0.9093317	1.0	659	tags=29%, list=13%, signal=33%	
GOBP_REGULATION_OF_VIRAL_LIFE_CYCLE	GOBP_REGULATION_OF_VIRAL_LIFE_CYCLE		45	0.5267883	1.2052925	0.17333333	0.90706974	1.0	778	tags=29%, list=16%, signal=34%	
GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY		368	0.4036376	1.2026705	0.044198897	0.9163837	1.0	629	tags=18%, list=13%, signal=19%	
GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION	GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION		26	0.5864403	1.20146	0.21189591	0.917889	1.0	19	tags=4%, list=0%, signal=4%	
GOBP_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	GOBP_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING		23	0.59392476	1.200802	0.2294455	0.9170058	1.0	890	tags=30%, list=18%, signal=37%	
GOBP_INTEGRATED_STRESS_RESPONSE_SIGNALING	GOBP_INTEGRATED_STRESS_RESPONSE_SIGNALING		18	0.6268029	1.199469	0.24175824	0.91966635	1.0	1131	tags=50%, list=23%, signal=64%	
GOBP_GLYCOSAMINOGLYCAN_BIOSYNTHETIC_PROCESS	GOBP_GLYCOSAMINOGLYCAN_BIOSYNTHETIC_PROCESS		23	0.5854979	1.1989847	0.23135756	0.91777945	1.0	499	tags=22%, list=10%, signal=24%	
GOBP_POSITIVE_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM	GOBP_POSITIVE_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM		19	0.6114549	1.1981176	0.25483304	0.91774493	1.0	717	tags=21%, list=14%, signal=24%	
GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION	GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION		19	0.6193282	1.1981174	0.23049645	0.91343623	1.0	512	tags=26%, list=10%, signal=29%	
GOBP_PROTEIN_POLYUBIQUITINATION	GOBP_PROTEIN_POLYUBIQUITINATION		38	0.53351223	1.1965013	0.20542635	0.9171885	1.0	616	tags=24%, list=12%, signal=27%	
GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES		131	0.44448176	1.1956804	0.10420475	0.9172208	1.0	427	tags=8%, list=9%, signal=8%	
GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE	GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE		119	0.45086715	1.1946882	0.091976516	0.9183199	1.0	659	tags=29%, list=13%, signal=33%	
GOBP_REGULATION_OF_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS	GOBP_REGULATION_OF_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS		19	0.60973287	1.192935	0.22363636	0.9229221	1.0	1223	tags=42%, list=24%, signal=56%	
GOBP_REGULATION_OF_ERBB_SIGNALING_PATHWAY	GOBP_REGULATION_OF_ERBB_SIGNALING_PATHWAY		30	0.54804957	1.1928399	0.2064057	0.91913396	1.0	325	tags=20%, list=7%, signal=21%	
GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION	GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION		201	0.42252615	1.1900873	0.085027725	0.9289227	1.0	518	tags=24%, list=10%, signal=26%	
GOBP_METHYLATION	GOBP_METHYLATION		20	0.59532565	1.1897469	0.23809524	0.92643416	1.0	733	tags=30%, list=15%, signal=35%	
GOBP_NEGATIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS		39	0.5324427	1.1895906	0.19961241	0.9229568	1.0	243	tags=10%, list=5%, signal=11%	
GOBP_ANTIVIRAL_INNATE_IMMUNE_RESPONSE	GOBP_ANTIVIRAL_INNATE_IMMUNE_RESPONSE		20	0.59535515	1.1882408	0.21763602	0.9254839	1.0	778	tags=40%, list=16%, signal=47%	
GOBP_HINDBRAIN_MORPHOGENESIS	GOBP_HINDBRAIN_MORPHOGENESIS		17	0.6204644	1.1880219	0.26277372	0.9224023	1.0	675	tags=24%, list=14%, signal=27%	
GOBP_REGULATION_OF_MUSCLE_HYPERTROPHY	GOBP_REGULATION_OF_MUSCLE_HYPERTROPHY		24	0.5807693	1.1857024	0.22846442	0.9300279	1.0	955	tags=25%, list=19%, signal=31%	
GOBP_REGULATION_OF_BINDING	GOBP_REGULATION_OF_BINDING		48	0.5112674	1.1840303	0.18375242	0.9345337	1.0	1138	tags=44%, list=23%, signal=56%	
GOBP_SEMI_LUNAR_VALVE_DEVELOPMENT	GOBP_SEMI_LUNAR_VALVE_DEVELOPMENT		28	0.56851643	1.1830856	0.25	0.9351824	1.0	145	tags=7%, list=3%, signal=7%	
GOBP_CEREBELLAR_CORTEX_DEVELOPMENT	GOBP_CEREBELLAR_CORTEX_DEVELOPMENT		17	0.6296938	1.182871	0.25641027	0.93215644	1.0	675	tags=24%, list=14%, signal=27%	
GOBP_POSITIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	GOBP_POSITIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING		27	0.57217574	1.1828322	0.23623446	0.9282614	1.0	377	tags=30%, list=8%, signal=32%	
GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING		48	0.5071857	1.1827893	0.17996289	0.92445064	1.0	890	tags=27%, list=18%, signal=33%	
GOBP_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION	GOBP_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION		18	0.598244	1.1824656	0.23357664	0.92212623	1.0	612	tags=22%, list=12%, signal=25%	
GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY		109	0.45645565	1.1810833	0.1495327	0.9249323	1.0	455	tags=33%, list=9%, signal=36%	
GOBP_NEGATIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS	GOBP_NEGATIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS		17	0.6132366	1.1804712	0.22830188	0.923972	1.0	1214	tags=35%, list=24%, signal=46%	
GOBP_LEUKOCYTE_MEDIATED_IMMUNITY	GOBP_LEUKOCYTE_MEDIATED_IMMUNITY		234	0.4132741	1.1789814	0.09090909	0.92731553	1.0	518	tags=29%, list=10%, signal=31%	
GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY		56	0.50219214	1.1788013	0.1878453	0.92427945	1.0	455	tags=32%, list=9%, signal=35%	
GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY	GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY		254	0.40505266	1.1780031	0.0831758	0.92435646	1.0	661	tags=27%, list=13%, signal=30%	
