NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	CD3E	7	0.0017723202472552657	0.058672737	Yes	
row_1	CD28	26	0.001388460979796946	0.10209594	Yes	
row_2	SPN	28	0.0013435533037409186	0.14744893	Yes	
row_3	NKG7	40	0.0012653878657147288	0.18812068	Yes	
row_4	STAT4	46	0.0012003137962892652	0.22780448	Yes	
row_5	RORA	51	0.0011407043784856796	0.26567018	Yes	
row_6	ICOS	65	0.0010387893998995423	0.29825243	Yes	
row_7	PRKCQ	72	0.0010166028514504433	0.33150405	Yes	
row_8	IL2RG	74	9.995473083108664E-4	0.36519277	Yes	
row_9	JAK3	116	8.559130947105587E-4	0.38588777	Yes	
row_10	FOXP3	121	8.460888057015836E-4	0.4137639	Yes	
row_11	GATA3	145	7.676738314330578E-4	0.43512255	Yes	
row_12	BATF	168	7.267441251315176E-4	0.45529646	Yes	
row_13	IL6R	211	6.015084800310433E-4	0.46716225	Yes	
row_14	LEF1	242	5.360042559914291E-4	0.47924402	Yes	
row_15	PTGER4	254	5.242195329628885E-4	0.49478486	Yes	
row_16	CD69	257	5.201405147090554E-4	0.51201516	Yes	
row_17	SLAMF6	288	4.7954978072084486E-4	0.52218276	Yes	
row_18	CBLB	298	4.673433431889862E-4	0.53620124	Yes	
row_19	TBX21	299	4.6719275997020304E-4	0.5520424	Yes	
row_20	IL2RA	322	4.3307800660841167E-4	0.56225896	Yes	
row_21	IL18R1	328	4.2965979082509875E-4	0.57581204	Yes	
row_22	IL12RB1	342	4.1993724880740047E-4	0.5874108	Yes	
row_23	IL23R	374	3.8917959318496287E-4	0.5943111	Yes	
row_24	RUNX1	386	3.7302388227544725E-4	0.6047253	Yes	
row_25	RORC	439	3.2135870424099267E-4	0.6050612	Yes	
row_26	CD160	444	3.141385386697948E-4	0.61490035	Yes	
row_27	PIK3R1	470	2.968618646264076E-4	0.6198889	Yes	
row_28	IL2	547	2.430700114928186E-4	0.6126961	Yes	
row_29	ANXA1	557	2.3738719755783677E-4	0.61891747	Yes	
row_30	RUNX3	584	2.191959647461772E-4	0.62106955	Yes	
row_31	CRACR2A	597	2.1266780095174909E-4	0.62584347	Yes	
row_32	SOCS3	632	1.9389658700674772E-4	0.62551296	Yes	
row_33	SMAD7	650	1.864017394836992E-4	0.62838084	Yes	
row_34	IFNG	657	1.832406414905563E-4	0.6333755	Yes	
row_35	LY9	660	1.828954991651699E-4	0.63917077	Yes	
row_36	RSAD2	680	1.7639146244619042E-4	0.64129305	Yes	
row_37	TOX	681	1.763608306646347E-4	0.64727294	Yes	
row_38	SASH3	721	1.6145614790730178E-4	0.6448271	No	
row_39	GPR183	810	1.329395017819479E-4	0.63146305	No	
row_40	CTSL	829	1.274512760573998E-4	0.632129	No	
row_41	NLRP3	853	1.2161552876932546E-4	0.63158166	No	
row_42	SOCS1	915	1.0254252993036062E-4	0.62267023	No	
row_43	RARA	1109	6.96397983119823E-5	0.58583575	No	
row_44	PLA2G2D	1190	5.9594949561869726E-5	0.5716095	No	
row_45	IL23A	1301	5.0903192459372804E-5	0.55099595	No	
row_46	AGER	1305	5.0511633162386715E-5	0.5520994	No	
row_47	MYB	1337	4.8123227315954864E-5	0.5474354	No	
row_48	SHB	1997	1.8488253772375174E-5	0.41422802	No	
row_49	CD274	2097	1.566689388710074E-5	0.39465362	No	
row_50	TNFSF4	2108	1.5487868950003758E-5	0.39314792	No	
row_51	CDH26	2439	6.892707460792735E-6	0.32636294	No	
row_52	CEBPB	2664	1.106650302062917E-6	0.28090897	No	
row_53	CCL19	3014	-7.912049113656394E-6	0.21029992	No	
row_54	LOXL3	3287	-1.6325773685821332E-5	0.15561384	No	
row_55	IL12B	3467	-2.2753665689378977E-5	0.120032795	No	
row_56	IL18	3623	-2.9709804948652163E-5	0.0895617	No	
row_57	ZC3H12A	3837	-4.262408401700668E-5	0.047749445	No	
row_58	HLX	4262	-9.825255256146193E-5	-0.035027944	No	
row_59	FUT7	4291	-1.054738022503443E-4	-0.03713806	No	
row_60	LGALS9	4318	-1.1241200263611972E-4	-0.038606748	No	
row_61	CARD11	4336	-1.1653901310637593E-4	-0.03810772	No	
row_62	GPR65	4390	-1.2940810120198876E-4	-0.044483464	No	
row_63	SH3RF1	4434	-1.4096150698605925E-4	-0.0484366	No	
row_64	BCL6	4436	-1.418685569660738E-4	-0.043829326	No	
row_65	TGFBR2	4443	-1.4558015391230583E-4	-0.04011164	No	
row_66	IRF4	4447	-1.4738197205588222E-4	-0.035723597	No	
row_67	NCKAP1L	4482	-1.599785464350134E-4	-0.03720413	No	
row_68	SOCS5	4577	-2.200586604885757E-4	-0.04883274	No	
row_69	NFKBIZ	4623	-2.5641804677434266E-4	-0.049277242	No	
row_70	NFKBID	4722	-3.828621411230415E-4	-0.056197993	No	
row_71	CD55	4731	-3.966836666222662E-4	-0.04437227	No	
row_72	IL6	4769	-4.832117701880634E-4	-0.03550215	No	
row_73	CD86	4799	-5.564949824474752E-4	-0.022522507	No	
row_74	CD80	4829	-6.834205123595893E-4	-0.0052391794	No	
row_75	CD83	4922	-0.0011667354265227914	0.015637508	No	
