NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	IL7R	12	0.0015526105416938663	0.16361609	Yes	
row_1	CCL5	19	0.0014215395785868168	0.31442258	Yes	
row_2	BCL11B	43	0.001217842916958034	0.4400282	Yes	
row_3	PRKCQ	72	0.0010166028514504433	0.5431087	Yes	
row_4	JAK3	116	8.559130947105587E-4	0.62598944	Yes	
row_5	PDCD1	179	6.837439723312855E-4	0.6866386	Yes	
row_6	GIMAP8	253	5.256537697277963E-4	0.72817034	Yes	
row_7	RORC	439	3.2135870424099267E-4	0.7253341	Yes	
row_8	TSC22D3	501	2.664279309101403E-4	0.7415585	Yes	
row_9	ST3GAL1	642	1.8897723930422217E-4	0.7336148	No	
row_10	DOCK8	820	1.3077599578537047E-4	0.7120072	No	
row_11	P2RX7	833	1.2618502660188824E-4	0.72308785	No	
row_12	CD27	904	1.052899460773915E-4	0.72027105	No	
row_13	LGALS3	929	9.953761764336377E-5	0.7260891	No	
row_14	BBC3	1380	4.482655640458688E-5	0.64039403	No	
row_15	EFNA1	1730	2.7128024157718755E-5	0.573116	No	
row_16	BCL2L11	1814	2.4122975446516648E-5	0.55900544	No	
row_17	TGFB2	2036	1.7380913050146773E-5	0.5164241	No	
row_18	CD274	2097	1.566689388710074E-5	0.5060343	No	
row_19	SLC46A2	2513	5.00335181641276E-6	0.4231187	No	
row_20	ADAM8	2896	-4.6087616283330135E-6	0.34679675	No	
row_21	BMP4	2920	-5.257444172457326E-6	0.342734	No	
row_22	WNT5A	4001	-5.6786902860039845E-5	0.1316338	No	
row_23	LGALS9	4318	-1.1241200263611972E-4	0.080111496	No	
row_24	PTCRA	4389	-1.2926707859151065E-4	0.07985872	No	
row_25	BCL2	4476	-1.5800721303094178E-4	0.07946192	No	
row_26	IDO1	4599	-2.385085099376738E-4	0.08043446	No	
