NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	PTPRC	246	5.294082802720368E-4	8.066406E-4	No	
row_1	CCR7	606	2.0590984786394984E-4	-0.05185084	No	
row_2	IL17A	654	1.855963928392157E-4	-0.043674067	No	
row_3	SUSD4	903	1.053953601513058E-4	-0.083550885	No	
row_4	VSIG4	1359	4.6504199417540804E-5	-0.17066388	No	
row_5	TNF	1375	4.5182157919043675E-5	-0.16938908	No	
row_6	CFH	1437	4.1926461562979966E-5	-0.17767726	No	
row_7	MASP1	1521	3.7315392546588555E-5	-0.19082914	No	
row_8	LTA	1526	3.682810711325146E-5	-0.18813515	No	
row_9	EVPL	1653	3.018294410139788E-5	-0.21061479	No	
row_10	SERPING1	1822	2.3846601834520698E-5	-0.24214539	No	
row_11	KLK5	1985	1.87902642210247E-5	-0.27294934	No	
row_12	IL1B	2019	1.7967113308259286E-5	-0.27788097	No	
row_13	KLK7	2114	1.5163948773988523E-5	-0.29535007	No	
row_14	C3	2354	8.840727787173819E-6	-0.34258905	No	
row_15	SPINK5	2694	5.951884531896212E-7	-0.41072804	No	
row_16	SPNS2	2912	-5.068461632617982E-6	-0.45389974	No	
row_17	TREM2	2932	-5.74925479668309E-6	-0.45717573	No	
row_18	GATA6	3329	-1.783665720722638E-5	-0.5351433	No	
row_19	A2M	3428	-2.1649038899340667E-5	-0.55280095	No	
row_20	CXCL13	3466	-2.275109181937296E-5	-0.5580828	No	
row_21	C4BPB	4077	-6.659949576715007E-5	-0.67446756	No	
row_22	CD55	4731	-3.966836666222662E-4	-0.7681446	Yes	
row_23	PTPN6	4891	-9.848742047324777E-4	-0.70656735	Yes	
row_24	FCGR2B	4892	-9.9265540484339E-4	-0.6122653	Yes	
row_25	CR2	4919	-0.001149745425209403	-0.5082701	Yes	
row_26	FCER2	4958	-0.001457176636904478	-0.37748298	Yes	
row_27	CD37	4981	-0.00196614651940763	-0.19512518	Yes	
row_28	CR1	4983	-0.0020899521186947823	0.00321862	Yes	
