NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	ARRB2	363	4.003189969807863E-4	-0.019295663	No	
row_1	ADORA2A	614	2.018921368289739E-4	-0.042504434	No	
row_2	CHRNA6	671	1.7918163212016225E-4	-0.029699763	No	
row_3	P2RX7	833	1.2618502660188824E-4	-0.04516142	No	
row_4	ADRB2	937	9.808219328988343E-5	-0.052720573	No	
row_5	NLGN2	951	9.3499016657006E-5	-0.04277245	No	
row_6	DLG4	1020	8.107267058221623E-5	-0.045569696	No	
row_7	RELN	1150	6.454976391978562E-5	-0.06287109	No	
row_8	RGS4	1811	2.4168672098312527E-5	-0.19252665	No	
row_9	GLRB	1869	2.2238873498281464E-5	-0.20101589	No	
row_10	SNCA	1979	1.891128340503201E-5	-0.22042353	No	
row_11	NPAS4	2201	1.2916041669086553E-5	-0.26319027	No	
row_12	SHANK1	2283	1.0757477866718546E-5	-0.27805543	No	
row_13	TMEM108	2292	1.0585034942778293E-5	-0.2782438	No	
row_14	CHRNA9	2343	9.122020856011659E-6	-0.2870863	No	
row_15	GRIK2	2582	3.1081419820111478E-6	-0.33459446	No	
row_16	GRIA1	2589	2.901565039792331E-6	-0.33541274	No	
row_17	INSYN1	2596	2.7362696073396364E-6	-0.3362532	No	
row_18	SLC29A1	2654	1.4012127849127864E-6	-0.34754294	No	
row_19	SLC8A3	2903	-4.814035492017865E-6	-0.39683554	No	
row_20	NRXN1	2938	-5.884338406758616E-6	-0.40289125	No	
row_21	GRIN2A	3224	-1.4231206478143577E-5	-0.4583689	No	
row_22	SHANK3	3270	-1.571495522512123E-5	-0.46531847	No	
row_23	KCNK2	3312	-1.7291762560489587E-5	-0.47125068	No	
row_24	BEGAIN	3856	-4.397273005452007E-5	-0.57468444	No	
row_25	MET	3994	-5.6189921451732516E-5	-0.5947203	No	
row_26	P2RX6	4250	-9.670763392932713E-5	-0.6330723	Yes	
row_27	P2RX1	4311	-1.098306747735478E-4	-0.6303937	Yes	
row_28	GRIN1	4403	-1.3332066009752452E-4	-0.6308005	Yes	
row_29	NETO1	4817	-6.514732958748937E-4	-0.62641037	Yes	
row_30	PTK2B	4827	-6.819478585384786E-4	-0.53657144	Yes	
row_31	MEF2C	4930	-0.0011964007280766964	-0.39631924	Yes	
row_32	LRRK2	4932	-0.0012025266187265515	-0.23490547	Yes	
row_33	P2RX5	4974	-0.0018467447953298688	0.0050340835	Yes	
