k_parent,k_child,parent_gep,child_gep,similarity,raw_value,parent_celltype,child_celltype,celltype_match
10,11,1,10,0.25679416070004085,2.7189608922637305,Tumor/Epithelials,Ambiguous/Mixed,False
10,11,1,11,0.2635848622963743,2.6667598095990512,Tumor/Epithelials,Ambiguous/Mixed,False
10,11,2,1,0.5143305659262027,1.3297781917455618,Tumor/Epithelials,Tumor/Epithelials,True
10,11,2,2,0.15664021535019948,3.7076074507822607,Tumor/Epithelials,Ambiguous/Mixed,False
10,11,2,3,0.5167975911251588,1.3202079753202736,Tumor/Epithelials,Tumor/Epithelials,True
10,11,2,4,0.2006641819539692,3.212245009414554,Tumor/Epithelials,Ambiguous/Mixed,False
10,11,2,5,0.1694465725060996,3.550435216606635,Tumor/Epithelials,Plasma_XBP1,False
10,11,2,6,0.263324776080643,2.6687342372269502,Tumor/Epithelials,Fibroblasts/Stromal,False
10,11,2,7,0.2494254303221846,2.777190569854451,Tumor/Epithelials,Tumor/Epithelials,True
10,11,2,8,0.21179972631087665,3.104228276042317,Tumor/Epithelials,Ambiguous/Mixed,False
10,11,2,9,0.29997541188571447,2.4081095361316467,Tumor/Epithelials,Ambiguous/Mixed,False
10,11,2,10,0.20335911275330293,3.1855636689733373,Tumor/Epithelials,Ambiguous/Mixed,False
10,11,2,11,0.20950664879138367,3.1259996072983016,Tumor/Epithelials,Ambiguous/Mixed,False
10,11,3,1,0.19018018377975054,3.3195666410498936,Ambiguous/Mixed,Tumor/Epithelials,False
10,11,3,2,0.9999886003045164,2.2799520921276346e-05,Ambiguous/Mixed,Ambiguous/Mixed,True
10,11,3,3,0.2908147246914487,2.470137798979328,Ambiguous/Mixed,Tumor/Epithelials,False
10,11,3,4,0.820248286652904,0.3962963919079063,Ambiguous/Mixed,Ambiguous/Mixed,True
10,11,3,5,0.9461043512065849,0.11080481636869823,Ambiguous/Mixed,Plasma_XBP1,False
10,11,3,6,0.9420371471346534,0.11942114171550447,Ambiguous/Mixed,Fibroblasts/Stromal,False
10,11,3,7,0.9435956666491713,0.11611504763818137,Ambiguous/Mixed,Tumor/Epithelials,False
10,11,3,8,0.9443014473482858,0.1146196679869036,Ambiguous/Mixed,Ambiguous/Mixed,True
10,11,3,9,0.8234366931559675,0.38853721532275143,Ambiguous/Mixed,Ambiguous/Mixed,True
10,11,3,10,0.9732645254538348,0.05419873582734238,Ambiguous/Mixed,Ambiguous/Mixed,True
10,11,3,11,0.9673887630358177,0.06630966858912389,Ambiguous/Mixed,Ambiguous/Mixed,True
10,11,4,1,0.31101902983351104,2.335802358999215,Ambiguous/Mixed,Tumor/Epithelials,False
10,11,4,2,0.824970050853568,0.3848163906041292,Ambiguous/Mixed,Ambiguous/Mixed,True
10,11,4,3,0.32573516131290065,2.243341232785238,Ambiguous/Mixed,Tumor/Epithelials,False
10,11,4,4,0.9999862445368919,2.751111543072089e-05,Ambiguous/Mixed,Ambiguous/Mixed,True
10,11,4,5,0.7804728115998373,0.49571074845361374,Ambiguous/Mixed,Plasma_XBP1,False
10,11,4,6,0.7768489376128325,0.5050187300054423,Ambiguous/Mixed,Fibroblasts/Stromal,False
10,11,4,7,0.7424314529337155,0.5956494636963214,Ambiguous/Mixed,Tumor/Epithelials,False
10,11,4,8,0.7115722937145685,0.6805565182887843,Ambiguous/Mixed,Ambiguous/Mixed,True
10,11,4,9,0.9624715052499178,0.07650163638716587,Ambiguous/Mixed,Ambiguous/Mixed,True
10,11,4,10,0.7667744882760921,0.5311250774791714,Ambiguous/Mixed,Ambiguous/Mixed,True
10,11,4,11,0.7592353408150369,0.5508869653946935,Ambiguous/Mixed,Ambiguous/Mixed,True
10,11,5,1,0.22201824218382463,3.0099914569731627,Plasma_XBP1,Tumor/Epithelials,False
10,11,5,2,0.9470807562013692,0.10874182722403028,Plasma_XBP1,Ambiguous/Mixed,False
10,11,5,3,0.34169308001067095,2.147684743434984,Plasma_XBP1,Tumor/Epithelials,False
10,11,5,4,0.7813170472179654,0.4935485223497868,Plasma_XBP1,Ambiguous/Mixed,False
10,11,5,5,0.9999785870272648,4.282640399229097e-05,Plasma_XBP1,Plasma_XBP1,True
10,11,5,6,0.9625592273904741,0.07631935952450666,Plasma_XBP1,Fibroblasts/Stromal,False
10,11,5,7,0.9638055142080469,0.07373150694489353,Plasma_XBP1,Tumor/Epithelials,False
10,11,5,8,0.9595162860945589,0.08265198031244561,Plasma_XBP1,Ambiguous/Mixed,False
