GEP,1,2,3,4,5,6,7
1,0.9950920245398773,-0.3553922916744187,-0.385047735600674,-0.8105458298474991,-0.523605248630684,-0.35315763842069553,-0.5971797566349957
2,-0.34891884373863696,0.989071038251366,0.8938415078557025,0.6521235987467637,0.055637529258156425,0.7103489200634391,0.7103489200634391
3,-0.3342948352232435,0.7503842758814308,0.9448481162683381,0.6462273484230019,-0.03841691243278992,0.7312933688098938,0.7779424767639959
4,-0.6023366109158461,0.6213008650129264,0.7528939317115863,0.8918945840178029,0.2604430465726918,0.6781347250383295,0.6412795769384203
5,-0.5591662608327679,0.12680181086742628,0.07165459747107923,0.49754901960784315,0.9779411764705883,0.32598039215686275,0.4264705882352942
6,-0.5101165888298935,0.8138606024041953,0.878432287515823,0.7254901960784315,0.3186274509803922,0.786764705882353,0.8995098039215688
