K,GEP,spectra_file,Name,pathway,ES,NES,NOM_p,FDR_q,FWER p-val,Tag %,Gene %,leading_edge
18,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_18.dt_0_01.txt,prerank,HALLMARK_ALLOGRAFT_REJECTION,-0.6123739293183161,-2.8093827478311177,0.0,0.0,0.0,81/121,25.28%,CD74;IL2RG;ITGAL;CTSS;SRGN;HCLS1;IL16;LTB;CD79A;CD2;PTPRC;ETS1;CD96;ITGB2;FYB1;MAP4K1;IRF8;ZAP70;CD3E;LCP2;CCND2;CD4;CD3D;CCL5;IRF4;PRKCB;CD40;PTPN6;SPI1;NCF4;IL2RB;WAS;LCK;ITK;CD8A;FGR;CD28;CD247;IL12RB1;CCR5;CD7;GZMA;CD3G;HDAC9;STAB1;SIT1;STAT4;TLR6;LY75;ICAM1;FCGR2B;CXCR3;PRF1;IL18;IL27RA;FLNA;LY86;TLR1;GPR65;CD1D;TRAT1;CD80;FASLG;IL2RA;CD40LG;CCND3;TIMP1;CCR2;IRF7;KLRD1;GBP2;CFP;CCL4;NLRP3;LIF;ACHE;JAK2;IL18RAP;TNF;FAS;STAT1
18,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_18.dt_0_01.txt,prerank,HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.4750105929306151,-2.0755959735526006,0.0,0.0,0.0,65/111,28.04%,CD74;IFI27;NLRC5;ITGB7;CIITA;SLAMF7;IRF8;IL10RA;LCP2;ZBP1;CCL5;SAMHD1;PFKP;IRF4;CD40;PTPN6;IL2RB;CD38;IRF1;RNF213;TNFAIP3;KLRK1;ISG20;CSF2RB;FGL2;SAMD9L;SOD2;GZMA;CFB;CASP8;BANK1;SP110;STAT4;IFITM2;ICAM1;NFKBIA;ST3GAL5;MT2A;PDE4B;CD69;GBP4;EIF4E3;UPP1;SECTM1;TRIM14;GPR18;CD274;IFI30;PSMB9;RAPGEF6;IRF7;C1S;EPSTI1;NAMPT;OAS2;JAK2;FAS;STAT1;OASL;SELP;SOCS3;FPR1;CXCL10;PNP;IL7
18,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_18.dt_0_01.txt,prerank,HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.5056011027796219,-1.9610603676773033,0.0,0.0006962576153176675,0.001006036217303823,32/53,28.38%,IL2RG;LTB;ITGA4;PLA2G2A;TNFRSF1B;CD38;IRF1;CSF2RB;TNFRSF12A;IL12RB1;CD14;MAP3K8;PIK3R5;HMOX1;CD36;CSF2RA;IL2RA;IL9R;IL3RA;A2M;IL1R2;IL18R1;CSF3R;TNF;FAS;STAT1;SOCS3;CXCL10;IL1B;IL7;IL1R1;CCR1
18,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_18.dt_0_01.txt,prerank,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.5727575575523303,-1.8123597860022798,0.0,0.004177545691906005,0.008048289738430584,12/23,25.14%,XBP1;HERPUD1;NABP1;ERN1;DNAJB9;ERO1A;VEGFA;HSP90B1;SLC7A5;HSPA5;CEBPB;SHC1
18,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_18.dt_0_01.txt,prerank,HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.4495613388074714,-1.7013357355512033,0.0,0.012114882506527414,0.028169014084507043,29/50,32.42%,CD74;IFI27;SELL;IRF1;ISG20;SAMD9L;CASP8;SP110;IFITM2;GBP4;SAMD9;LPAR6;TRIM14;TMEM140;LAMP3;IFI30;PSMB9;IRF7;C1S;EPSTI1;GBP2;CCRL2;OASL;CXCL10;IL7;IFIT2;RSAD2;IFITM3;ISG15
18,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_18.dt_0_01.txt,prerank,HALLMARK_COMPLEMENT,-0.3713454984252641,-1.5990262677885452,0.018867924528301886,0.023672758920800695,0.06539235412474849,60/122,25.68%,CTSS;KYNU;CA2;SPOCK2;LCP2;DOCK10;CTSC;CCL5;CD55;IRF1;WAS;LCK;EHD1;TNFAIP3;FYN;RASGRP1;GZMA;CASP10;CFB;PLEK;LGALS3;SERPINB2;PRSS3;GNG2;PIK3R5;SH2B3;CR1;CSRP1;C1QC;S100A12;SERPINA1;DUSP5;KLK1;ZEB1;CDA;CD36;C1QA;CPM;GZMK;CD40LG;APOBEC3G;FCER1G;TIMP1;ITGAM;PSMB9;SERPINE1;HSPA5;CTSH;CEBPB;IRF7;C1S;CR2;DPP4;DUSP6;GATA3;MMP12;CTSL;JAK2;CASP5;LGMN
18,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_18.dt_0_01.txt,prerank,HALLMARK_KRAS_SIGNALING_UP,-0.35870896439255007,-1.584886565535159,0.0,0.023274897426333457,0.07545271629778671,57/131,21.20%,LAPTM5;IL2RG;IKZF1;CTSS;DOCK2;LCP1;CD37;PECAM1;CA2;ETS1;ITGB2;MAP4K1;IRF8;CXCR4;IL10RA;TNFRSF1B;PRDM1;CCND2;TRAF1;MALL;ADAM8;IL7R;TMEM176B;TNFAIP3;KCNN4;LAT2;FUCA1;ENG;ABCB1;BIRC3;TRIB1;CFB;EMP1;ERO1A;HDAC9;SPON1;SLPI;ST6GAL1;ID2;PLVAP;CCL20;TMEM176A;NRP1;TSPAN1;GLRX;C3AR1;LY96;TSPAN7;ACE;CSF2RA;EPHB2;IL33;FCER1G;ADGRL4;PPP1R15A;F13A1;EPB41L3
18,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_18.dt_0_01.txt,prerank,HALLMARK_HEDGEHOG_SIGNALING,0.6688808004912932,1.579440383371196,0.017783857729138167,0.18068226375637172,0.19,6/17,12.54%,ADGRG1;NRCAM;CELSR1;HEY1;VLDLR;DPYSL2
18,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_18.dt_0_01.txt,prerank,HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.701612689266501,1.5738868462675921,0.018465909090909092,0.09828780551561887,0.205,6/15,10.98%,JAG2;DLL1;JAG1;HEY1;CSNK1E;DKK1
18,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_18.dt_0_01.txt,prerank,HALLMARK_ESTROGEN_RESPONSE_EARLY,0.47960883802889215,1.4746595537033103,0.007399577167019027,0.21107480503637868,0.521,32/118,15.82%,KRT15;KRT19;LRIG1;TUBB2B;RAPGEFL1;SCNN1A;FARP1;MAST4;HR;AQP3;DHRS3;CELSR1;PRSS23;TFAP2C;HES1;SVIL;OVOL2;ESRP2;SLC7A2;THSD4;IL17RB;FLNB;AR;FASN;TIAM1;SEC14L2;LAD1;MYB;RHOBTB3;SLC19A2;FOXC1;SH3BP5
