K,GEP,spectra_file,Name,pathway,ES,NES,NOM_p,FDR_q,FWER p-val,Tag %,Gene %,leading_edge
9,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_9.dt_0_01.txt,prerank,HALLMARK_ALLOGRAFT_REJECTION,-0.6062513599180065,-2.559827473077874,0.0,0.0,0.0,67/121,17.56%,CTSS;IL2RG;ITGAL;CD74;IL16;LTB;CD2;CCND2;CD79A;SRGN;HCLS1;ETS1;CD96;PTPRC;FYB1;ZAP70;MAP4K1;ITGB2;CD3E;PTPN6;CD3D;LCP2;CD4;IRF8;IRF4;ITK;PRKCB;CD40;LCK;NCF4;IL2RB;CCL5;CD28;CD8A;STAB1;CD247;WAS;STAT4;CD7;IL12RB1;FGR;SPI1;CCR5;CD3G;TLR6;SIT1;LY75;C2;HDAC9;IL27RA;IL18;PRF1;CSF1;ICAM1;CXCR3;THY1;TRAT1;FCGR2B;CD40LG;LY86;CCL11;CD1D;TIMP1;GPR65;GZMA;IRF7;JAK2
9,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_9.dt_0_01.txt,prerank,HALLMARK_E2F_TARGETS,0.8840955377027969,2.5220632244884778,0.0,0.0,0.0,48/54,8.00%,HELLS;MCM2;CDK1;MCM4;EZH2;TOP2A;LMNB1;HMGB2;CDKN2A;CENPM;PTTG1;MKI67;TCF19;SMC4;CIT;CDKN2C;TK1;MYBL2;MCM6;RRM2;CCNB2;BIRC5;TACC3;PLK1;LIG1;NCAPD2;KIF18B;TFRC;DLGAP5;CKS2;AURKB;HMMR;KPNA2;CDC20;MELK;KIF2C;SPAG5;CDCA3;SPC25;POLE;CENPE;ORC6;KIF22;ANP32E;ESPL1;DEPDC1;DIAPH3;CDCA8
9,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_9.dt_0_01.txt,prerank,HALLMARK_G2M_CHECKPOINT,0.8635034336181413,2.478623880001741,0.0,0.0,0.0,60/68,12.16%,MCM2;CDK1;NUSAP1;EZH2;TOP2A;LMNB1;TPX2;ODC1;PTTG1;MKI67;SMC4;PRC1;CDKN2C;E2F1;TROAP;KIF23;MYBL2;MCM6;NDC80;CCNB2;BIRC5;KIF11;RAD54L;TACC3;CENPF;PLK1;CDC45;CKS2;AURKB;HMMR;KPNA2;CDC20;KIF2C;SLC7A1;POLE;INCENP;CENPE;BUB1;ORC6;KIF22;POLQ;FBXO5;CCNF;MT2A;UBE2C;ESPL1;TTK;KIF15;NEK2;KIF20B;EXO1;FANCC;CENPA;MAP3K20;AURKA;SNRPD1;CDC25B;SMAD3;KIF4A;MYC
9,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_9.dt_0_01.txt,prerank,HALLMARK_MITOTIC_SPINDLE,0.7261760994917653,2.1205369387705866,0.0,0.0,0.0,43/77,12.14%,DST;CDK1;NUSAP1;TOP2A;LMNB1;TPX2;ECT2;ANLN;CEP72;SMC4;PRC1;KIF23;NDC80;PALLD;CCNB2;BIRC5;KIF11;CEP250;CENPF;PLK1;DLGAP5;KIF2C;FARP1;INCENP;CENPE;BUB1;KIF22;KNTC1;FBXO5;ESPL1;TTK;CDC42EP4;KIF15;NEK2;GSN;KIF20B;MID1;BCL2L11;AURKA;PIF1;NET1;KIF4A;FSCN1
9,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_9.dt_0_01.txt,prerank,HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.5026778852942845,-1.9248245635657533,0.0,0.0026944494341656186,0.003009027081243731,32/53,30.66%,IL2RG;LTB;ITGA4;A2M;PLA2G2A;TNFRSF1B;CSF2RB;IRF1;PIK3R5;IL12RB1;IL1R2;MAP3K8;CD14;CD38;CSF1;CSF2RA;IL3RA;IL2RA;HMOX1;IL7;CD36;CXCL1;TNF;IL18R1;IL9R;FAS;ITGB3;IL1R1;CCR1;CSF3R;IL17RA;LEPR
9,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_9.dt_0_01.txt,prerank,HALLMARK_KRAS_SIGNALING_UP,-0.3959151026288773,-1.7800389415285183,0.0,0.008382731572959703,0.014042126379137413,42/131,14.32%,CTSS;IL2RG;LAPTM5;IKZF1;DOCK2;TMEM176B;CA2;CCND2;CD37;ETS1;SPON1;IL10RA;LCP1;MAP4K1;PECAM1;ITGB2;TRAF1;TSPAN1;TNFRSF1B;PRDM1;IL7R;TMEM176A;CXCR4;ENG;IRF8;FUCA1;KCNN4;ADAM8;ST6GAL1;ADAMDEC1;BIRC3;CFH;ACE;EPHB2;ABCB1;CFB;LAT2;TNFAIP3;MALL;HDAC9;TRIB1;ADGRA2
9,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_9.dt_0_01.txt,prerank,HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.3920369877953724,-1.763198073921942,0.0,0.007634273396802586,0.017051153460381142,43/111,17.56%,CD74;NLRC5;ITGB7;CIITA;IL10RA;SLAMF7;PTPN6;LCP2;IRF8;IRF4;ZBP1;CD40;CASP8;BANK1;IL2RB;CCL5;CSF2RB;IRF1;KLRK1;SP110;SAMHD1;ISG20;SAMD9L;STAT4;ST3GAL5;CFH;FGL2;CFB;C1S;CD69;RNF213;EIF4E3;VCAM1;TNFAIP3;CD38;SERPING1;PDE4B;ICAM1;GBP4;UPP1;GZMA;IRF7;JAK2
9,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_9.dt_0_01.txt,prerank,HALLMARK_SPERMATOGENESIS,0.6485975541623533,1.7194420142005187,0.0012406947890818859,0.005307938490359847,0.024,13/36,14.10%,GSTM3;CDK1;EZH2;CCNB2;HSPA4L;KIF2C;BUB1;HSPA2;TTK;NEK2;AURKA;TCP11;DMC1
9,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_9.dt_0_01.txt,prerank,HALLMARK_HEDGEHOG_SIGNALING,0.6859285143585101,1.6155943809532922,0.01928374655647383,0.026008898602763248,0.133,7/17,11.96%,ADGRG1;CELSR1;NRCAM;HEY1;CRMP1;DPYSL2;VLDLR
9,1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_9.dt_0_01.txt,prerank,HALLMARK_MTORC1_SIGNALING,0.5518488116057622,1.6134642932323697,0.0022123893805309734,0.02226385311234269,0.136,31/72,16.96%,GCLC;MCM2;TXNRD1;MCM4;PHGDH;SLC7A11;RRM2;PIK3R3;PLK1;SLC2A1;TFRC;BUB1;SLC6A6;CCNF;FADS2;LDLR;SCD;AURKA;NAMPT;NUPR1;PSAT1;VLDLR;ME1;SLC1A4;CDKN1A;NFIL3;PLOD2;HMGCS1;DDIT4;HMGCR;SERPINH1
