sample,cluster,ROGUE,n_cells,K
GSM4138116,2,0.8811691715208594,684,21
GSM4138156,2,0.883330768550429,628,21
GSM4138134,1,0.7706765872547112,623,21
GSM4138134,2,0.938288940721766,586,21
GSM4138126,2,0.9218406402701393,552,21
GSM4138122,1,0.787777100059041,434,21
GSM4138128,1,0.787777100059041,434,21
GSM4138140,1,0.7704632293941387,419,21
GSM4138120,1,0.7492954400857722,417,21
GSM4138123,3,0.5792454950852037,414,21
GSM4138132,1,0.7754152300987409,411,21
GSM4138130,1,0.7987072816640649,371,21
GSM4138136,1,0.7697589897997983,360,21
GSM4138142,1,0.798268446814779,356,21
GSM4138160,2,0.8963320772147993,339,21
GSM4138142,2,0.9389361054579072,329,21
GSM4138152,1,0.751602493411951,328,21
GSM4138146,1,0.8056771112090122,325,21
GSM4138162,1,0.7527458350263738,320,21
GSM4138110,1,0.7751230802526943,318,21
GSM4138110,2,0.9355812984426823,303,21
GSM4138135,3,0.6562855469308482,302,21
GSM4138166,1,0.7697040661450256,296,21
GSM4138138,1,0.7882221642563316,291,21
GSM4138156,1,0.7983257254212903,285,21
GSM4138136,2,0.9076738547914728,280,21
GSM4138138,2,0.9396109102172647,279,21
GSM4138140,2,0.9507679138457957,275,21
GSM4138125,8,0.5530549812206709,262,21
GSM4138163,1,0.7871270606394365,239,21
GSM4138137,3,0.6987609923607232,239,21
GSM4138132,2,0.9662521655822836,228,21
GSM4138167,1,0.7376367860274643,224,21
GSM4138165,2,0.9295829048613282,223,21
GSM4138165,1,0.8041384674030173,213,21
GSM4138135,6,0.6672373714643121,210,21
GSM4138130,2,0.9472916290636784,207,21
GSM4138126,1,0.8055397194997475,204,21
GSM4138112,1,0.7941735531114412,199,21
GSM4138144,1,0.7412465523359211,197,21
GSM4138118,1,0.7843172399301162,190,21
GSM4138120,2,0.8792801878185666,190,21
GSM4138141,1,0.7082160687939303,189,21
GSM4138154,2,0.9025494776691996,188,21
GSM4138114,1,0.7425193805355026,188,21
GSM4138124,2,0.93638721672842,188,21
GSM4138163,2,0.9415604425982338,178,21
GSM4138158,2,0.915721013316707,172,21
GSM4138131,11,0.6719620379781459,171,21
GSM4138154,1,0.7283475277668574,166,21
GSM4138162,2,0.928567596433181,163,21
GSM4138166,2,0.943020006348278,163,21
GSM4138114,2,0.9242995552494865,159,21
GSM4138112,2,0.9125326036966254,153,21
GSM4138124,1,0.8166327070923087,148,21
GSM4138160,1,0.7669007972290369,141,21
GSM4138145,1,0.6718931924640328,136,21
GSM4138146,2,0.9079547190918509,135,21
GSM4138152,2,0.9092982596805347,133,21
GSM4138155,12,0.4622389268375998,132,21
GSM4138155,6,0.5696503922235998,131,21
GSM4138155,2,0.7291931188454396,130,21
GSM4138143,1,0.6434750559278697,122,21
GSM4138145,2,0.77414351967171,120,21
GSM4138150,1,0.7940714921970274,118,21
GSM4138117,2,0.6887275869094043,117,21
GSM4138141,2,0.9159929689320032,116,21
GSM4138139,6,0.7425763665386967,114,21
GSM4138127,2,0.8418156135457981,114,21
GSM4138128,2,0.9608429461260726,111,21
GSM4138122,2,0.9608429461260726,111,21
GSM4138131,5,0.7730599609830913,110,21
GSM4138161,5,0.6694116303415276,110,21
GSM4138111,1,0.6147147842023999,108,21
GSM4138167,2,0.9638994322569097,106,21
GSM4138131,3,0.7343494316218276,102,21
GSM4138148,1,0.7276668534564348,102,21
GSM4138158,1,0.7425306403035504,101,21
GSM4138118,2,0.8780350703853654,100,21
GSM4138137,6,0.7076815539138949,99,21
GSM4138144,2,0.8503613444716492,98,21
GSM4138139,1,0.7198789542018186,96,21
GSM4138139,3,0.683925428484444,90,21
GSM4138135,1,0.7663120618765129,88,21
GSM4138137,2,0.7826268906617602,86,21
GSM4138161,1,0.6184709853095813,84,21
GSM4138121,6,0.5890829687065466,84,21
GSM4138131,1,0.7392844941370975,82,21
GSM4138164,1,0.5137875272778987,82,21
GSM4138139,2,0.8088433249059086,80,21
GSM4138148,2,0.9357788986843826,76,21
GSM4138127,6,0.7846439826911455,75,21
GSM4138164,2,0.9246320229777174,74,21
GSM4138137,15,0.7839586729768343,74,21
GSM4138133,1,0.7582033566649862,74,21
GSM4138141,5,0.7507878250719738,74,21
GSM4138129,1,0.681640346635491,73,21
GSM4138150,2,0.9475954716325495,71,21
GSM4138125,1,0.6235060688479654,71,21
GSM4138125,2,0.8878840006282753,70,21
GSM4138133,3,0.5915435394184796,68,21
GSM4138111,5,0.7824876550691005,66,21
GSM4138161,2,0.7997846587693406,65,21
GSM4138131,13,0.6730260139664694,64,21
