sample,cluster,ROGUE,n_cells,K
GSM4138126,2,0.887733804945063,532,26
GSM4138134,2,0.8358120505158817,530,26
GSM4138135,1,0.5413539289010352,521,26
GSM4138116,1,0.8464116338465723,519,26
GSM4138123,1,0.4629256521041222,517,26
GSM4138137,1,0.5654490059109345,453,26
GSM4138155,1,0.4191304575781404,447,26
GSM4138156,1,0.7630700927814612,441,26
GSM4138139,1,0.543031246780761,373,26
GSM4138131,1,0.5469939835784864,349,26
GSM4138120,4,0.787572247898267,346,26
GSM4138134,4,0.8468978669258918,344,26
GSM4138156,2,0.8468323816900962,337,26
GSM4138130,2,0.7403963266040137,333,26
GSM4138125,1,0.515528892916937,323,26
GSM4138145,1,0.5233461659536924,318,26
GSM4138140,2,0.8616333187174587,318,26
GSM4138132,2,0.8370616221752055,315,26
GSM4138134,1,0.7688952917834867,314,26
GSM4138136,1,0.7728070422528656,298,26
GSM4138160,1,0.7696826785531513,296,26
GSM4138142,2,0.8490047903570465,290,26
GSM4138127,1,0.564593952486208,277,26
GSM4138110,1,0.7404754236699753,274,26
GSM4138161,1,0.4161054728099912,264,26
GSM4138162,2,0.8179679694912844,260,26
GSM4138163,2,0.8579213625060047,254,26
GSM4138110,2,0.8439906993535111,250,26
GSM4138117,1,0.52844101480413,249,26
GSM4138146,1,0.7835590326984293,244,26
GSM4138128,2,0.7988936134707252,241,26
GSM4138122,2,0.7988936134707252,241,26
GSM4138165,2,0.8667096757770518,238,26
GSM4138131,4,0.5656328177016094,236,26
GSM4138152,4,0.796019296449938,231,26
GSM4138138,1,0.7645486651147325,231,26
GSM4138141,4,0.5626727086590173,221,26
GSM4138140,4,0.8409656160175059,219,26
GSM4138138,2,0.8413006115402322,218,26
GSM4138141,1,0.47203666609968453,211,26
GSM4138142,4,0.8345066904134604,211,26
GSM4138114,2,0.8156316555379576,196,26
GSM4138166,2,0.8256644235231122,190,26
GSM4138132,4,0.8324049250009944,190,26
GSM4138128,1,0.7586993602604363,185,26
GSM4138122,1,0.7586993602604363,185,26
GSM4138136,2,0.8712291479143495,181,26
GSM4138118,4,0.8253839907125804,180,26
GSM4138167,2,0.8622648400454489,179,26
GSM4138133,1,0.5348775749263146,178,26
GSM4138129,1,0.5580611042637315,177,26
GSM4138143,1,0.4656467024283506,177,26
GSM4138111,1,0.4668645524652427,173,26
GSM4138142,1,0.7771561946111823,172,26
GSM4138112,2,0.7714063787696884,169,26
GSM4138126,4,0.797342127849596,164,26
GSM4138135,4,0.5940840521681858,162,26
GSM4138140,1,0.7393097412181628,161,26
GSM4138124,1,0.7766855452935325,159,26
GSM4138154,4,0.8250212163607762,152,26
GSM4138116,2,0.8980945459852271,152,26
GSM4138141,2,0.723118623744536,150,26
GSM4138160,2,0.8580363525098751,150,26
GSM4138162,4,0.8472187099421247,149,26
GSM4138120,1,0.6923059343186575,148,26
GSM4138124,2,0.9258649045753516,141,26
GSM4138156,4,0.8239936393522606,140,26
GSM4138136,4,0.8544975679027736,139,26
GSM4138166,4,0.8455206610197075,138,26
GSM4138130,4,0.7868157124611166,137,26
GSM4138144,1,0.741817942302265,135,26
GSM4138121,1,0.42258497839432163,134,26
GSM4138166,1,0.7352940921782887,133,26
GSM4138165,1,0.783334422568184,130,26
GSM4138132,1,0.7623224008131421,126,26
GSM4138154,1,0.676581354156419,126,26
GSM4138112,1,0.756579491393437,125,26
GSM4138152,2,0.8311556198165949,125,26
GSM4138163,4,0.8785973249982432,121,26
GSM4138120,2,0.8399591149586317,119,26
GSM4138138,4,0.8655017896806874,119,26
GSM4138146,2,0.8375949766440536,118,26
GSM4138122,4,0.785371099944496,117,26
GSM4138145,4,0.6612116759181099,117,26
GSM4138128,4,0.785371099944496,117,26
GSM4138152,1,0.652161581765953,116,26
GSM4138130,1,0.8272765387682166,115,26
GSM4138137,4,0.6399753898760814,114,26
GSM4138125,4,0.5720694862837077,112,26
GSM4138167,1,0.729638151851657,105,26
GSM4138110,4,0.8566650129982323,103,26
GSM4138146,4,0.8434833093484652,102,26
GSM4138159,1,0.49593911519247824,102,26
GSM4138111,4,0.49890852217998816,102,26
GSM4138114,1,0.7378849583486828,100,26
GSM4138139,4,0.6094513431648629,99,26
GSM4138157,1,0.5092054516845588,98,26
GSM4138150,2,0.8402861022307697,96,26
GSM4138158,4,0.8441742423303191,96,26
GSM4138115,1,0.5125849088517606,95,26
GSM4138144,4,0.790611748375607,92,26
GSM4138158,1,0.7372262666250919,91,26
GSM4138131,2,0.7489012209839421,89,26
GSM4138162,1,0.7416584939187515,88,26
GSM4138133,4,0.6044818542190417,87,26
GSM4138164,2,0.8635367486581149,87,26
GSM4138155,4,0.5066848831599045,86,26
GSM4138154,2,0.8150669315520643,86,26
GSM4138143,2,0.671888468286323,84,26
GSM4138123,4,0.5827772478872921,83,26
GSM4138143,4,0.6008891762739144,82,26
GSM4138158,2,0.8871263590181917,80,26
GSM4138112,4,0.8391643074592076,77,26
GSM4138118,2,0.8613989387566641,77,26
GSM4138148,2,0.8968245253729646,73,26
GSM4138161,4,0.5850511820333142,71,26
