sample,cluster,ROGUE,n_cells,K
GSM4138134,2,0.8250371672072059,645,31
GSM4138156,2,0.8025155557579751,500,31
GSM4138123,3,0.5019386947828678,371,31
GSM4138116,2,0.885450562261475,362,31
GSM4138132,2,0.8306968234627594,341,31
GSM4138120,2,0.8140739651800384,340,31
GSM4138131,3,0.5339402577456919,335,31
GSM4138135,2,0.5569686573465038,332,31
GSM4138140,2,0.8322825754588669,309,31
GSM4138145,3,0.5584287315069321,309,31
GSM4138142,2,0.819298741845093,303,31
GSM4138137,2,0.5720747050710888,287,31
GSM4138138,2,0.807971285102923,266,31
GSM4138136,2,0.859632959066375,266,31
GSM4138128,3,0.7684296219236091,263,31
GSM4138122,3,0.7684296219236091,263,31
GSM4138155,3,0.42030537992384986,261,31
GSM4138152,3,0.7285070540156231,260,31
GSM4138126,5,0.850451297231205,255,31
GSM4138141,3,0.5134459702432684,254,31
GSM4138126,2,0.8784058394971245,252,31
GSM4138134,3,0.7487930571979527,245,31
GSM4138110,3,0.7015846821671623,227,31
GSM4138162,3,0.7360283618913908,227,31
GSM4138134,5,0.7417697736648889,219,31
GSM4138130,2,0.7908328514311063,217,31
GSM4138140,3,0.7186406536523959,209,31
GSM4138139,3,0.5414351232239715,209,31
GSM4138110,2,0.8718434043929082,208,31
GSM4138120,3,0.7071553443448809,208,31
GSM4138141,2,0.517028668935858,206,31
GSM4138136,3,0.7272853782037706,203,31
GSM4138163,3,0.7752923738475852,200,31
GSM4138161,3,0.47056420726836345,197,31
GSM4138156,3,0.7205381473572304,196,31
GSM4138160,2,0.8370630441003877,196,31
GSM4138126,3,0.7836804459790536,190,31
GSM4138142,3,0.7880006665908248,188,31
GSM4138154,2,0.8482261392309935,187,31
GSM4138156,5,0.8044377482813969,185,31
GSM4138130,5,0.7090386223606576,180,31
GSM4138135,3,0.5452376483560089,180,31
GSM4138111,3,0.4933731910830871,174,31
GSM4138166,2,0.8324568644807627,173,31
GSM4138138,3,0.7447211239721332,173,31
GSM4138165,2,0.8295860805395567,171,31
GSM4138131,2,0.5942484767435443,171,31
GSM4138160,3,0.7530667343056816,170,31
GSM4138166,3,0.7345348460755745,167,31
GSM4138137,3,0.5855771752559005,162,31
GSM4138146,2,0.8070633339746263,161,31
GSM4138125,4,0.5559027008873909,159,31
GSM4138123,2,0.4857070880038401,156,31
GSM4138130,3,0.7612903492689739,155,31
GSM4138144,3,0.7081660679216524,154,31
GSM4138143,3,0.5066258436038886,154,31
GSM4138116,3,0.8153171356229072,154,31
GSM4138118,3,0.7669542756779482,152,31
GSM4138133,2,0.5605871564194895,150,31
GSM4138146,3,0.7512097034245391,149,31
GSM4138165,5,0.8132063133382185,148,31
