sample,cluster,ROGUE,n_cells,K
GSM4138134,1,0.7850332493190206,1225,32
GSM4138156,1,0.76908864545151,934,32
GSM4138135,1,0.5190723644397105,804,32
GSM4138126,1,0.8197426159187156,758,32
GSM4138131,1,0.523534001759933,719,32
GSM4138116,1,0.8547981703310085,704,32
GSM4138140,1,0.7595993805155024,704,32
GSM4138137,1,0.5715911016922992,701,32
GSM4138142,1,0.7850007301592401,685,32
GSM4138155,1,0.40307710858131385,647,32
GSM4138110,1,0.7461775151988304,646,32
GSM4138123,1,0.47247446226407275,646,32
GSM4138132,1,0.787103240954732,645,32
GSM4138136,1,0.7629562147224342,638,32
GSM4138120,1,0.7534680497304307,615,32
GSM4138141,1,0.5042941835095835,604,32
GSM4138130,1,0.7225989759132228,600,32
GSM4138138,1,0.7365290098667767,584,32
GSM4138139,1,0.528901828115047,567,32
GSM4138128,1,0.7427295693976853,563,32
GSM4138122,1,0.7427295693976853,563,32
GSM4138145,1,0.5273543904918996,517,32
GSM4138125,1,0.5147864515857066,503,32
GSM4138162,1,0.7418582522480218,501,32
GSM4138160,1,0.7390479461493924,501,32
GSM4138166,1,0.7509929657886542,473,32
GSM4138152,1,0.7336192217727162,472,32
GSM4138146,1,0.7564364664884323,470,32
GSM4138165,1,0.8088646436602186,443,32
GSM4138163,1,0.7872302806742235,440,32
GSM4138127,1,0.5721819826576416,410,32
GSM4138161,1,0.42097696962821207,393,32
GSM4138112,1,0.7347789869627377,380,32
GSM4138154,1,0.7169576082709403,367,32
GSM4138114,1,0.7111801641455792,359,32
GSM4138143,1,0.4794849896124166,350,32
GSM4138167,1,0.7346795735324472,346,32
GSM4138124,1,0.8154715836614334,339,32
GSM4138111,1,0.45655713655607666,336,32
GSM4138117,1,0.5220366046706351,324,32
GSM4138133,1,0.5007706177888288,307,32
GSM4138144,1,0.7240530659511488,303,32
GSM4138118,1,0.7912374330963785,293,32
GSM4138158,1,0.72293113870981,282,32
GSM4138129,1,0.5515934255963262,251,32
GSM4138150,1,0.7858413126756221,199,32
GSM4138121,1,0.4250901092720818,191,32
GSM4138148,1,0.722711332681186,186,32
GSM4138113,1,0.5106102751639503,163,32
GSM4138157,1,0.5260856412551211,161,32
GSM4138164,1,0.6466917963927321,160,32
GSM4138115,1,0.49928674163086384,158,32
GSM4138159,1,0.49647773098527015,140,32
GSM4138119,1,0.43068498215968287,104,32
GSM4138153,1,0.4834659180129236,64,32
GSM4138147,1,0.4557070596989621,57,32
GSM4138151,1,0.646123253926576,36,32
GSM4138172,1,0.6018702413992045,35,32
GSM4138139,8,0.9175846084874587,34,32
GSM4138171,1,0.6782973274051466,32,32
GSM4138149,1,0.6980231513954565,26,32
GSM4138127,6,0.7679493788714514,26,32
GSM4138170,1,0.6665005178983213,25,32
GSM4138143,8,0.9112600794811123,24,32
GSM4138161,16,0.7576619838961556,21,32
GSM4138168,1,0.7600643056786739,20,32
GSM4138169,1,0.7043546800917693,19,32
GSM4138161,18,0.8914557235636549,17,32
GSM4138125,6,0.7584522629804564,17,32
GSM4138139,19,0.9368797269194478,17,32
GSM4138135,8,0.9227367123274455,17,32
GSM4138155,8,0.8973519762882424,16,32
