sample,cluster,ROGUE,n_cells,K
GSM4138134,1,0.8009349220054187,1213,6
GSM4138156,1,0.7805364027873907,916,6
GSM4138126,1,0.8173354905137313,758,6
GSM4138116,1,0.8634775896965428,701,6
GSM4138140,1,0.7779642449352677,696,6
GSM4138142,1,0.7916551750959397,689,6
GSM4138132,1,0.7862223656467373,644,6
GSM4138136,1,0.7652558660213421,641,6
GSM4138110,1,0.7619997961083551,627,6
GSM4138120,1,0.7627020850804822,606,6
GSM4138130,1,0.7571162504521709,584,6
GSM4138138,1,0.7518489607452112,575,6
GSM4138128,1,0.7493834419305228,541,6
GSM4138122,1,0.7493834419305228,541,6
GSM4138160,1,0.7847099955920284,485,6
GSM4138162,1,0.7561595476394473,482,6
GSM4138166,1,0.7538572493008792,465,6
GSM4138146,1,0.7756829027377875,460,6
GSM4138152,1,0.759800317935148,459,6
GSM4138165,1,0.8170713508661405,436,6
GSM4138163,1,0.8050522566964953,424,6
GSM4138123,3,0.584695819118211,403,6
GSM4138135,3,0.6269035039292921,359,6
GSM4138112,1,0.769228676253428,353,6
GSM4138114,1,0.7183157320140359,351,6
GSM4138154,1,0.7614304172376538,350,6
GSM4138125,3,0.5299221127685471,342,6
GSM4138167,1,0.7387613830882672,339,6
GSM4138124,1,0.8200005401865643,339,6
GSM4138137,3,0.6551989368455884,312,6
GSM4138141,1,0.7513507643438543,303,6
GSM4138144,1,0.7150332018885737,292,6
GSM4138118,1,0.8088448576078286,290,6
GSM4138131,2,0.522387722061769,282,6
GSM4138158,1,0.7383708174219182,272,6
GSM4138145,1,0.7018487653710843,258,6
GSM4138135,4,0.6597940954748771,228,6
GSM4138155,1,0.6707884812019914,193,6
GSM4138150,1,0.8018445051397453,189,6
GSM4138155,2,0.4240403951378968,186,6
GSM4138145,2,0.5336841023923496,178,6
GSM4138148,1,0.7381016927473532,174,6
GSM4138141,2,0.4830098177481573,172,6
GSM4138139,1,0.7538845563641523,166,6
GSM4138139,3,0.5593626679216646,164,6
GSM4138137,4,0.6860687496746525,157,6
GSM4138117,1,0.656580029915633,157,6
GSM4138164,1,0.6632213173363477,155,6
GSM4138127,1,0.7776903591806008,155,6
GSM4138135,1,0.7852961372189599,151,6
GSM4138143,1,0.6909901007092336,145,6
GSM4138125,1,0.6150572304314371,143,6
GSM4138111,2,0.44603142690485864,142,6
GSM4138155,4,0.5418254773388922,141,6
GSM4138143,2,0.4808203632522582,141,6
GSM4138123,2,0.4240805867118834,140,6
GSM4138139,4,0.7248127761253872,138,6
GSM4138161,2,0.4257873932023355,136,6
GSM4138137,1,0.7403774635104791,135,6
GSM4138133,2,0.5176710947273278,134,6
GSM4138161,1,0.6877298614073658,133,6
GSM4138131,1,0.7686563545671309,130,6
GSM4138131,3,0.7028271135699642,125,6
GSM4138127,2,0.544729051939973,124,6
