sample,cluster,ROGUE,n_cells,K
GSM4138116,1,0.8988744310528761,677,20
GSM4138156,1,0.889997489973642,613,20
GSM4138134,1,0.9401736621320892,604,20
GSM4138126,1,0.9243167928223452,561,20
GSM4138123,4,0.5738575810809998,422,20
GSM4138120,2,0.7658717320446566,388,20
GSM4138160,1,0.9109989605297995,353,20
GSM4138134,2,0.7238788646543821,346,20
GSM4138142,1,0.9368313840781946,345,20
GSM4138135,4,0.6358380602473757,319,20
GSM4138110,1,0.9343519733818768,317,20
GSM4138140,2,0.7683150387691462,297,20
GSM4138132,2,0.777573356126671,291,20
GSM4138138,1,0.9528627977087749,289,20
GSM4138136,1,0.9180190429841217,287,20
GSM4138125,9,0.5448716580357957,286,20
GSM4138140,1,0.9486129772522419,285,20
GSM4138137,4,0.676445703776752,266,20
GSM4138134,3,0.887026374337416,264,20
GSM4138146,3,0.8817057534172039,252,20
GSM4138132,1,0.9668075655512128,235,20
GSM4138165,1,0.9293588582882126,229,20
GSM4138122,2,0.7036079790534592,227,20
GSM4138128,2,0.7036079790534592,227,20
GSM4138162,2,0.7509801572587294,222,20
GSM4138156,3,0.8803405121490625,220,20
GSM4138152,2,0.7667631326113139,217,20
GSM4138130,1,0.9515033881304363,216,20
GSM4138130,3,0.8966940251436157,213,20
GSM4138135,5,0.6639353645185528,207,20
GSM4138142,2,0.7989914080142007,206,20
GSM4138163,2,0.7935926836395399,203,20
GSM4138128,3,0.9308474832636326,200,20
GSM4138122,3,0.9308474832636326,200,20
GSM4138110,2,0.7503168245391468,199,20
GSM4138120,1,0.8874122199219387,190,20
GSM4138154,1,0.8974917234769542,189,20
GSM4138163,1,0.9414192681291706,188,20
GSM4138136,3,0.9122971716235584,186,20
GSM4138118,2,0.7934304703272148,185,20
GSM4138124,1,0.9410720456033471,183,20
GSM4138162,1,0.9256657860434736,176,20
GSM4138158,1,0.9161749712780536,174,20
GSM4138136,2,0.7171113943106222,168,20
GSM4138131,10,0.6726460085833663,166,20
GSM4138114,1,0.9374061038446287,165,20
GSM4138167,2,0.7289419243931458,164,20
GSM4138166,1,0.9431025533004949,164,20
GSM4138166,2,0.7466730760101707,160,20
GSM4138141,2,0.6764689162547279,159,20
GSM4138138,3,0.9295488281419028,157,20
GSM4138130,2,0.7372130850249048,154,20
GSM4138112,1,0.9103505143424288,153,20
GSM4138126,2,0.7809467624428797,148,20
GSM4138145,2,0.6743834698915301,146,20
GSM4138155,5,0.5286693267283011,145,20
GSM4138166,3,0.9032164124826781,143,20
GSM4138142,3,0.8950565934483554,138,20
GSM4138152,1,0.9101820956951423,136,20
GSM4138146,1,0.9072862747150309,133,20
GSM4138165,3,0.8714111971881373,132,20
GSM4138112,3,0.8614077073505841,132,20
GSM4138145,1,0.7654184929326161,132,20
GSM4138143,2,0.585847675873319,129,20
GSM4138138,2,0.6814592888834584,129,20
GSM4138155,1,0.72662112973252,128,20
GSM4138154,2,0.7482918032799654,128,20
GSM4138139,5,0.7425640160166256,123,20
GSM4138141,1,0.8912210981311169,121,20
GSM4138122,1,0.9510351295972589,119,20
GSM4138128,1,0.9510351295972589,119,20
GSM4138144,2,0.6283655678226915,118,20
GSM4138140,3,0.8743939979946908,116,20
GSM4138132,3,0.8790834993207955,116,20
GSM4138131,4,0.7216454971722273,116,20
GSM4138127,1,0.8305051809110807,115,20
GSM4138117,1,0.6962343740099985,114,20
GSM4138110,3,0.899347366709702,113,20
GSM4138155,2,0.533763793953191,113,20
GSM4138161,8,0.6483986743274426,111,20
GSM4138167,1,0.959280523807484,111,20
GSM4138152,3,0.868951146673285,108,20
GSM4138131,8,0.7708727081385416,108,20
GSM4138114,2,0.729010536774991,108,20
GSM4138137,5,0.676917296087958,105,20
GSM4138161,2,0.577065936622422,101,20
GSM4138118,1,0.8707720395524913,99,20
GSM4138144,1,0.8502784236514662,97,20
GSM4138145,7,0.5683832377106908,96,20
GSM4138139,2,0.6418486924292051,96,20
GSM4138127,6,0.5886171627682404,95,20
GSM4138139,4,0.6746886727360841,94,20
GSM4138135,2,0.7226960675756755,88,20
GSM4138127,5,0.7851896357841714,86,20
GSM4138162,3,0.8871598497691883,86,20
GSM4138121,5,0.5675353822132783,85,20
GSM4138156,2,0.7964543444653205,84,20
GSM4138160,2,0.7739173737688282,83,20
GSM4138111,2,0.6217160892443769,83,20
GSM4138144,3,0.8731670070986224,82,20
GSM4138150,2,0.8132904429943333,79,20
GSM4138158,2,0.7276802903790536,79,20
GSM4138148,1,0.9287504941736098,79,20
GSM4138114,3,0.8747645893113298,78,20
GSM4138125,2,0.6211942181277021,78,20
GSM4138137,1,0.7885552135060683,77,20
GSM4138124,3,0.8900145319595085,77,20
GSM4138165,2,0.731858861436115,76,20
GSM4138133,4,0.5873680220636681,76,20
GSM4138124,2,0.8224978964796215,76,20
GSM4138129,2,0.657821154416369,75,20
GSM4138164,1,0.9252657504763223,75,20
GSM4138146,2,0.7791981355961435,75,20
GSM4138133,2,0.7625631968666315,75,20
GSM4138137,12,0.7867633642290313,75,20
GSM4138139,1,0.8174773984020228,74,20
GSM4138161,1,0.7870067626796242,73,20
GSM4138141,8,0.7610714518324109,72,20
GSM4138125,1,0.8756965199110831,71,20
GSM4138115,2,0.6981894418280576,71,20
GSM4138131,2,0.7490849676159668,71,20
GSM4138112,2,0.8015456618707981,69,20
GSM4138150,1,0.9498459020166378,69,20
GSM4138117,4,0.6599176882385017,69,20
GSM4138111,6,0.49957219598893055,65,20
GSM4138131,11,0.6782514044373191,65,20
GSM4138167,3,0.8763277925953302,64,20
GSM4138155,9,0.5306703518004916,64,20
GSM4138139,9,0.599727538138791,63,20
GSM4138117,2,0.6368701280561556,62,20
GSM4138139,13,0.896706147065347,59,20
GSM4138133,6,0.5774269345172829,59,20
GSM4138148,2,0.775527732698017,59,20
GSM4138123,6,0.5163727760109469,57,20
GSM4138111,8,0.7974926199161928,57,20
GSM4138131,5,0.7219359944528189,56,20
GSM4138141,4,0.7096356057075383,56,20
GSM4138157,2,0.6330272800598535,55,20
GSM4138143,1,0.8470885153312293,53,20
GSM4138135,1,0.8782239145252119,53,20
GSM4138137,2,0.7704164389836694,52,20
GSM4138155,8,0.6194804098150186,52,20
GSM4138113,2,0.6509789652542677,51,20
GSM4138155,4,0.5921825701022091,51,20
GSM4138141,11,0.7183811111438998,51,20
GSM4138129,1,0.8827703992528878,50,20
GSM4138164,2,0.4893067228901482,50,20
GSM4138131,6,0.5717669988203924,50,20
GSM4138123,8,0.7476945420242533,50,20
GSM4138126,3,0.8961115639789954,49,20
GSM4138160,3,0.8715415892840259,49,20
GSM4138137,9,0.7058077767661941,47,20
GSM4138155,7,0.5101496843295892,46,20
GSM4138143,8,0.7641758245624617,45,20
GSM4138143,11,0.6863915803543692,45,20
GSM4138145,8,0.8122657737369237,44,20
GSM4138125,4,0.719887265849482,43,20
GSM4138150,3,0.9181275714348796,43,20
GSM4138141,3,0.8454758516551211,42,20
