sample,cluster,ROGUE,n_cells,K
GSM4138137,2,0.5941804598906658,35,11
GSM4138125,3,0.751696688521219,35,11
GSM4138123,1,0.7557160525351014,34,11
GSM4138113,6,0.8282142588394925,33,11
GSM4138141,5,0.5647354213331861,32,11
GSM4138129,3,0.8508716447506929,32,11
GSM4138135,7,0.7295640625837932,32,11
GSM4138147,6,0.8002504273439319,31,11
GSM4138135,2,0.6292206404115359,31,11
GSM4138143,10,0.8950298348571784,31,11
GSM4138139,5,0.6880269257408055,30,11
GSM4138135,9,0.7962438091498167,30,11
GSM4138135,5,0.6695953852124894,29,11
GSM4138145,4,0.8512063970629031,29,11
GSM4138127,6,0.8676480875196357,28,11
GSM4138111,10,0.8126111333232356,28,11
GSM4138141,8,0.7794170011842257,27,11
GSM4138127,7,0.7495692507447501,27,11
GSM4138129,4,0.750884930880356,27,11
GSM4138113,2,0.6368076032966828,26,11
GSM4138155,3,0.6823501449134857,26,11
GSM4138119,2,0.5573960110959679,26,11
GSM4138112,6,0.9237606894906527,25,11
GSM4138129,6,0.902722853392227,25,11
GSM4138119,7,0.6064258765887107,24,11
GSM4138155,9,0.709275473591124,24,11
GSM4138125,2,0.7333101618720617,23,11
GSM4138160,6,0.9371829101456361,22,11
GSM4138139,9,0.890969911376181,22,11
GSM4138153,2,0.6445379875395125,22,11
GSM4138139,6,0.8907996999607569,22,11
GSM4138123,9,0.8201447622685721,21,11
GSM4138135,10,0.9137892601834748,21,11
GSM4138133,6,0.9494580046754922,21,11
GSM4138110,6,0.9310337478043234,20,11
GSM4138115,9,0.8137664962628042,20,11
GSM4138168,6,0.8594731152159931,20,11
GSM4138155,5,0.6429670184962519,20,11
GSM4138122,6,0.9316163617394202,20,11
GSM4138128,6,0.9316163617394202,20,11
GSM4138153,1,0.8005317195400913,20,11
GSM4138133,9,0.8318005876547704,19,11
GSM4138155,10,0.8713549729660728,19,11
GSM4138135,6,0.8786148019607563,19,11
GSM4138115,6,0.8284887925128488,19,11
GSM4138129,2,0.7978245244718141,19,11
GSM4138171,2,0.7779339566955803,18,11
GSM4138127,2,0.8738839068964777,18,11
GSM4138145,9,0.9183148257846474,18,11
GSM4138131,10,0.9315781702821557,18,11
GSM4138113,5,0.707376496086533,17,11
GSM4138162,6,0.957084277467433,17,11
GSM4138137,9,0.9404151195681257,17,11
GSM4138117,2,0.8074288960569578,17,11
GSM4138121,2,0.6133728187210139,17,11
GSM4138172,2,0.789928919803139,17,11
GSM4138163,6,0.966903494800651,16,11
GSM4138157,6,0.9140743901728758,16,11
GSM4138144,2,0.9406784831956986,16,11
GSM4138130,6,0.9742671537698139,16,11
GSM4138121,6,0.7039030890760799,16,11
GSM4138157,4,0.8513879472677537,16,11
GSM4138159,3,0.8102865675173415,16,11
GSM4138117,10,0.9645159504406875,15,11
GSM4138139,8,0.9205973725717932,15,11
GSM4138151,6,0.9039811549183868,15,11
GSM4138120,2,0.8652035263547819,15,11
GSM4138147,2,0.7834910505302976,15,11
