sample,cluster,ROGUE,n_cells,K
GSM4138134,1,0.7962970445759594,1145,30
GSM4138156,1,0.7748987808571709,888,30
GSM4138126,1,0.8258427664805258,708,30
GSM4138116,1,0.8562943955306648,684,30
GSM4138140,1,0.7717432989314122,661,30
GSM4138142,1,0.7851581193020934,655,30
GSM4138135,1,0.5355363079339932,649,30
GSM4138120,1,0.7562001482861385,608,30
GSM4138136,1,0.7761387433072137,605,30
GSM4138132,1,0.7886771229277395,604,30
GSM4138110,1,0.7681447322921445,589,30
GSM4138123,1,0.48808604981801906,566,30
GSM4138130,1,0.7579774825210066,554,30
GSM4138138,1,0.7359754362052708,541,30
GSM4138155,1,0.4148865137896982,525,30
GSM4138137,1,0.5862370244685647,523,30
GSM4138128,1,0.7522319563715973,516,30
GSM4138122,1,0.7522319563715973,516,30
GSM4138125,1,0.50966165065665,483,30
GSM4138160,1,0.7846287792762802,478,30
GSM4138162,1,0.7419443822886809,478,30
GSM4138131,1,0.5543449891054857,469,30
GSM4138141,1,0.5461055721003669,453,30
GSM4138139,1,0.5255762654357421,452,30
GSM4138152,1,0.7527834531138939,449,30
GSM4138146,1,0.7727645577111009,446,30
GSM4138166,1,0.7529801162069943,444,30
GSM4138165,1,0.8106278970602216,419,30
GSM4138163,1,0.805838214285745,418,30
GSM4138145,1,0.5661492234954348,398,30
GSM4138154,1,0.7357884481610308,356,30
GSM4138112,1,0.773820542686253,344,30
GSM4138114,1,0.727214038726517,338,30
GSM4138167,1,0.7420673111218379,324,30
GSM4138124,1,0.8269864416577833,323,30
GSM4138127,1,0.5828574995440624,301,30
GSM4138117,1,0.5302058600781361,296,30
GSM4138118,1,0.7916711547941059,289,30
GSM4138144,1,0.7135956557073212,287,30
GSM4138143,1,0.5154986349143409,278,30
GSM4138161,1,0.4813339902055933,274,30
GSM4138158,1,0.7254650636834918,261,30
GSM4138111,1,0.5086701252466654,228,30
GSM4138129,1,0.580730861297276,206,30
GSM4138133,1,0.5394861801247807,199,30
GSM4138150,1,0.7987194891866073,181,30
GSM4138148,1,0.7377049488218109,169,30
GSM4138164,1,0.6772805079329641,148,30
GSM4138131,6,0.5308698080837222,143,30
GSM4138121,1,0.4600225486489631,134,30
GSM4138141,6,0.4972147416170657,106,30
GSM4138115,1,0.5525916078704396,104,30
GSM4138113,1,0.6054390812068537,104,30
GSM4138157,1,0.5687720697862084,103,30
GSM4138159,1,0.5347587988850979,99,30
GSM4138119,1,0.43178527464874417,96,30
GSM4138139,2,0.6241056759965892,95,30
GSM4138135,2,0.6486627720501454,95,30
GSM4138161,6,0.5438805331095091,94,30
GSM4138145,6,0.5362266843077585,82,30
GSM4138137,2,0.6122831025841285,76,30
GSM4138127,2,0.586902464890411,69,30
GSM4138111,6,0.5109550156068536,68,30
GSM4138155,6,0.44283390187177474,67,30
GSM4138131,2,0.5591405549812521,65,30
GSM4138127,6,0.6294113202278627,54,30
GSM4138143,6,0.5938229232849677,54,30
GSM4138133,2,0.6370044866458462,45,30
GSM4138134,2,0.9733972038961582,44,30
GSM4138155,2,0.4696716224441879,43,30
GSM4138137,8,0.7379843156822566,41,30
GSM4138113,6,0.6097126694591501,41,30
GSM4138123,6,0.6356132147477264,38,30
GSM4138139,5,0.9250802893747826,38,30
GSM4138157,6,0.6267600019858428,36,30
GSM4138147,6,0.6275257478633764,36,30
GSM4138137,6,0.6957049485695381,35,30
GSM4138121,6,0.47543907430864474,35,30
GSM4138133,6,0.6366031646252439,34,30
GSM4138153,6,0.4972459609303793,33,30
GSM4138111,2,0.5210572638478661,33,30
GSM4138145,2,0.7424355138737142,32,30
GSM4138137,12,0.6322724452413656,31,30
GSM4138139,6,0.6789818052770306,31,30
GSM4138135,8,0.7165931351297419,31,30
GSM4138141,2,0.6064643981209027,31,30
GSM4138129,6,0.687089878201724,30,30
GSM4138140,2,0.9894199549120158,29,30
GSM4138153,1,0.6624302498662487,29,30
GSM4138123,2,0.6521880965896063,28,30
GSM4138131,8,0.7746012072426651,28,30
GSM4138161,2,0.6350656331776816,28,30
GSM4138110,2,0.9595368344134101,28,30
GSM4138138,2,0.9476521364374387,28,30
GSM4138142,2,0.9693723891411945,26,30
GSM4138135,6,0.7601979912181019,26,30
