sample,cluster,ROGUE,n_cells,K
GSM4138134,1,0.7653256734028717,696,35
GSM4138156,1,0.7579032516513982,627,35
GSM4138120,1,0.7441174156837432,533,35
GSM4138126,1,0.8260257037023626,529,35
GSM4138116,1,0.8553794897091462,500,35
GSM4138142,1,0.7862517258225584,488,35
GSM4138140,1,0.7627217414707491,481,35
GSM4138110,1,0.7484038315871323,452,35
GSM4138122,1,0.7520629730525261,442,35
GSM4138128,1,0.7520629730525261,442,35
GSM4138130,1,0.7367702354399197,432,35
GSM4138136,1,0.7822558087443632,415,35
GSM4138162,1,0.7361018870379852,401,35
GSM4138152,1,0.7198508919616905,396,35
GSM4138160,1,0.731321497496136,394,35
GSM4138131,1,0.5389213049193131,383,35
GSM4138146,1,0.7546026673699644,375,35
GSM4138138,1,0.7328464229939124,369,35
GSM4138141,1,0.5310911164645712,367,35
GSM4138132,1,0.7738347990785112,367,35
GSM4138163,1,0.7802835021815394,360,35
GSM4138166,1,0.7558909614859489,352,35
GSM4138165,1,0.7982686539339776,317,35
GSM4138112,1,0.7185677159723518,307,35
GSM4138154,1,0.7084530002553188,300,35
GSM4138123,1,0.49896438356508643,297,35
GSM4138145,1,0.5803377300970005,294,35
GSM4138155,1,0.4450017077877234,285,35
GSM4138114,1,0.7226047689285505,285,35
GSM4138124,1,0.8084660501671763,263,35
GSM4138144,1,0.7224692189196603,242,35
GSM4138143,1,0.5068401441352531,239,35
GSM4138118,1,0.7813051004551723,236,35
GSM4138167,1,0.7359324606003477,235,35
GSM4138161,1,0.48301495741780887,226,35
GSM4138134,5,0.8706635663401721,223,35
GSM4138139,1,0.5969474641712545,207,35
GSM4138125,1,0.5106593092227627,197,35
GSM4138117,1,0.5265586303772118,192,35
GSM4138111,1,0.4884930224808972,191,35
GSM4138135,1,0.5649400103803457,188,35
GSM4138158,1,0.7386645443789155,178,35
GSM4138135,15,0.6474538721343288,173,35
GSM4138156,5,0.8357920907459976,167,35
GSM4138137,4,0.7033222761391601,165,35
GSM4138135,5,0.6455062452545297,164,35
GSM4138137,1,0.6114282067099228,162,35
GSM4138134,2,0.8620082601092852,156,35
GSM4138150,1,0.7679507566895217,155,35
GSM4138148,1,0.717714908619826,147,35
GSM4138125,6,0.5674622407828227,143,35
GSM4138132,5,0.8859565439729301,133,35
GSM4138137,5,0.6069487249301884,132,35
GSM4138164,1,0.6320772068605389,128,35
GSM4138127,1,0.6128163998353161,127,35
GSM4138133,1,0.566574843473154,118,35
GSM4138134,3,0.8979116422919498,114,35
GSM4138127,11,0.7184367608940083,111,35
GSM4138113,1,0.5568885746888801,106,35
GSM4138138,5,0.9046897709175924,103,35
GSM4138155,11,0.5747378614121004,101,35
GSM4138129,1,0.6016399318662462,97,35
GSM4138123,5,0.5243918468881541,96,35
GSM4138135,4,0.6830980896534767,90,35
GSM4138136,2,0.9065011350656934,90,35
GSM4138133,5,0.5995873812249458,84,35
GSM4138137,11,0.6807233675934516,83,35
GSM4138123,2,0.5670970385579983,82,35
GSM4138110,2,0.9026390398436488,81,35
GSM4138155,18,0.4486710772430412,78,35
GSM4138140,2,0.9078279913440375,77,35
GSM4138142,5,0.8665657144734696,76,35
GSM4138131,5,0.6536158280994903,73,35
GSM4138140,5,0.8871503032027983,73,35
GSM4138126,3,0.9095361358851176,73,35
GSM4138141,5,0.6017104724416911,73,35
GSM4138139,15,0.7442740176093683,73,35
GSM4138156,2,0.8305829373312162,73,35
GSM4138126,5,0.9010712296268292,72,35
GSM4138135,11,0.7650005100353473,71,35
GSM4138130,5,0.8762327984465867,70,35
GSM4138139,11,0.7139035962281413,70,35
GSM4138126,2,0.8921405799325611,69,35
GSM4138136,5,0.9133462468296388,68,35
GSM4138145,18,0.5627243989705067,68,35
GSM4138161,18,0.4653482770159004,68,35
GSM4138116,5,0.9041512605271658,66,35
GSM4138116,2,0.9107110356727577,66,35
GSM4138157,1,0.5805559160078857,64,35
GSM4138132,3,0.9250961999833887,62,35
GSM4138155,15,0.5478258056998901,62,35
GSM4138132,2,0.9263926049087909,62,35
GSM4138138,2,0.8930617735595865,61,35
GSM4138116,3,0.8758430121211137,61,35
GSM4138142,2,0.8918634827759869,60,35
GSM4138156,3,0.8467444229057699,59,35
GSM4138165,5,0.8840532232951291,59,35
GSM4138130,2,0.8501472754014909,58,35
GSM4138121,11,0.6327524546578789,57,35
GSM4138131,4,0.6753398759374925,57,35
GSM4138111,2,0.5513179244726292,56,35
GSM4138140,3,0.8680870277474453,56,35
GSM4138110,5,0.9697112227328976,53,35
GSM4138145,15,0.7327763669834949,53,35
GSM4138159,1,0.551637058007793,51,35
GSM4138141,2,0.6561774515083125,50,35
GSM4138128,3,0.8720984730407363,50,35
GSM4138122,3,0.8720984730407363,50,35
GSM4138139,5,0.7045342267501926,49,35
GSM4138110,3,0.8829010235419269,49,35
GSM4138123,18,0.48925547866793584,49,35
GSM4138142,3,0.8885508680337179,48,35
GSM4138117,4,0.6302397823169579,48,35
GSM4138115,1,0.5620500929353766,48,35
GSM4138152,3,0.8406551978569485,45,35
