sample,cluster,ROGUE,n_cells,K
GSM4138111,2,0.5441373398303108,64,9
GSM4138131,8,0.7052325940826677,63,9
GSM4138111,6,0.7909323905171377,63,9
GSM4138131,2,0.6496574096999858,60,9
GSM4138117,3,0.6740146253850336,59,9
GSM4138139,9,0.896706147065347,59,9
GSM4138137,4,0.6066472384769332,58,9
GSM4138117,4,0.5887189679666059,57,9
GSM4138133,4,0.591776099572201,57,9
GSM4138141,3,0.69261516197758,56,9
GSM4138161,5,0.6300641118456621,55,9
GSM4138139,2,0.6739033364068912,54,9
GSM4138159,1,0.7758932910391879,54,9
GSM4138141,8,0.7140292092207772,53,9
GSM4138155,6,0.6514808636504937,51,9
GSM4138157,1,0.781322071766502,50,9
GSM4138157,2,0.5932290766852487,49,9
GSM4138123,6,0.7877474391376307,48,9
GSM4138121,1,0.7143888688309912,47,9
GSM4138119,1,0.7417230935895505,46,9
GSM4138159,2,0.5827914232004587,45,9
GSM4138143,6,0.8082773868966475,45,9
GSM4138145,6,0.8078364970285496,45,9
GSM4138143,8,0.732439566158994,43,9
GSM4138123,2,0.4856481576023234,41,9
GSM4138123,5,0.6921334993189445,41,9
GSM4138129,7,0.7271269731398698,40,9
GSM4138161,4,0.5255976789166428,40,9
GSM4138141,4,0.5584575583605669,37,9
GSM4138125,3,0.746512395845861,36,9
GSM4138145,5,0.8232511501996621,35,9
GSM4138129,3,0.8397770418343214,34,9
GSM4138137,2,0.592862669247546,33,9
GSM4138139,4,0.6981539525010041,33,9
GSM4138123,1,0.7557260463370508,33,9
GSM4138113,6,0.8282142588394925,33,9
GSM4138129,5,0.7663886124399136,32,9
GSM4138135,7,0.7123551964296257,32,9
GSM4138147,6,0.8002504273439319,31,9
GSM4138135,4,0.6708351713921858,31,9
GSM4138135,2,0.6679315320405566,31,9
GSM4138143,9,0.8950298348571784,31,9
GSM4138135,8,0.7962438091498167,30,9
GSM4138111,9,0.8126111333232356,28,9
GSM4138155,3,0.7065836363000846,28,9
GSM4138127,6,0.8676480875196357,28,9
GSM4138115,1,0.8503339956509943,27,9
GSM4138127,7,0.7495692507447501,27,9
GSM4138125,2,0.7124907071699959,26,9
GSM4138113,2,0.6368076032966828,26,9
GSM4138119,2,0.584933991443184,25,9
GSM4138112,6,0.9237606894906527,25,9
GSM4138129,6,0.902722853392227,25,9
GSM4138155,8,0.6925039323021657,25,9
GSM4138119,7,0.6064258765887107,24,9
GSM4138153,2,0.6510072121294741,23,9
GSM4138160,6,0.9330947094262356,23,9
GSM4138139,6,0.8907996999607569,22,9
GSM4138139,8,0.890969911376181,22,9
GSM4138144,2,0.8993828731502626,22,9
GSM4138123,8,0.8201447622685721,21,9
GSM4138129,2,0.7608893011885749,21,9
GSM4138110,6,0.9037155870768937,21,9
GSM4138141,5,0.8703418446556379,21,9
GSM4138135,9,0.9137892601834748,21,9
GSM4138117,2,0.7969076126380588,20,9
GSM4138122,6,0.9316163617394202,20,9
GSM4138168,6,0.8594731152159931,20,9
GSM4138128,6,0.9316163617394202,20,9
GSM4138133,6,0.9445397519340857,20,9
GSM4138157,5,0.8097114785284769,20,9
GSM4138155,4,0.6585944294182923,20,9
GSM4138133,8,0.8318005876547704,19,9
GSM4138162,2,0.9216507115362131,19,9
GSM4138127,2,0.8770509266405779,19,9
GSM4138155,9,0.8713549729660728,19,9
GSM4138131,9,0.9248409247287176,19,9
GSM4138115,8,0.8130185819947704,19,9
GSM4138135,6,0.8786148019607563,19,9
GSM4138115,6,0.8284887925128488,19,9
GSM4138113,4,0.694861851556264,18,9
GSM4138120,2,0.8495559681756045,18,9
GSM4138171,2,0.7779339566955803,18,9
GSM4138172,2,0.7809333266435257,18,9
GSM4138145,8,0.9183148257846474,18,9
GSM4138152,2,0.836047372173232,17,9
GSM4138130,6,0.9596062877736368,17,9
GSM4138121,2,0.6131664406544157,17,9
GSM4138153,1,0.8617914060700486,17,9
GSM4138162,6,0.957084277467433,17,9
GSM4138157,6,0.9140743901728758,16,9
GSM4138143,4,0.7908458640569813,16,9
GSM4138163,6,0.966903494800651,16,9
GSM4138121,6,0.7039030890760799,16,9
GSM4138159,3,0.8102865675173415,16,9
GSM4138137,8,0.9387940677773949,16,9
GSM4138117,9,0.9645159504406875,15,9
GSM4138134,6,0.9734765783553795,15,9
GSM4138147,2,0.7834910505302976,15,9
GSM4138151,6,0.9039811549183868,15,9
GSM4138115,3,0.903987152272331,15,9
