sample,cluster,ROGUE,n_cells,K
GSM4138116,1,0.8989754717181027,676,22
GSM4138156,1,0.8894574655259263,616,22
GSM4138134,1,0.9397192697069886,613,22
GSM4138126,1,0.9231278451821154,564,22
GSM4138123,4,0.5790664597151031,415,22
GSM4138120,2,0.7648606242485256,386,22
GSM4138160,1,0.9118302583403065,352,22
GSM4138142,1,0.9377801190837103,342,22
GSM4138134,2,0.714797451394352,333,22
GSM4138110,1,0.9312517325395314,318,22
GSM4138135,4,0.6568460277557663,309,22
GSM4138140,2,0.7709855447213442,294,22
GSM4138138,1,0.9477140195047148,292,22
GSM4138136,1,0.9133340575764943,289,22
GSM4138140,1,0.9476118369309791,283,22
GSM4138132,2,0.7747866041261914,281,22
GSM4138125,8,0.5526678755907213,274,22
GSM4138134,3,0.8882388333024127,263,22
GSM4138146,3,0.8800062146066071,253,22
GSM4138132,1,0.9712569840445462,240,22
GSM4138137,4,0.6994921675367642,237,22
GSM4138165,1,0.9299461742063048,231,22
GSM4138122,2,0.706790455144646,221,22
GSM4138128,2,0.706790455144646,221,22
GSM4138130,1,0.9461769700252533,221,22
GSM4138156,3,0.8797977483747634,219,22
GSM4138152,2,0.7698133887717775,215,22
GSM4138130,3,0.895313786562757,215,22
GSM4138135,7,0.6668040960509667,211,22
GSM4138162,2,0.7509272954564503,207,22
GSM4138142,2,0.8024635544661485,204,22
GSM4138128,3,0.9279630294625237,201,22
GSM4138122,3,0.9279630294625237,201,22
GSM4138163,2,0.7897850391086811,192,22
GSM4138110,2,0.742647773286031,192,22
GSM4138120,1,0.8877770469358015,191,22
GSM4138154,1,0.9002631913756969,190,22
GSM4138163,1,0.9430058813957687,188,22
GSM4138162,1,0.9288268652309367,187,22
GSM4138124,1,0.9420158743044063,186,22
GSM4138136,3,0.911449170131039,186,22
GSM4138118,2,0.7929850871581502,181,22
GSM4138158,1,0.9182367964758509,174,22
GSM4138131,12,0.6744887945897335,170,22
GSM4138166,1,0.9415852579283666,168,22
GSM4138136,2,0.7146206729547652,165,22
GSM4138114,1,0.9355602534630715,164,22
GSM4138112,1,0.9121536258466121,157,22
GSM4138138,3,0.9288357223507717,156,22
GSM4138166,2,0.7350571031725737,152,22
GSM4138167,2,0.7283052285355032,150,22
GSM4138130,2,0.7330183274827158,143,22
GSM4138166,3,0.9028409684405299,141,22
GSM4138126,2,0.8068120121378932,140,22
GSM4138142,3,0.8951289642122076,139,22
GSM4138152,1,0.9091134071183522,138,22
GSM4138146,1,0.907318960695525,134,22
GSM4138155,14,0.46923955243950144,132,22
GSM4138112,3,0.8631841453932556,131,22
GSM4138141,2,0.738391163686946,131,22
GSM4138165,3,0.8764444430463866,131,22
GSM4138155,1,0.7234780805361285,129,22
GSM4138155,7,0.5706412431724075,129,22
GSM4138154,2,0.750280559932009,127,22
GSM4138138,2,0.6805181492306462,124,22
GSM4138128,1,0.9454050615196374,122,22
GSM4138122,1,0.9454050615196374,122,22
GSM4138141,1,0.9160819844269397,119,22
GSM4138139,7,0.7413555039733646,117,22
GSM4138140,3,0.8917042480251424,117,22
GSM4138132,3,0.8783827583725178,117,22
GSM4138117,1,0.6960506463268843,115,22
GSM4138145,1,0.7798103420817617,115,22
GSM4138167,1,0.9610172419177155,114,22
GSM4138144,2,0.6445839462671934,114,22
GSM4138110,3,0.9078993236543695,112,22
GSM4138131,6,0.770009426012463,112,22
GSM4138145,2,0.6979955575594412,109,22
GSM4138127,1,0.8427583252679495,109,22
GSM4138161,6,0.6771675360358023,109,22
GSM4138152,3,0.868951146673285,108,22
GSM4138114,2,0.7249847172374666,107,22
GSM4138131,4,0.734052277991051,105,22
GSM4138118,1,0.8806721966829951,101,22
GSM4138143,2,0.6673430271289311,100,22
GSM4138137,7,0.7057560867786268,100,22
GSM4138144,1,0.8453854647382517,100,22
GSM4138139,4,0.6871122261819824,92,22
GSM4138162,3,0.8868106064688401,88,22
GSM4138121,7,0.5890829687065466,84,22
GSM4138144,3,0.8755450890905232,81,22
GSM4138148,1,0.9262286585487602,80,22
GSM4138156,2,0.8005076467704151,79,22
GSM4138160,2,0.790411435944987,78,22
GSM4138124,3,0.8950506951631065,78,22
GSM4138137,17,0.7789485539998304,77,22
GSM4138139,1,0.8131088462725234,76,22
GSM4138114,3,0.883356396300687,76,22
GSM4138127,7,0.7875853255247963,76,22
GSM4138164,1,0.9252657504763223,75,22
GSM4138137,1,0.7909919214297165,75,22
GSM4138158,2,0.7280267154619116,75,22
GSM4138165,2,0.7251561817717013,74,22
GSM4138141,6,0.7776965935309902,73,22
GSM4138139,2,0.7301528943040303,73,22
GSM4138150,2,0.8066162915591859,73,22
GSM4138150,1,0.9477982867548485,72,22
