sample,cluster,ROGUE,n_cells,K
GSM4138134,1,0.9245502122731479,807,14
GSM4138116,1,0.8981564566433843,679,14
GSM4138126,1,0.8868852348608108,664,14
GSM4138156,1,0.8312400432743879,654,14
GSM4138120,1,0.8204297957215316,511,14
GSM4138142,1,0.8856800296076077,479,14
GSM4138110,1,0.89688231701634,460,14
GSM4138140,1,0.9098321843733603,453,14
GSM4138132,1,0.9133448805879014,417,14
GSM4138160,1,0.8660338357618074,412,14
GSM4138134,2,0.8161410893007913,404,14
GSM4138123,4,0.5856674450702695,398,14
GSM4138136,1,0.8531572857137495,384,14
GSM4138138,1,0.9301087689670979,371,14
GSM4138125,8,0.5423517627213326,338,14
GSM4138163,1,0.9132253023019207,337,14
GSM4138128,2,0.8278487211114812,326,14
GSM4138122,2,0.8278487211114812,326,14
GSM4138135,4,0.6490588176198833,307,14
GSM4138162,1,0.8873403593641378,303,14
GSM4138130,1,0.8323960047383633,297,14
GSM4138152,1,0.8718707657645616,294,14
GSM4138146,2,0.8462586052780241,290,14
GSM4138154,1,0.8303907842898942,289,14
GSM4138130,2,0.861384400281028,283,14
GSM4138165,1,0.8860106002507624,268,14
GSM4138118,1,0.8554685514562279,259,14
GSM4138156,2,0.8420906939198027,250,14
GSM4138166,1,0.8753304715050725,247,14
GSM4138136,2,0.8757822221918601,245,14
GSM4138140,2,0.8354040618044906,235,14
GSM4138114,1,0.8354804040594436,232,14
GSM4138124,1,0.9321840936808908,230,14
GSM4138137,4,0.7112038768254467,224,14
GSM4138158,1,0.8499410398844458,218,14
GSM4138132,2,0.8083641733469122,217,14
GSM4138167,1,0.8921391453427091,210,14
GSM4138166,2,0.8185187803288437,206,14
GSM4138128,1,0.8423775459897354,205,14
GSM4138122,1,0.8423775459897354,205,14
GSM4138142,2,0.8480116997869118,204,14
GSM4138141,1,0.8388242140368254,203,14
GSM4138138,2,0.9018158824057065,200,14
GSM4138135,9,0.6785073298578916,193,14
GSM4138112,1,0.8467326164027954,185,14
GSM4138145,1,0.7463639160310506,181,14
GSM4138145,3,0.5565944597054814,167,14
GSM4138112,2,0.82655570990851,163,14
GSM4138155,3,0.45834390079733744,162,14
GSM4138110,2,0.8470921114046854,161,14
GSM4138162,2,0.8120371925398701,161,14
GSM4138165,2,0.8300134309192283,160,14
GSM4138144,1,0.7880236367528699,160,14
GSM4138146,1,0.8573067865190974,160,14
GSM4138155,1,0.6855988025387939,159,14
GSM4138131,10,0.680796507393606,156,14
GSM4138152,2,0.8045109740268593,152,14
GSM4138150,1,0.879721711042812,122,14
GSM4138127,1,0.8074407505216677,121,14
GSM4138117,1,0.6777170938743615,121,14
GSM4138167,2,0.7727180428256438,117,14
GSM4138127,6,0.5825227987738613,116,14
GSM4138155,9,0.5886831286761193,114,14
GSM4138139,1,0.7828319571621696,114,14
GSM4138144,2,0.8121665467546542,113,14
GSM4138131,7,0.7751312577185597,111,14
