sample,cluster,ROGUE,n_cells,K
GSM4138134,1,0.8009349220054187,1213,8
GSM4138156,1,0.784224226152113,912,8
GSM4138126,1,0.820979113546347,757,8
GSM4138116,1,0.8634775896965428,701,8
GSM4138140,1,0.7872454978911377,692,8
GSM4138142,1,0.7941776554704758,686,8
GSM4138132,1,0.7930857080488606,641,8
GSM4138136,1,0.787772299148909,634,8
GSM4138110,1,0.7756679181467486,625,8
GSM4138120,1,0.7815189672311883,591,8
GSM4138130,1,0.7571162504521709,584,8
GSM4138138,1,0.7619538868914386,573,8
GSM4138128,1,0.7618644301744983,535,8
GSM4138122,1,0.7618644301744983,535,8
GSM4138160,1,0.7970643074565027,481,8
GSM4138162,1,0.7906088523834603,467,8
GSM4138166,1,0.7692414334833926,458,8
GSM4138146,1,0.7851846131815685,455,8
GSM4138152,1,0.7868899007150938,447,8
GSM4138165,1,0.8210299554194513,433,8
GSM4138123,3,0.5778925598795916,422,8
GSM4138163,1,0.8271991277547461,415,8
GSM4138112,1,0.7823213993624248,349,8
GSM4138154,1,0.7741056170714717,346,8
GSM4138114,1,0.7334251237149971,344,8
GSM4138124,1,0.8200005401865643,339,8
GSM4138167,1,0.7407772144861284,336,8
GSM4138125,7,0.540675643189509,332,8
GSM4138135,3,0.6449664698207465,299,8
GSM4138141,1,0.7792104907880204,292,8
GSM4138118,1,0.8232836908694557,288,8
GSM4138144,1,0.7331716005636122,278,8
GSM4138158,1,0.7613659946234775,268,8
GSM4138135,5,0.6628407407638677,237,8
GSM4138145,1,0.719672096895778,232,8
GSM4138137,3,0.6937009351989956,228,8
GSM4138150,1,0.806902031447393,188,8
GSM4138155,1,0.6718078758814581,184,8
GSM4138131,3,0.6839185729801707,179,8
GSM4138145,2,0.5652238888572904,179,8
GSM4138148,1,0.7513161166098925,169,8
GSM4138155,2,0.4524446959280265,169,8
GSM4138117,1,0.6348884003392301,168,8
GSM4138135,1,0.7814604387057649,167,8
GSM4138137,5,0.6642921226634572,165,8
GSM4138139,1,0.7614491177354579,160,8
GSM4138127,1,0.7516675614241961,159,8
GSM4138164,1,0.6971156310284524,149,8
GSM4138137,1,0.7510699613978504,144,8
GSM4138131,4,0.521741860870344,141,8
GSM4138131,1,0.762992544729356,139,8
GSM4138155,5,0.5545234441753628,139,8
GSM4138139,5,0.7230620204431679,139,8
GSM4138143,1,0.698548441456146,134,8
GSM4138161,1,0.6973488680902633,128,8
GSM4138111,1,0.6261651281237606,128,8
GSM4138127,5,0.6989260798547166,111,8
GSM4138125,1,0.7868736665876059,109,8
GSM4138131,6,0.782996448172633,109,8
GSM4138127,4,0.5791030027197613,107,8
GSM4138161,6,0.7079394742406384,107,8
GSM4138131,5,0.6608524947888674,104,8
GSM4138139,3,0.6770515955627312,96,8
GSM4138143,2,0.5600875751687449,96,8
GSM4138141,2,0.5505509886466025,95,8
GSM4138161,2,0.49188012777398005,94,8
GSM4138129,1,0.7674538118073215,92,8
GSM4138121,5,0.5711274749027117,91,8
GSM4138113,1,0.7034446873379026,88,8
GSM4138141,4,0.5494958503299439,76,8
GSM4138115,2,0.585620310002779,74,8
GSM4138133,4,0.5466260020837136,73,8
GSM4138141,6,0.7952186303971277,72,8
GSM4138137,7,0.6425539296467037,71,8
GSM4138123,4,0.48540937124427674,71,8
GSM4138111,4,0.4691459528296994,71,8
GSM4138133,1,0.824269543707404,68,8
GSM4138139,7,0.5841702005662706,68,8
GSM4138133,3,0.5934849881896493,68,8
GSM4138155,7,0.5177176037050708,67,8
GSM4138117,3,0.6495037323852055,67,8
GSM4138137,4,0.5763456282220883,66,8
GSM4138133,2,0.6283252245635658,66,8
GSM4138141,3,0.6846156736995276,64,8
GSM4138111,6,0.7867879314849557,64,8
GSM4138111,2,0.5381285116811712,64,8
GSM4138139,8,0.896706147065347,59,8
GSM4138143,4,0.592565506963634,58,8
GSM4138131,2,0.6579143804933785,58,8
GSM4138139,2,0.6739033364068912,54,8
GSM4138135,4,0.5756264626529093,54,8
GSM4138159,1,0.7723710369416876,53,8
GSM4138161,5,0.6398799038835685,53,8
GSM4138139,4,0.5873728463082181,53,8
GSM4138157,1,0.787766989900154,52,8
GSM4138155,6,0.6514808636504937,51,8
GSM4138123,6,0.7877474391376307,48,8
GSM4138119,1,0.7348988522664577,47,8
GSM4138157,2,0.592113537601308,47,8
GSM4138117,4,0.5936366113781586,46,8
GSM4138121,1,0.7087872145133591,46,8
GSM4138143,6,0.805194388027331,46,8
GSM4138145,6,0.8078364970285496,45,8
GSM4138159,2,0.5827914232004587,45,8
GSM4138161,4,0.5056028696640972,41,8
GSM4138123,2,0.4870805498897185,41,8
GSM4138129,7,0.7271269731398698,40,8
GSM4138123,5,0.7177836884178802,40,8
GSM4138155,4,0.5375740157238567,38,8
GSM4138125,3,0.7513312122101603,37,8
GSM4138123,1,0.7423973711168311,35,8
GSM4138129,3,0.8418473597275447,35,8
GSM4138113,6,0.8113651887605413,34,8
GSM4138137,2,0.5911886934068337,33,8
GSM4138129,5,0.760268547217317,33,8
GSM4138135,2,0.6427361048259524,32,8
GSM4138145,5,0.8270915398911143,32,8
GSM4138143,8,0.8950298348571784,31,8
GSM4138147,6,0.8002504273439319,31,8
GSM4138135,7,0.7120578886385462,30,8
GSM4138115,1,0.8591348806547661,30,8
GSM4138155,3,0.6781079618705057,30,8
GSM4138111,8,0.8126111333232356,28,8
GSM4138127,6,0.8676480875196357,28,8
GSM4138127,7,0.7471504184860034,27,8
GSM4138145,4,0.7189663555668224,27,8
GSM4138113,2,0.6130546947632753,26,8
GSM4138112,6,0.9237606894906527,25,8
GSM4138129,6,0.902722853392227,25,8
GSM4138119,7,0.6168041303714107,25,8
GSM4138119,2,0.5685166928322891,25,8
GSM4138115,4,0.7322776870107534,23,8
GSM4138153,2,0.6510072121294741,23,8
GSM4138160,6,0.9371829101456361,22,8
GSM4138139,6,0.8907996999607569,22,8
GSM4138125,2,0.7657422185982752,22,8
GSM4138133,6,0.9494580046754922,21,8
GSM4138110,6,0.9037155870768937,21,8
GSM4138135,8,0.9137892601834748,21,8
GSM4138129,2,0.7608893011885749,21,8
GSM4138117,2,0.7915566617343742,21,8
GSM4138141,5,0.8703418446556379,21,8
GSM4138122,6,0.9316163617394202,20,8
GSM4138144,2,0.9103158064240389,20,8
GSM4138168,6,0.8594731152159931,20,8
GSM4138128,6,0.9316163617394202,20,8
GSM4138115,6,0.8284887925128488,19,8
GSM4138127,2,0.8565210492684575,19,8
GSM4138155,8,0.8713549729660728,19,8
GSM4138153,1,0.8155224629548168,19,8
GSM4138157,5,0.8327679206171081,19,8
GSM4138131,8,0.9248409247287176,19,8
GSM4138135,6,0.8786148019607563,19,8
GSM4138120,2,0.8495559681756045,18,8
GSM4138172,2,0.7809333266435257,18,8
GSM4138171,2,0.7779339566955803,18,8
GSM4138121,2,0.6117156819457265,18,8
GSM4138159,3,0.8014628266667385,18,8
GSM4138162,2,0.9260358123221899,18,8
GSM4138130,6,0.9596062877736368,17,8
GSM4138162,6,0.957084277467433,17,8
GSM4138129,4,0.7905537425806832,17,8
GSM4138163,6,0.966903494800651,16,8
GSM4138111,3,0.7755143480820678,16,8
GSM4138121,4,0.7206855740623335,16,8
GSM4138157,6,0.9140743901728758,16,8
GSM4138151,6,0.9039811549183868,15,8
GSM4138117,8,0.9645159504406875,15,8
GSM4138147,2,0.7834910505302976,15,8
GSM4138121,6,0.7485900335778367,15,8
GSM4138152,2,0.8527668056794051,15,8
GSM4138134,6,0.9734765783553795,15,8
