sample,cluster,ROGUE,n_cells,K
GSM4138134,1,0.7984914078530394,1215,28
GSM4138156,1,0.7713261850008246,920,28
GSM4138135,1,0.5480042856229901,781,28
GSM4138126,1,0.8173354905137313,758,28
GSM4138116,1,0.859371379109354,703,28
GSM4138140,1,0.7609576492590241,701,28
GSM4138142,1,0.788038317148505,688,28
GSM4138137,1,0.584095260036112,684,28
GSM4138132,1,0.7872786253526994,643,28
GSM4138136,1,0.7652558660213421,641,28
GSM4138110,1,0.7610882425565539,629,28
GSM4138120,1,0.7597617078099183,609,28
GSM4138155,1,0.420429783745491,586,28
GSM4138130,1,0.7508260031047219,584,28
GSM4138123,1,0.5161104365999815,581,28
GSM4138138,1,0.742333013506475,577,28
GSM4138131,1,0.5685476127935873,552,28
GSM4138122,1,0.7467490769443426,545,28
GSM4138128,1,0.7467490769443426,545,28
GSM4138139,1,0.5310802404929567,545,28
GSM4138125,1,0.5174798412641621,506,28
GSM4138141,1,0.5363590214973789,488,28
GSM4138162,1,0.7457030897666964,486,28
GSM4138160,1,0.783443093597136,485,28
GSM4138166,1,0.7504510774068978,468,28
GSM4138152,1,0.754600462993149,462,28
GSM4138146,1,0.77662844271595,461,28
GSM4138145,1,0.5504810327541647,452,28
GSM4138165,1,0.8134654228660645,437,28
GSM4138163,1,0.8050522566964953,424,28
GSM4138127,1,0.5843156002133754,395,28
GSM4138154,1,0.7310271664692027,358,28
GSM4138112,1,0.756944154912814,356,28
GSM4138114,1,0.7118438873267371,353,28
GSM4138124,1,0.8168114355048526,340,28
GSM4138167,1,0.7383545237343163,339,28
GSM4138117,1,0.5331454575383405,306,28
GSM4138161,1,0.4721792324941654,305,28
GSM4138144,1,0.727412395680425,297,28
GSM4138118,1,0.7912998378884278,292,28
GSM4138158,1,0.7245513062584477,278,28
GSM4138143,1,0.5282430145278882,269,28
GSM4138111,1,0.4916780104157096,264,28
GSM4138133,1,0.5395689580104944,261,28
GSM4138129,1,0.5799933622229231,225,28
GSM4138150,1,0.7954643602335368,190,28
GSM4138148,1,0.735698247291436,178,28
GSM4138121,1,0.4619624117710607,171,28
GSM4138164,1,0.6621486516739834,156,28
GSM4138157,1,0.5455954279549663,141,28
GSM4138113,1,0.560669345050441,131,28
GSM4138159,1,0.5024333190383855,127,28
GSM4138115,1,0.5827137191229239,120,28
GSM4138119,1,0.4355903101069921,104,28
GSM4138161,4,0.630703521954058,75,28
GSM4138131,2,0.6457988677822049,74,28
GSM4138141,2,0.6737608584216412,59,28
GSM4138139,10,0.8982804135519903,55,28
GSM4138153,1,0.5351018784374628,50,28
GSM4138131,9,0.8874040012756013,48,28
GSM4138143,2,0.685570201196215,45,28
GSM4138155,4,0.5897024258878951,42,28
GSM4138123,4,0.7473371313810471,39,28
GSM4138161,9,0.8545880274942091,37,28
GSM4138131,4,0.7460820771902616,37,28
GSM4138111,4,0.7880678650459239,36,28
GSM4138145,4,0.7034021329770719,35,28
GSM4138155,2,0.5990499300306086,35,28
GSM4138141,4,0.7539862769102322,34,28
GSM4138135,2,0.7687806093779325,33,28
GSM4138145,2,0.689345881768682,31,28
GSM4138143,10,0.8969874070322625,30,28
GSM4138172,1,0.6383645268428099,29,28
GSM4138133,2,0.6786698193920102,28,28
GSM4138123,2,0.7067945487119761,28,28
GSM4138111,10,0.8365545997540106,27,28
GSM4138147,1,0.6255492704380536,25,28
GSM4138139,2,0.858359299554138,24,28
GSM4138111,9,0.8756245041651286,24,28
GSM4138149,1,0.7043834069048258,23,28
GSM4138113,9,0.8802555650166021,22,28
GSM4138160,9,0.9371829101456361,22,28
GSM4138131,3,0.8872548711341361,22,28
GSM4138143,9,0.8603231334351812,22,28
GSM4138141,9,0.8774549397357321,21,28
GSM4138115,2,0.7747591929918982,21,28
GSM4138112,9,0.9563522436062818,21,28
GSM4138171,1,0.7791459394008089,21,28
GSM4138137,2,0.89497583643401,20,28
GSM4138151,1,0.7782887989112348,20,28
GSM4138127,4,0.8528705580424809,20,28
GSM4138168,9,0.8623747387304543,19,28
GSM4138141,3,0.9299095803874248,19,28
GSM4138135,10,0.9133790323200316,19,28
GSM4138147,9,0.8944430211973655,19,28
GSM4138129,4,0.9477852381642239,17,28
GSM4138155,10,0.8860032577185087,17,28
GSM4138170,1,0.8249586969238212,16,28
GSM4138161,2,0.7961743582895422,16,28
GSM4138130,9,0.9742671537698139,16,28
GSM4138143,4,0.8722353448608662,16,28
GSM4138169,1,0.8054471138922454,15,28
GSM4138151,9,0.9039811549183868,15,28
GSM4138111,2,0.8291420178094085,15,28
