sample,cluster,ROGUE,n_cells,K
GSM4138116,1,0.8989754717181027,676,23
GSM4138134,1,0.9395541295224201,618,23
GSM4138156,1,0.890154751977099,616,23
GSM4138126,1,0.925727371464611,570,23
GSM4138123,4,0.5783013968375652,416,23
GSM4138120,2,0.7649776796239687,386,23
GSM4138160,1,0.911049338907869,355,23
GSM4138142,1,0.9373495859751673,345,23
GSM4138134,2,0.7122263114508074,332,23
GSM4138110,1,0.9352198721158661,318,23
GSM4138135,4,0.6570083210900142,310,23
GSM4138138,1,0.9473797216907127,294,23
GSM4138140,2,0.7694079685117554,292,23
GSM4138136,1,0.9150332775322435,289,23
GSM4138140,1,0.9505258476758484,287,23
GSM4138132,2,0.7895556273468352,279,23
GSM4138125,11,0.5515880242433486,263,23
GSM4138134,3,0.8931391601016161,259,23
GSM4138146,3,0.8817057534172039,252,23
GSM4138132,1,0.9705150364428436,243,23
GSM4138137,4,0.6981766614231388,237,23
GSM4138165,1,0.9259863268898201,234,23
GSM4138122,2,0.7074927933075149,221,23
GSM4138128,2,0.7074927933075149,221,23
GSM4138130,1,0.947749377213184,220,23
GSM4138156,3,0.8794937017226551,217,23
GSM4138152,2,0.7682258876288989,215,23
GSM4138162,2,0.7504437661033604,210,23
GSM4138130,3,0.8988758705595231,209,23
GSM4138142,2,0.8005665399148013,203,23
GSM4138122,3,0.9287841019291584,198,23
GSM4138128,3,0.9287841019291584,198,23
GSM4138110,2,0.7394900966022429,192,23
GSM4138163,1,0.9416993955044045,190,23
GSM4138163,2,0.7887970495649638,190,23
GSM4138154,1,0.8928110892713924,189,23
GSM4138120,1,0.8844799126617654,189,23
GSM4138124,1,0.9422401593872034,188,23
GSM4138162,1,0.9273519099000791,186,23
GSM4138136,3,0.911260936593151,185,23
GSM4138118,2,0.7999260176217702,184,23
GSM4138158,1,0.9182367964758509,174,23
GSM4138166,1,0.9414799509077194,167,23
GSM4138136,2,0.7157585144584231,166,23
GSM4138114,1,0.9332220942909843,165,23
GSM4138131,14,0.6749681391456936,159,23
GSM4138112,1,0.9121536258466121,157,23
GSM4138138,3,0.9280692171199645,155,23
GSM4138166,2,0.737515616240592,153,23
GSM4138130,2,0.7309809733012871,149,23
GSM4138167,2,0.7248217833834361,148,23
GSM4138135,7,0.7521591326495233,142,23
GSM4138166,3,0.9023129864945295,140,23
GSM4138141,2,0.7316825843442802,139,23
GSM4138152,1,0.9102265175420282,138,23
GSM4138142,3,0.8958256449547625,137,23
GSM4138146,1,0.9004363279493226,136,23
GSM4138126,2,0.7966518805571264,135,23
GSM4138155,13,0.470616157338266,134,23
GSM4138137,7,0.7036444393633078,134,23
GSM4138165,3,0.8763576885150488,130,23
GSM4138112,3,0.8638319811590685,130,23
GSM4138154,2,0.7473176642502775,127,23
GSM4138128,1,0.9695941047135357,125,23
GSM4138122,1,0.9695941047135357,125,23
GSM4138139,7,0.7670950887943957,122,23
GSM4138138,2,0.6774512843999507,122,23
GSM4138155,7,0.5892793434897451,119,23
GSM4138141,1,0.922998919153832,117,23
GSM4138167,1,0.960409017810288,116,23
GSM4138132,3,0.8778595614162378,116,23
GSM4138140,3,0.8737491581942828,115,23
GSM4138145,2,0.6939031058551228,114,23
GSM4138144,2,0.647523961559656,113,23
GSM4138110,3,0.9078993236543695,112,23
GSM4138117,1,0.6982168274993221,112,23
GSM4138131,6,0.7751312577185597,111,23
GSM4138161,6,0.6771675360358023,109,23
GSM4138152,3,0.868951146673285,108,23
GSM4138131,4,0.7315891170257978,107,23
GSM4138114,2,0.7253711772475067,106,23
GSM4138145,1,0.8220596647479648,104,23
GSM4138155,1,0.7584867478964871,104,23
GSM4138144,1,0.8475017209030464,101,23
GSM4138143,2,0.6614581893770315,101,23
GSM4138118,1,0.8780563958326312,98,23
GSM4138139,4,0.6827531659265829,94,23
GSM4138127,7,0.7604351314215507,94,23
GSM4138135,16,0.6979587929708422,93,23
GSM4138162,3,0.8862302237744923,87,23
GSM4138144,3,0.8755450890905232,81,23
GSM4138156,2,0.7953470151667199,81,23
GSM4138127,1,0.8717412173313435,80,23
GSM4138148,1,0.9262286585487602,80,23
GSM4138114,3,0.883356396300687,76,23
GSM4138160,2,0.7960215985143507,76,23
GSM4138158,2,0.7257133252091041,76,23
GSM4138124,3,0.8963562730387217,75,23
GSM4138164,1,0.9252657504763223,75,23
GSM4138150,2,0.8049702991313628,73,23
GSM4138150,1,0.9496704400829153,73,23
GSM4138141,6,0.7776965935309902,73,23
GSM4138165,2,0.7167433485339815,72,23
GSM4138139,2,0.7266313481140246,72,23
GSM4138124,2,0.8175158543212577,71,23
GSM4138146,2,0.7766547202979018,71,23
GSM4138111,2,0.6410424703754418,70,23
GSM4138161,2,0.6318961614405267,70,23
GSM4138137,18,0.7954874691052644,68,23
GSM4138133,4,0.5909706445299137,68,23
GSM4138133,2,0.777529290916933,68,23
GSM4138125,1,0.9290437119852906,67,23
GSM4138111,6,0.7778642847783104,67,23
GSM4138112,2,0.8024309616772096,65,23
GSM4138167,3,0.8739471679561036,65,23
GSM4138135,2,0.7786725063045778,64,23
GSM4138131,15,0.6739370832335909,63,23
GSM4138121,7,0.6577528905022789,62,23
GSM4138145,10,0.698175222487494,62,23
GSM4138117,4,0.6975779969817946,61,23
GSM4138139,17,0.896706147065347,59,23
GSM4138131,2,0.7426149245658729,59,23
GSM4138127,8,0.6166604512231035,58,23
GSM4138148,2,0.7736649725722501,57,23
GSM4138111,8,0.5200228158361324,56,23
GSM4138115,2,0.7573265303440245,56,23
GSM4138137,1,0.8182032135915487,55,23
GSM4138139,11,0.6504936765603294,55,23
GSM4138141,4,0.7187259425268283,54,23
GSM4138161,1,0.840557195462057,53,23
GSM4138133,8,0.6151502893142552,53,23
GSM4138129,2,0.7159917185433748,53,23
GSM4138117,12,0.5946929648295958,53,23
GSM4138155,6,0.6419443112744279,52,23
GSM4138155,16,0.6664078176151784,51,23
GSM4138164,2,0.5062929450360137,51,23
GSM4138141,15,0.7104286179662826,51,23
GSM4138127,12,0.6978057979700645,51,23
GSM4138143,1,0.8511516128621965,50,23
GSM4138126,3,0.8901724605526375,50,23
GSM4138155,2,0.7095341820350763,49,23
GSM4138160,3,0.8715415892840259,49,23
GSM4138123,6,0.7673733206318569,49,23
GSM4138145,13,0.6061735481492767,49,23
GSM4138139,16,0.8146267046715161,48,23
GSM4138123,8,0.5308527802819731,47,23
GSM4138125,2,0.670757718665165,47,23
GSM4138155,11,0.5512478759572859,47,23
GSM4138143,6,0.7688421786486651,46,23
GSM4138145,6,0.8078364970285496,45,23
GSM4138141,3,0.8480044068048296,43,23
GSM4138150,3,0.9181275714348796,43,23
GSM4138129,7,0.7314856060903042,42,23
GSM4138119,5,0.5599159059921902,42,23
GSM4138131,8,0.608057312805101,42,23
GSM4138143,15,0.727200325123216,42,23
GSM4138148,3,0.9118568537709508,41,23
GSM4138129,1,0.9162990934330868,41,23
GSM4138131,7,0.7216043929272746,41,23
GSM4138125,9,0.6582722261831305,41,23
GSM4138161,7,0.7380030745241941,40,23
