sample,cluster,ROGUE,n_cells,K
GSM4138134,1,0.7986838946736459,1211,24
GSM4138156,1,0.7728801019535604,917,24
GSM4138126,1,0.8179089059283744,757,24
GSM4138140,1,0.7644671068810561,699,24
GSM4138116,1,0.861322473132684,698,24
GSM4138142,1,0.7881616116169557,680,24
GSM4138136,1,0.764499928219689,639,24
GSM4138132,1,0.7876153071949524,639,24
GSM4138110,1,0.7605933769523029,622,24
GSM4138120,1,0.7612746226116425,606,24
GSM4138130,1,0.7501988313739888,580,24
GSM4138138,1,0.7414695119828132,573,24
GSM4138128,1,0.7444900302976449,544,24
GSM4138122,1,0.7444900302976449,544,24
GSM4138135,2,0.5757260453093779,499,24
GSM4138123,2,0.5501266958006663,497,24
GSM4138162,1,0.7431722514692474,483,24
GSM4138160,1,0.7859503647877171,481,24
GSM4138166,1,0.7474910495617821,463,24
GSM4138152,1,0.755509595458717,460,24
GSM4138146,1,0.7766841809031029,460,24
GSM4138165,1,0.8130657148784053,436,24
GSM4138163,1,0.7998524940085736,420,24
GSM4138137,2,0.6385954186813039,375,24
GSM4138145,1,0.6109948461167335,373,24
GSM4138154,1,0.7310271664692027,358,24
GSM4138112,1,0.755685701191861,354,24
GSM4138114,1,0.7089682596929296,349,24
GSM4138141,1,0.6184075639137402,344,24
GSM4138124,1,0.8168114355048526,340,24
GSM4138167,1,0.7360061758747254,332,24
GSM4138155,1,0.4869306187185336,332,24
GSM4138144,1,0.7282685388747667,295,24
GSM4138118,1,0.7901121864097234,290,24
GSM4138125,1,0.53518114554468,283,24
GSM4138158,1,0.7211759187019119,272,24
GSM4138139,1,0.5887124521446184,255,24
GSM4138139,2,0.5588584584414762,218,24
GSM4138125,2,0.5471532910417175,214,24
GSM4138155,2,0.42161842247028647,204,24
GSM4138143,1,0.5879036237146269,202,24
GSM4138135,1,0.6696188041055365,202,24
GSM4138111,1,0.5455635305889375,195,24
GSM4138127,1,0.6888369433969692,194,24
GSM4138150,1,0.7954582859997965,189,24
GSM4138161,1,0.5630129057935486,188,24
GSM4138131,5,0.6480606242165106,181,24
GSM4138148,1,0.7295497605220589,177,24
GSM4138131,2,0.6483332676415514,165,24
GSM4138137,1,0.6886094045896098,160,24
GSM4138131,1,0.641319169589157,159,24
GSM4138164,1,0.6632213173363477,155,24
GSM4138117,1,0.6399157988978181,145,24
GSM4138129,1,0.6569135102196724,129,24
GSM4138133,2,0.5737749758922173,127,24
GSM4138133,1,0.6348499284739506,119,24
