GEP,DC_pDC,Mac_CXCL9,Mac_IL1B,Mac_IL1Bint,Mac_SPP1,Mast,Mono_CD14,Mono_CD14_ID1,Mono_CD14_IL1B,Mono_CD14_THBS1,Mono_CD16,Mono_Int,Mono_TIL,cDC1_CLEC9A,cDC2_CD1C,cDC2_CD33,mregDC_LAMP3
1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.999,1.0,0.0,0.0,0.0,0.0
2,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.805,0.0,0.0,0.0,0.0
3,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.134,0.998,1.0,1.0,1.0,0.0,0.281,0.0,1.0,0.0
4,1.0,0.0,0.179,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.01,1.0,0.822,0.0,0.0,0.0,0.0
5,0.0,0.0,1.0,0.071,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.016,0.0,1.0,0.851
6,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.012,1.0,1.0,0.034,1.0,0.953,0.0,0.0,0.0,0.0
7,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
8,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.999,0.993,0.0,1.0,0.811,0.0,0.0,0.0,0.0
9,0.0,0.829,0.964,0.418,0.174,0.981,0.0,0.998,0.946,0.985,1.0,1.0,1.0,0.0,0.0,0.092,0.0
10,1.0,0.0,0.372,0.0,0.0,1.0,0.22,0.004,0.773,0.83,0.0,0.788,0.028,0.016,0.0,0.0,0.007
11,1.0,0.0,0.994,0.0,0.0,0.985,1.0,0.0,1.0,0.952,0.0,1.0,0.999,0.015,0.0,0.0,0.012
12,1.0,0.0,0.968,0.0,0.0,0.0,1.0,0.0,0.535,0.993,0.161,1.0,0.013,0.0,0.0,0.0,0.0
13,0.987,0.0,1.0,0.011,0.0,0.997,0.001,0.684,0.811,0.936,0.0,0.689,0.298,0.0,0.0,0.0,0.002
14,1.0,0.0,0.925,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.069,1.0,0.997,0.0,0.0,0.0,0.0
15,0.0,0.149,0.258,0.024,0.792,0.798,0.0,0.295,1.0,1.0,0.103,0.99,0.143,1.0,0.0,0.0,1.0
16,0.717,0.0,0.991,0.264,0.0,0.945,0.803,0.166,0.947,0.672,0.038,0.265,0.898,0.0,0.0,0.0,0.0
17,0.257,0.0,0.971,0.0,0.059,0.997,1.0,0.392,1.0,1.0,0.785,1.0,0.036,0.031,0.0,0.104,0.0
18,0.934,1.0,0.8178178178178178,1.0,0.9275653923541247,0.006322444678609062,1.0,1.0,0.79,1.0,1.0,1.0,0.999,0.754932502596054,0.562,0.973,0.0
19,1.0,0.0,0.774,0.068,0.013,0.004,0.893,0.042,0.392,0.199,0.094,0.995,0.149,0.011,0.0,0.051,0.019
20,0.0,0.0,1.0,0.001,0.0,0.0,1.0,0.0,1.0,0.866,0.015,0.987,1.0,0.0,0.0,0.0,0.0
21,0.045,0.052,0.029,0.0,0.017,0.111,1.0,0.097,1.0,1.0,0.998,1.0,0.532,0.028,0.029,0.126,0.019
22,0.0,0.246,0.866,0.214,0.9819458375125376,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6867845993756504,0.066,1.0,0.4022177419354839
23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.101,0.667,0.942,0.066,0.95,0.73,0.114,0.0,0.004,0.005
24,0.995,0.0,0.933,0.004,0.0,0.0,1.0,0.012,0.613,1.0,0.995,0.998,0.022,0.04,0.0,0.0,0.0
25,0.0,0.0,1.0,0.202,0.0,0.0,1.0,0.0,0.763,0.965,0.534,0.997,0.99,0.005,0.0,0.005,0.001
26,0.022,0.052,0.651,0.042,0.809,0.03726082578046324,1.0,0.044,0.989,0.602,0.02,1.0,0.042,0.04914744232698094,1.0,0.672,0.779
27,0.463,0.0,0.002,0.65,0.0,0.0,1.0,0.046,0.438,0.28,0.0,0.361,0.289,0.0,0.001,0.022,0.0
28,0.872,0.056,0.219,0.063,0.025,0.022,1.0,0.073,0.972,0.939,0.276,0.059,0.68,0.001,0.043,0.052,0.028
29,0.176,0.432,0.103,0.992,0.9688755020080321,0.3041182682154171,1.0,1.0,1.0,1.0,0.0,1.0,0.1961961961961962,0.7938689217758985,0.27,0.0,0.0
30,0.088,0.0,0.0,0.0,0.0,0.149,0.036,0.093,0.999,0.125,0.021,0.153,0.831,0.048,0.177,0.0,0.157
31,0.43232323232323233,0.0,0.6510903426791277,0.493,0.8529729729729729,0.25587828492392806,1.0,0.0,0.0,0.0,1.0,0.152,0.8329938900203666,0.5202702702702703,0.8060913705583757,0.8125,0.8860045146726863
32,0.296,0.258,0.23919597989949748,0.91,0.6443298969072165,0.4078014184397163,0.984,0.0,1.0,1.0,1.0,1.0,0.7364729458917836,0.0,0.007028112449799197,0.999,0.0
33,0.813265306122449,0.5294117647058824,0.5982627578718784,0.7462387161484454,0.6290697674418605,0.627172195892575,1.0,0.0,0.0,0.0,1.0,0.0,0.4153522607781283,0.0,0.11574556830031282,0.0486322188449848,0.40120481927710844
34,0.52,0.102,0.545,0.731,0.7054108216432866,0.2157676348547718,0.934,0.036,0.014,0.869,0.15,1.0,0.35,0.05664263645726056,0.16,0.003,0.8592964824120602
