GEP,DC_pDC,Mac_CXCL9,Mac_IL1B,Mac_IL1Bint,Mac_SPP1,Mast,Mono_CD14,Mono_CD14_ID1,Mono_CD14_IL1B,Mono_CD14_THBS1,Mono_CD16,Mono_Int,Mono_TIL,cDC1_CLEC9A,cDC2_CD1C,cDC2_CD33,mregDC_LAMP3
1,0.997,0.0,0.776,0.0,0.0,0.999,1.0,0.178,1.0,1.0,0.388,1.0,0.0,0.0,0.0,0.101,0.0
2,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3,0.0,0.0,1.0,0.126,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.041
4,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.226,0.769,1.0,0.0,0.0,0.0,0.783
5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.658,0.999,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.919
6,1.0,0.0,1.0,1.0,0.004,1.0,0.007,0.0,0.059,1.0,0.0,0.023,1.0,0.0,0.0,0.0,0.0
7,1.0,0.0,1.0,0.095,0.0,0.0,1.0,0.851,1.0,1.0,1.0,1.0,1.0,0.002,0.0,0.0,0.268
8,0.995,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.996,1.0,0.0,1.0,0.025,0.0,0.0,0.0,0.0
9,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.006,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.583
10,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.003,1.0,0.784,0.926,1.0,0.061,0.0,0.0,0.0,0.0
11,0.002,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.942,0.0,0.008,0.158,0.0,0.0,0.0,0.031
12,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.993,1.0,0.656,0.0,1.0,1.0,0.0,0.0,0.0,0.169
13,1.0,0.0,1.0,0.0,0.0,1.0,0.898,0.0,0.118,0.231,0.821,0.944,0.403,0.034,0.0,0.094,0.005
14,0.0,1.0,1.0,1.0,1.0,0.929,1.0,1.0,1.0,1.0,1.0,1.0,0.99,1.0,1.0,1.0,0.996
15,1.0,0.041,0.032,0.083,0.013,0.013,1.0,0.044,0.983,0.078,0.245,1.0,1.0,0.007,0.0,0.051,0.018
16,0.05,0.043,0.038,0.0,0.017,0.014,1.0,0.61,1.0,0.999,0.969,1.0,0.576,0.052,0.031,0.246,0.022
17,0.969,0.0,0.365,0.0,0.092,0.987,1.0,0.013,0.309,0.0,0.0,1.0,0.073,0.002,0.0,0.061,0.951
18,1.0,0.0,0.198,0.0,0.0,0.0,1.0,0.337,1.0,1.0,0.924,1.0,1.0,0.0,0.0,0.0,0.0
19,0.012,0.236,0.279,0.526,0.017,0.85,1.0,1.0,0.0,1.0,0.0,1.0,0.841,0.24924924924924924,0.0,0.211,0.611
20,0.052,0.047,1.0,0.087,0.0,0.011,1.0,0.046,1.0,0.372,0.098,0.974,1.0,0.015,0.039,0.06,0.021
21,0.0,0.0,1.0,0.02,0.0,0.0,1.0,0.001,0.91,0.988,0.621,0.78,1.0,0.08,0.0,0.002,0.0
22,0.0,0.816,0.166,0.592,0.458,0.7447023208879919,1.0,1.0,1.0,1.0,1.0,0.136,0.652,0.4748995983935743,0.013,0.017,0.5270541082164328
23,0.008,0.753,0.544,0.428,0.996,0.793,1.0,0.579,0.002,0.01,0.439,0.177,0.253,0.174,0.066,0.011,0.016
24,0.029,0.072,0.042,0.012,0.511,0.7497477295660948,1.0,1.0,0.515,0.007,0.0,1.0,0.114,0.0,0.0,0.003,0.9288577154308617
25,0.175,0.007,0.024,0.312,0.06,0.6526104417670683,0.959,0.0,0.974,0.866,0.997,0.787,0.098,0.06820461384152457,0.662,0.081,0.848
