GEP,DC_pDC,Mac_CXCL9,Mac_IL1B,Mac_IL1Bint,Mac_SPP1,Mast,Mono_CD14,Mono_CD14_ID1,Mono_CD14_IL1B,Mono_CD14_THBS1,Mono_CD16,Mono_Int,Mono_TIL,cDC1_CLEC9A,cDC2_CD1C,cDC2_CD33,mregDC_LAMP3
1,0.0,1.0,0.0,1.0,0.0,0.0,0.006470588235294118,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0565,1.0
4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.00975,0.9196
5,1.0,0.008666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0016,1.0,1.0
6,0.11800000000000001,0.0,0.6043333333333333,0.0046,0.05283333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.05428571428571429,0.0,1.0,0.0
7,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.4666352941176471,1.0
8,1.0,0.0005,1.0,0.012857142857142857,0.0029999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0014,0.0
9,0.519875,0.28914285714285715,1.0,0.10666666666666665,0.049,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.02375,0.0
10,1.0,1.0,1.0,1.0,0.0165,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0875,0.03666666666666667,1.0,1.0
11,1.0,0.016399999999999998,0.0,0.001,0.007,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,1.0,1.0,1.0,1.0
12,0.0,0.22914285714285715,1.0,0.91625,0.0012499999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0186,0.19316666666666665
13,1.0,0.1508,0.18525000000000003,0.103625,0.1265,0.055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11714285714285715,0.085,0.8143333333333334,0.212
14,0.10614285714285715,0.11933333333333333,0.1424,0.515,0.287,0.17600000000000002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.094125,1.0,0.22966666666666666
15,0.13724999999999998,0.0084,0.011666666666666667,0.01742857142857143,0.0,0.006999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2001111111111111,0.008,1.0,0.0055000000000000005
