GEP,DC_pDC,Mac_CXCL9,Mac_IL1B,Mac_IL1Bint,Mac_SPP1,Mast,Mono_CD14,Mono_CD14_ID1,Mono_CD14_IL1B,Mono_CD14_THBS1,Mono_CD16,Mono_Int,Mono_TIL,cDC1_CLEC9A,cDC2_CD1C,cDC2_CD33,mregDC_LAMP3
1,1.0,1.0,1.0,1.0,1.0,1.0,0.998,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2,1.0,0.0,1.0,0.0,0.003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.285
3,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.996,1.0,0.001,1.0,1.0
4,1.0,0.003,0.0,0.0,0.301,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.998
5,0.87,0.0,0.147,0.0,0.0,0.728,1.0,1.0,0.998,1.0,1.0,1.0,0.495,0.0,0.0,1.0,0.0
6,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.527,0.151,1.0,0.856
7,1.0,0.0,0.035,0.0,0.0,0.998,1.0,1.0,1.0,1.0,1.0,1.0,0.998,0.716,0.029,1.0,0.999
8,0.016,0.0,0.502,0.0,0.184,0.977,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,0.0,1.0,0.0
9,0.941,0.877,0.989,0.997,0.994,0.999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.044,0.0,1.0,0.0
10,1.0,0.976,1.0,1.0,0.755,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.804,0.695,1.0,0.92
11,0.793,0.05,0.027,0.062,0.028,0.019,1.0,0.961,0.976,0.981,0.999,1.0,0.267,0.024,0.0,0.206,0.013
