GEP,DC_pDC,Mac_CXCL9,Mac_IL1B,Mac_IL1Bint,Mac_SPP1,Mast,Mono_CD14,Mono_CD14_ID1,Mono_CD14_IL1B,Mono_CD14_THBS1,Mono_CD16,Mono_Int,Mono_TIL,cDC1_CLEC9A,cDC2_CD1C,cDC2_CD33,mregDC_LAMP3
1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.001,1.0,0.518,0.0,0.0,0.0,0.0
2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.381,0.0,0.346,0.997,0.0,0.0,0.0,0.0
3,0.0,0.0,1.0,0.022,0.0,1.0,1.0,0.227,1.0,1.0,0.025,1.0,0.993,0.0,0.0,0.0,0.0
4,1.0,0.0,0.001,0.0,0.0,1.0,1.0,0.008,1.0,1.0,0.824,1.0,0.846,0.0,0.0,0.0,0.0
5,0.0,0.0,0.999,0.234,0.134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.742,0.002
6,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.001,1.0,1.0,0.0,0.0,0.0,0.0
7,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.779,1.0,1.0,1.0,1.0,0.98,0.0,0.0,0.0,0.0
8,0.006,0.0,1.0,0.0,0.0,1.0,1.0,0.01,1.0,1.0,0.0,1.0,0.992,0.0,0.0,0.0,0.0
9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.997,0.017,1.0,0.236,0.0,0.0,0.0,0.0
10,0.056,1.0,0.0,0.416,0.228,0.0,0.0,0.992,1.0,0.941,0.0,0.718,0.001,0.006,0.0,0.0,0.002
11,1.0,0.002,0.041,0.081,0.021,0.012,1.0,0.048,0.996,1.0,1.0,1.0,0.868,0.01,0.0,0.055,0.019
12,0.671,0.004,0.155,0.694,0.012,0.0,0.0,0.662,0.411,0.593,0.107,0.888,0.119,0.0,0.0,0.377,0.022
13,0.013,0.0,0.009,0.023,0.0,0.697,0.0,1.0,0.838,0.61,1.0,0.961,0.077,0.002,0.0,0.291,0.006
14,0.076,0.04,0.033,0.0,0.024,0.44,1.0,0.055,1.0,1.0,0.986,1.0,0.321,0.028,0.036,0.207,0.014
15,0.0,0.997,0.969,0.999,0.977977977977978,0.9033613445378151,1.0,1.0,1.0,1.0,1.0,1.0,0.646,0.995850622406639,0.4,1.0,0.804040404040404
16,0.0,0.0,1.0,0.012,0.0,0.0,1.0,0.0,0.933,0.994,0.137,0.836,0.998,0.003,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.084,0.63,0.996,0.226,1.0,0.046,0.014,0.0,0.0,0.0
18,0.047,0.046,1.0,0.084,0.0,0.009,1.0,0.035,1.0,0.157,0.099,0.976,0.994,0.015,0.032,0.042,0.018
19,0.001,0.026,0.1,0.041,0.001,0.777,1.0,0.0,0.035,1.0,0.426,0.997,0.233,0.538,0.11,0.993,0.272
20,0.011,0.021,0.523,0.08,0.71,0.05305305305305305,1.0,0.011,0.912,0.998,0.0,0.977,0.318,0.14859437751004015,0.01,0.914,0.072
21,0.0,0.766,0.162,0.982,0.813,0.6676676676676677,1.0,0.038,0.013,0.326,0.986,1.0,0.73,0.95995995995996,0.017,0.009,0.021
22,0.158,0.001,0.011,0.0,0.0,0.012,1.0,0.003,0.984,0.703,0.22,0.676,0.866,0.589,0.019,0.945,0.144
23,0.03350253807106599,0.0,0.7948717948717948,0.8787575150300602,0.45,0.7986906710310966,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.263,0.13,0.13039117352056168,0.827,0.6930091185410334,0.6006674082313682,1.0,1.0,0.002,1.0,1.0,0.2,0.409,0.6420021762785637,0.005,1.0,0.09938524590163934
25,0.026,1.0,0.08508508508508508,0.735,0.7085427135678392,0.5882352941176471,0.0,1.0,0.0,0.0,1.0,1.0,0.89,0.7689873417721519,0.335,1.0,0.704225352112676
26,0.5809716599190283,0.0,0.6988210075026795,0.503006012024048,0.8786516853932584,0.18898809523809523,1.0,0.0,0.0,0.0,1.0,0.0,0.6398779247202442,0.0,0.0,0.0,0.0
27,0.07520325203252033,0.742299794661191,0.780327868852459,0.8483935742971888,0.7701421800947867,0.5526315789473685,1.0,0.0,0.0,0.0,1.0,0.0,0.9905263157894737,0.637239165329053,0.0,0.0,0.9675405742821473
28,0.236,0.0,0.297,0.0,0.0,0.0,1.0,0.0,0.999,0.957,0.983,0.919,0.351,0.001,0.0,0.121,0.158
29,0.193,0.006,0.003,0.056,0.015,0.013,0.764,0.254,0.47,0.922,0.02,0.725,0.032,0.0,0.0,0.008,0.117
30,0.09309309309309309,0.0,0.0,0.274,0.16032887975334018,0.6901913875598086,0.939,0.023,0.016,0.048,0.234,0.26,0.006018054162487462,0.009216589861751152,0.003015075376884422,1.0,0.0010482180293501049
31,0.305,0.259,0.494,0.531,0.04,0.101,1.0,0.162,0.044,0.993,0.025,1.0,0.178,0.064,0.0,0.0,0.041
