GEP,DC_pDC,Mac_CXCL9,Mac_IL1B,Mac_IL1Bint,Mac_SPP1,Mast,Mono_CD14,Mono_CD14_ID1,Mono_CD14_IL1B,Mono_CD14_THBS1,Mono_CD16,Mono_Int,Mono_TIL,cDC1_CLEC9A,cDC2_CD1C,cDC2_CD33,mregDC_LAMP3
1,0.0,0.0,1.0,0.0056,0.0,1.0,1.0,0.00044444444444444447,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2,1.0,0.0,1.0,0.0005378151260504202,0.0,1.0,0.0,0.004705882352941176,1.0,1.0,0.021751633986928105,1.0,1.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2051111111111111,1.0,1.0,1.0,0.0,0.0,0.2205220588235294,0.0,1.0,0.0002184873949579832
4,1.0,0.0,0.24479999999999996,0.0,0.0,1.0,1.0,0.00225,1.0,1.0,0.12633333333333335,1.0,1.0,0.0,0.0,0.0,0.0
5,0.0,0.0,1.0,0.33866666666666667,0.00025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007,0.0,1.0,1.0
6,1.0,0.0,1.0,0.0018750000000000001,0.0,0.0,1.0,0.06099999999999999,1.0,1.0,0.1992,1.0,1.0,0.0,0.0,0.0,0.0
7,0.0093,0.0,1.0,0.0012857142857142856,0.0,1.0,1.0,0.003,1.0,1.0,0.0016250000000000001,1.0,1.0,0.0,0.0,0.0,0.0
8,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.000125,1.0,1.0,0.00044444444444444447,1.0,1.0,0.0,0.0,0.0,0.0
9,0.0,1.0,1.0,0.898,0.27785714285714286,1.0,0.0186,1.0,1.0,1.0,0.9999411764705882,1.0,1.0,0.0,0.0,0.2865,0.0
10,1.0,0.0,0.4928333333333333,0.00625,0.0,1.0,0.4261818181818182,0.013875,0.9243846153846155,0.8728,0.025333333333333333,0.9064285714285715,0.0307,0.0064285714285714285,0.0,0.0058,0.006833333333333333
11,1.0,0.0,1.0,0.010750000000000001,0.0,1.0,1.0,0.011714285714285714,1.0,1.0,0.028,1.0,1.0,0.00625,0.002333333333333333,0.005399999999999999,0.012499999999999999
12,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.003,0.7477499999999999,1.0,0.3704545454545454,1.0,0.049300000000000004,0.0,0.0,0.0,0.0
13,1.0,0.0,1.0,0.07550000000000001,0.0,0.9991764705882353,0.14744444444444443,0.9782499999999998,0.9678461538461539,1.0,0.027,0.987,0.47550000000000003,0.0,0.0,0.0004,0.003833333333333333
