GEP,DC_pDC,Mac_CXCL9,Mac_IL1B,Mac_IL1Bint,Mac_SPP1,Mast,Mono_CD14,Mono_CD14_ID1,Mono_CD14_IL1B,Mono_CD14_THBS1,Mono_CD16,Mono_Int,Mono_TIL,cDC1_CLEC9A,cDC2_CD1C,cDC2_CD33,mregDC_LAMP3
1,-1.0,0.5168935438500603,0.5118150617277825,0.5989457741596961,0.6511492519137833,-1.0,1.2997486174561137,1.8416997486860827,1.4255946398656496,1.5954236732194111,-1.0,0.6334196871887117,0.8634301740265877,-1.0,0.43204199869836885,1.0141225425594793,-1.0
2,0.593763092264684,0.7394962342578946,-1.0,0.5859524475870872,0.9535925974009237,0.48510390061352227,0.5401337350428059,0.9345729660146149,0.7666274199246522,0.6754585926631067,1.944399024251808,1.4827296479216836,0.5501676787652147,1.0394424827223188,0.9252768342011678,1.4467248391233045,0.8265903823895069
3,0.8481639666145742,1.0757269121140813,0.7983557345396682,1.0734877818657165,1.072499970694606,0.7718550568634055,0.54565775966646,0.8434254693004433,0.8084886094585576,0.6437341491695855,0.6104685429200434,0.735529534664499,0.9028142893734079,1.3258354942496173,1.3396269123963407,1.2319142513289472,1.0199052403266042
4,0.7376918657171159,1.267748586882454,0.8967062855059251,1.1361098165474113,1.0803347577265419,0.7432998960339119,0.6188203044809135,0.777670292961433,0.6913855496520568,0.7288259577892239,0.7001101216777275,0.7683936788660508,0.9488931203593184,0.7177881774586784,1.0554757033005753,0.7674366850953069,0.8615226487246881
5,0.9820238875330892,1.2022544047737882,1.0285631014536234,1.1281306063658996,1.1945347285392365,0.9877520121195796,0.6794194796070838,0.7283193075610916,0.8773123299610633,0.7617488242015859,0.7948853845506754,0.7445820837484146,1.0011260203910508,1.1745066802378354,1.2143437841022364,0.9321598384807425,1.1940638203053515
6,1.2516734700196013,0.8639758590868044,0.6660194883136924,0.7660318968700935,0.8366628135049796,0.8063548486607183,0.6107556595970383,0.7008878490788004,0.6818314083630203,0.652853265270452,0.6630163126470212,0.6741043447276398,0.7313944633184144,0.9994166280742292,1.0227098041392364,0.9115297150214418,0.9710628398997958
7,0.7208572323517547,1.0474609287895988,1.2999741580162272,1.149907723066429,1.0134645968103566,0.7693866012692011,0.5278435351572149,0.8886479076674656,0.8833018967020594,0.7455929759658486,0.7428351844909755,0.6994491765445265,1.156541282011654,0.8456771437839775,1.0574090222447274,0.8927705404191029,0.9293087708711021
8,0.7609640874072865,1.172451890491436,1.0528563885753646,1.1507363408229367,1.3214880439852739,0.8429725415176555,0.6769470628798331,0.8457125603726575,0.7151762921682614,0.7656688690610172,0.7400537436173287,0.7642264679571508,0.9218515426057327,0.9840976337111601,1.0447579802250528,0.8596715647955205,0.8556788852871845
9,1.0471098757638488,1.1768971989403803,1.0103500148930038,1.0980836448089972,1.034673776064651,0.9288264584987521,0.6273660282829544,0.8764416199524262,0.7697272003705985,0.7910437422371035,0.9243947203403926,0.8729428345903931,1.2992992450060135,1.130845910393366,1.2072977634032627,0.9400158880939177,1.1295334209441
10,0.9711036120608851,0.9889188566038948,0.9378603829110319,0.9484048759872598,0.9141740494739541,0.8663358355182041,0.6931321547508126,0.8009102143289701,0.7744014117127558,0.7865352030928848,0.7819332801109291,0.7768007124947537,0.8853818435010943,1.0929624005727856,1.1913463727368194,0.8349449019841371,1.3127521869143695
11,0.8928911795727246,0.9393520957191303,0.8313999436663706,0.8912684814944658,0.9615697859748431,1.2534144556532483,0.7209041935340642,0.8060390621098881,0.8003965754874133,0.7830060252012865,0.8024105684266092,0.7764954748669818,0.8262447276847177,0.9454589998545158,0.9778854573549219,0.8787856821158887,0.9223248536076971
12,0.9859239972799505,1.0758133698272996,1.0826717538106385,1.0535495668987749,1.0612958439596276,1.176048553861155,0.92464006264655,0.9641846302731745,0.9717900935213566,0.9619284069168654,0.9574586246154952,0.9335722892037835,1.0048306723908067,1.0701231243711304,1.1669667302180184,0.9988937316538219,1.093494128786238
13,1.0460639216983516,1.0753430063092326,1.0615587205250703,1.105300954879316,1.1518399278530889,1.0591430258714747,0.9354636000284461,0.9546815569291028,0.9575492441690477,0.9741173095714601,0.9678866129420973,0.9407115655007552,1.0002526170237998,1.034717076624892,1.0749552826116873,0.9873551224062362,1.0608740515241912
