GEP,DC_pDC,Mac_CXCL9,Mac_IL1B,Mac_IL1Bint,Mac_SPP1,Mast,Mono_CD14,Mono_CD14_ID1,Mono_CD14_IL1B,Mono_CD14_THBS1,Mono_CD16,Mono_Int,Mono_TIL,cDC1_CLEC9A,cDC2_CD1C,cDC2_CD33,mregDC_LAMP3
1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.92,1.0,1.0,0.0,0.0,0.0,0.0
2,0.0,0.018,1.0,1.0,0.0,1.0,1.0,0.365,1.0,1.0,0.02,1.0,1.0,0.0,0.0,0.0,0.0
3,0.796,0.0,0.0,0.0,0.0,0.999,1.0,0.53,1.0,1.0,0.311,1.0,0.0,0.0,0.0,0.998,0.0
4,1.0,0.869,1.0,0.986,0.023,0.0,1.0,0.118,1.0,0.975,0.306,1.0,1.0,0.002,0.004,0.0,0.007
5,1.0,0.0,0.966,0.0,0.0,0.0,1.0,0.004,0.001,1.0,0.905,1.0,0.993,0.0,0.0,0.0,0.0
6,1.0,0.0,0.023,0.006,0.0,0.0,0.998,0.081,1.0,1.0,0.0,0.758,1.0,0.0,0.0,0.0,0.0
7,1.0,0.051,0.026,0.071,0.024,0.017,1.0,0.046,1.0,1.0,0.506,1.0,0.875,0.002,0.0,0.049,0.0
8,0.0,0.011,0.157,0.0,0.144,0.772,1.0,0.95,1.0,1.0,0.515,1.0,0.52,1.0,0.0,1.0,0.0
9,0.0,0.747,0.918,0.979,0.927,0.8721047331319235,1.0,1.0,1.0,1.0,0.877,1.0,0.568,0.0,0.235,1.0,0.003
10,0.096,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.998,0.014,1.0,0.281,0.001,0.0,0.0,0.0
11,1.0,0.001,0.004,0.659,0.0,0.0,1.0,0.0,0.06,0.534,0.082,0.991,0.998,0.0,0.0,0.0,0.0
12,0.565,0.141,0.001,0.008,0.0,0.002,1.0,0.094,0.953,1.0,0.078,1.0,0.005,0.0,0.0,0.098,0.095
13,0.0,0.51,0.3,0.269,0.97,0.8204613841524574,1.0,1.0,1.0,1.0,1.0,1.0,0.988,0.5020080321285141,0.009,0.0,0.891
14,0.0,0.0,0.034,0.0,0.0,0.003,0.0,0.045,0.023,0.062,0.021,1.0,0.095,0.017,0.0,0.001,0.0
15,0.993,0.0,0.0,0.0,0.0,0.603,1.0,0.995,1.0,1.0,1.0,1.0,0.683,0.0,0.0,1.0,0.003
16,0.061,0.047,0.097,0.001,0.027,0.011,0.995,0.053,0.783,0.609,0.453,0.468,0.913,1.0,0.047,0.061,0.047
17,0.04609218436873747,0.20741482965931865,0.6898288016112789,0.954,0.9783505154639175,0.5567632850241546,1.0,1.0,1.0,1.0,1.0,1.0,0.7464929859719439,0.34152046783625734,0.12072434607645875,1.0,0.47463002114164904
