GEP,DC_pDC,Mac_CXCL9,Mac_IL1B,Mac_IL1Bint,Mac_SPP1,Mast,Mono_CD14,Mono_CD14_ID1,Mono_CD14_IL1B,Mono_CD14_THBS1,Mono_CD16,Mono_Int,Mono_TIL,cDC1_CLEC9A,cDC2_CD1C,cDC2_CD33,mregDC_LAMP3
1,1.0,0.0,0.998,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
2,0.0,0.655,1.0,1.0,0.17,1.0,1.0,0.954,1.0,1.0,0.54,1.0,1.0,0.0,0.0,0.0,0.022
3,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.995,1.0,0.0,0.781,1.0,0.0,0.0,0.0,0.092
4,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.607,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.999
5,0.983,0.0,1.0,0.0,0.0,1.0,1.0,0.035,1.0,1.0,0.0,0.996,1.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.001,0.0,0.003,0.915,1.0,0.323,1.0,1.0,0.088,1.0,0.0,0.0,0.0,0.976,0.0
7,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.972,1.0,1.0,1.0,0.0,0.999,0.0,1.0,0.956
8,1.0,0.87,1.0,0.989,1.0,1.0,1.0,1.0,1.0,1.0,0.524,0.999,1.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.854,1.0,0.012,1.0,1.0,0.787,1.0,0.021,0.0,0.0,0.0,0.0
10,1.0,0.074,1.0,0.975,0.043,0.0,1.0,0.804,1.0,1.0,1.0,1.0,1.0,0.007,0.0,0.001,0.406
11,1.0,0.0,0.0,0.0,0.0,0.999,1.0,0.137,0.994,0.443,0.076,1.0,0.296,0.0,0.0,0.0,0.0
12,1.0,0.0,0.853,0.0,0.0,0.0,1.0,0.04,0.885,0.209,0.0,1.0,0.595,0.0,0.0,0.0,0.004
13,0.995,0.038,0.026,0.08,0.017,0.012,1.0,0.049,0.954,0.155,0.205,1.0,0.989,0.011,0.0,0.062,0.019
14,0.526,0.025,0.879,1.0,0.0,0.0,0.993,0.005,0.0,1.0,0.0,0.584,0.992,0.017,0.0,0.38,0.128
15,0.049,0.049,1.0,0.066,0.0,0.011,1.0,0.053,0.987,0.623,0.098,0.823,1.0,0.014,0.035,0.057,0.017
16,0.052,0.051,0.039,0.0,0.022,0.014,1.0,0.585,1.0,0.608,0.229,1.0,0.451,0.106,0.027,0.168,0.01
17,0.0,0.0,1.0,0.975,0.0,0.0,1.0,0.005,0.997,0.951,0.036,0.912,1.0,0.024,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.006,1.0,0.993,1.0,0.999,0.776,1.0,0.072,0.007,0.0,0.171,0.0
19,1.0,0.002,0.025,0.0,0.0,0.0,1.0,0.442,1.0,1.0,1.0,1.0,0.963,0.0,0.0,0.0,0.0
