GEP,Bcells_CD19,CD4+Tcells,CD8+Tcells,CD8+Tcells_Ki67,DC_CD207,DC_CLEC9A,DC_LAMP3,Endothelials,Fibroblasts/Stromal,Mac_C1Q_SPP1,Mac_C1Q_ZEB2,Mast,Mon_VCAN,NKcells,Plasma_XBP1,Tregs,Tumor/Epithelials
1,0.2948342523766178,-1.0,-1.0,-1.0,-1.0,0.45526152260212055,0.7504485712008994,0.6625302212759024,1.068452089215818,0.4169242617736894,0.46768510529991764,0.3859549180728576,-1.0,-1.0,-1.0,-1.0,1.6430211569590814
2,-1.0,-1.0,-1.0,-1.0,0.4596363741487478,-1.0,0.7410776900440003,0.5768600776355478,0.7338392366879055,-1.0,-1.0,0.3789709471399775,-1.0,-1.0,-1.0,-1.0,1.7037534063013826
3,0.8070538139492188,1.5098991325707658,1.4042037473962485,1.390717141996256,0.9179406096589167,0.6850533591526116,1.2110019785211172,0.7784650205312434,0.8627873269867135,0.8431016440203193,1.0674235752447945,0.9489485177124205,0.867237880860709,1.2296499566699959,0.7450218516794971,1.5256209099438434,0.8859415242773955
4,0.8826856046197269,1.1887568530229315,1.4356101769178604,1.298766201376641,1.0906793945345026,1.0650824716266778,1.0937428416771025,0.9097754052193153,0.9260209746714541,0.6910728500120188,1.1128398978664522,0.9800879269319853,1.0656371328020624,1.3771556511828542,0.8024888676646423,1.1031382037319515,0.7563949447391397
5,1.4614484468686963,0.7169825414519698,0.7712123544267906,0.8181914249411145,1.246832199195049,1.2491804242717777,1.0934001365433657,0.7834184406909757,0.8218432791137606,0.6939167609293247,0.8655742141734296,0.9044202467371383,1.1334955885187874,0.734798136749237,0.8098668487620236,0.6883894089050209,0.7493313676365432
6,0.7019939935688049,-1.0,-1.0,1.6265178676651197,1.328362964136944,1.3486385867192918,0.5670484196676673,0.6636893018977174,0.7287310250399225,0.5583726979690179,0.47576946725925695,0.43601221943523094,-1.0,0.3739246859912937,-1.0,-1.0,1.4981661504925934
7,0.944801988414613,0.9192465449674062,0.9211105247989597,0.9094701128148676,1.1262611743306388,0.9291469653482624,0.9452871672166467,0.9483276310880164,0.93787017812213,-1.0,0.9558285601355666,0.9160663781129715,-1.0,0.9150605850697193,1.2123722851002303,0.9375655191470974,0.9067260251954247
8,0.7644659905126148,0.7514393307397931,0.7555370102353147,1.0463850131255732,0.8371013235589649,0.9070531135195666,0.9755473852410561,1.469883582495444,1.339762466486267,0.730065622395618,0.8785950195007727,0.9150946042751592,0.7985089071000105,0.7836698236900962,0.7384333025289784,0.7445602428110504,0.9325611620570495
9,0.8033442131339439,0.7505223847423875,0.7741370672446526,0.7520251345502879,1.4839624925089736,1.3996801585091367,1.451528596553289,1.012700587188373,1.1996547638360189,1.5190402335570046,1.5799693906172656,1.0181866201553602,1.243371406116225,1.2400010634881236,0.7448327094532303,0.7780547285749214,1.115752260888062
10,0.9027816081468407,0.9030729182986911,0.90292121731971,0.9294836434961595,0.9517362024514767,1.0075412374090549,0.9001590144386881,1.3668306238937744,1.1923379631605675,0.8793698859295714,0.9680858701234868,0.9687490868815901,0.9129843910078947,0.8993441701027156,0.8920533907495347,0.8943301858282362,1.1569635752614877
11,0.8882248452855463,0.8690805086214203,0.8765736195067176,0.9276376800634313,1.2518052955422942,1.2145874881383678,1.186119674605237,0.941927311887694,1.0737315900974334,1.245545788793408,1.2770090660424673,0.9925123297357417,1.2700751613663266,0.8981299283634858,0.8764998894903729,0.8767953140846214,0.8493990074654312
12,1.2824804602193702,0.9861692806520779,0.977885609423125,1.047450133197484,1.2328250604647217,1.1614867850623969,1.2152202512636083,0.9544450249505058,0.9756375302117213,0.9346908896637638,1.0500056758322132,0.9357935007285796,1.1688918276462275,0.9859139667379943,0.9709124129787258,0.9483586672711811,0.9363873877674569
13,0.9747613282364265,0.9534846681612837,0.962821422510483,0.9708154027132564,1.0145287622103512,1.019103644147883,0.9736018687212539,0.9814389560762582,1.0052463047761813,0.9423048411923105,0.9656488043632745,0.9508902419194581,1.0148751296651637,0.9453333953333974,1.1960774141878918,0.9637621088742597,0.9880637742450118
14,0.8459564784474407,0.8072802000208672,0.8146640272316891,0.8341878391579312,1.1949953615010032,0.9459156460533596,1.2757449258061748,0.96326512071571,1.1231122411525944,0.9270767184196823,1.1133963716704385,1.575317819660885,1.0870832357493234,0.9554702640941438,0.7801315880769647,0.8328180417832085,1.0054074840413354
15,0.9798967848292367,0.9681099991160029,0.9767730698596664,0.9655146742104138,0.9805624901004544,1.0536093699911289,1.0181396436298744,1.0002371678332909,1.0432481712509583,0.9472491008477318,0.9702849556781923,0.9653665549267033,1.0095686916022835,0.9613486035379136,1.0583704571854025,0.9799855685570665,0.9897215615193538
16,0.9741542264600089,0.9572013732068362,0.9569931741654473,1.0386778152139526,1.0694166955961655,1.0029461234754398,1.012893246148382,0.9890573075721661,1.0780315861570504,1.271354067085708,0.9635617806098844,0.9910101244903589,0.9971864843250144,0.9417650222191135,1.107628091718135,0.9592146562570483,0.9720750434110126
