GEP,Bcells_CD19,CD4+Tcells,CD8+Tcells,CD8+Tcells_Ki67,DC_CD207,DC_CLEC9A,DC_LAMP3,Endothelials,Fibroblasts/Stromal,Mac_C1Q_SPP1,Mac_C1Q_ZEB2,Mast,Mon_VCAN,NKcells,Plasma_XBP1,Tregs,Tumor/Epithelials
1,1.0,0.0,0.0,0.0,0.715,0.908,0.065,1.0,1.0,1.0,0.114,0.927,0.66,0.0,1.0,0.0,1.0
2,0.0,1.0,1.0,0.677,0.0,0.0,0.001,1.0,1.0,0.999,0.499,0.972,0.0,1.0,1.0,1.0,1.0
3,1.0,1.0,1.0,1.0,0.999,0.885,0.985,1.0,1.0,0.676,1.0,1.0,0.998,1.0,1.0,1.0,0.0
4,1.0,1.0,1.0,0.999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.988,1.0,1.0,1.0,1.0,0.0
5,1.0,1.0,1.0,0.958,0.843,0.98,0.536,1.0,1.0,0.938,1.0,1.0,0.96,1.0,0.0,1.0,1.0
6,1.0,1.0,1.0,0.973973973973974,0.0,0.0,0.0,0.991,0.004,0.0,0.0,0.818,0.0,0.985,1.0,1.0,1.0
7,1.0,0.016,0.0,0.004,0.079,0.089,0.77,0.945,1.0,0.991,0.048,0.338,0.026,0.0,1.0,0.765,1.0
8,1.0,1.0,1.0,1.0,1.0,0.997,0.973,0.963,0.0,0.777,1.0,1.0,1.0,1.0,1.0,1.0,0.634
9,1.0,1.0,1.0,0.998,0.533,0.395,0.728,0.0,0.0,1.0,0.997,0.519,0.535,1.0,1.0,1.0,0.084
10,1.0,1.0,1.0,0.463,1.0,0.888,0.292,0.0,0.0,1.0,0.999,0.995,1.0,1.0,1.0,1.0,0.0
11,1.0,1.0,1.0,0.088,0.167,0.259,0.213,0.993,0.005,0.558,1.0,1.0,0.394,0.999,0.0,1.0,0.0
12,1.0,1.0,1.0,0.968,0.999,0.517,0.688,0.836,0.0,0.976,1.0,0.898,1.0,1.0,1.0,1.0,0.0
13,1.0,1.0,1.0,0.942,0.474,0.991,0.871,0.951,0.999,0.988,1.0,1.0,0.986,1.0,1.0,1.0,0.0
14,1.0,1.0,1.0,0.97,0.998,0.977,0.797,1.0,1.0,0.346,1.0,0.729,0.972,1.0,1.0,1.0,0.0
15,1.0,1.0,1.0,0.648,0.989,0.967,0.418,0.999,1.0,0.961,1.0,0.667,0.983,1.0,1.0,1.0,0.0
16,1.0,1.0,1.0,0.9,0.651,0.137,0.897,0.867,0.0,0.905,1.0,0.321,0.969,1.0,1.0,1.0,0.0
17,1.0,1.0,0.999,0.497,0.545,0.639,0.554,0.285,0.0,0.935,0.987,0.831,0.944,0.989,1.0,1.0,1.0
18,1.0,1.0,1.0,0.855,0.757,0.337,0.146,0.801,1.0,0.131,0.84,0.797,0.947,0.86,1.0,1.0,0.0
19,1.0,1.0,1.0,0.486,0.005,0.363,0.001,0.777,0.003,0.0,0.02,0.0,0.081,0.748,1.0,1.0,0.0
20,1.0,1.0,1.0,0.47194388777555113,0.248,0.059,0.557,0.812,0.001,1.0,0.79,0.837,0.54,0.994,0.0,0.985,0.101
21,1.0,1.0,1.0,0.664,0.564,0.991,0.123,0.967,0.01,0.833,0.385,0.074,0.071,0.757,1.0,0.994,0.0
22,1.0,1.0,1.0,0.8627254509018036,0.672,0.4164164164164164,0.6726726726726727,0.037,0.0,0.922,0.97,0.437,0.73,0.826,1.0,1.0,1.0
23,1.0,0.978,1.0,0.48205128205128206,0.35735735735735735,0.42084168336673344,0.4310520939734423,1.0,1.0,0.4092741935483871,0.543,0.0,0.7112676056338029,0.694,1.0,0.904,0.681
24,0.995,0.675,0.996,0.10920121334681497,0.688,0.041082164328657314,0.5558912386706949,0.819,0.004,1.0,0.566,0.375,0.44744744744744747,0.657,0.0,0.792,1.0
25,0.944,0.995,1.0,0.11835506519558676,0.109,0.11311311311311312,0.13013013013013014,0.0,0.0,0.17635270541082165,0.328,0.948,0.289,0.98,1.0,0.975,0.586
26,0.973,1.0,0.988,0.40080563947633435,0.478,0.324,0.1843687374749499,0.045,0.0,0.9679358717434869,0.0,0.0,0.048,0.289,1.0,0.964,0.989
27,1.0,0.991,1.0,0.677,0.006006006006006006,0.316,0.051,0.001,0.063,0.345,0.0,0.0,0.031,0.715,1.0,0.897,0.0
28,0.757,0.764,0.882,0.5932377049180327,0.6516516516516516,0.9235412474849095,0.109979633401222,0.228,0.655,0.414387031408308,0.238,0.203,0.313,0.781,0.406,0.778,0.978
