GEP,Bcells_CD19,CD4+Tcells,CD8+Tcells,CD8+Tcells_Ki67,DC_CD207,DC_CLEC9A,DC_LAMP3,Endothelials,Fibroblasts/Stromal,Mac_C1Q_SPP1,Mac_C1Q_ZEB2,Mast,Mon_VCAN,NKcells,Plasma_XBP1,Tregs,Tumor/Epithelials
1,1.0,0.0,0.0,0.0,1.0,1.0,0.05035294117647059,1.0,0.9955882352941177,0.0,0.34205042016806725,1.0,1.0,0.010352941176470589,1.0,0.0,1.0
2,0.0,1.0,1.0,1.0,0.0005,0.0003333333333333333,0.00025,1.0,1.0,1.0,1.0,1.0,0.0028,1.0,1.0,0.9999411764705882,1.0
3,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
4,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,1.0,1.0
6,1.0,1.0,1.0,1.0,0.0,0.0,0.00016667647116497047,1.0,0.4534552452665283,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
7,1.0,0.31225,0.0,0.002,0.12133333333333332,0.144,1.0,1.0,1.0,1.0,0.25842857142857145,0.4477777777777778,0.05825,0.0,1.0,1.0,0.9974117647058823
8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8249411764705883,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,1.0,1.0,1.0,1.0,1.0,1.0,0.6807058823529412,0.0,0.16941176470588235,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2312156862745098
11,1.0,1.0,1.0,0.15066666666666667,0.2962,0.38566666666666666,0.35174999999999995,1.0,0.446,1.0,1.0,1.0,0.64225,1.0,0.0,0.9985294117647059,0.1815
12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2635
13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999411764705882,1.0,0.009999999999999998
14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9994117647058823,1.0,0.001
15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20800000000000002
16,1.0,1.0,1.0,1.0,1.0,0.349,1.0,1.0,0.012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.021
17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.019999999999999997,0.9831176470588235,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,1.0,1.0,1.0,1.0,1.0,0.9805,0.32966666666666666,1.0,1.0,0.4195,1.0,1.0,1.0,1.0,0.997,1.0,0.056999999999999995
19,1.0,1.0,1.0,1.0,0.02125,0.473,0.001,1.0,0.321625,0.0016666666666666663,0.17357142857142857,0.0,0.11383333333333333,1.0,0.987,1.0,0.038799999999999994
20,1.0,0.9556575283366671,1.0,1.0,0.5299446993763972,0.42263795740675375,1.0,1.0,0.9497587951523708,0.5,1.0,1.0,1.0,0.936933756912578,0.6758442169667019,1.0,0.7276150135310037
21,1.0,1.0,1.0,1.0,1.0,1.0,0.23533333333333334,1.0,0.5296,1.0,1.0,0.269,0.3,1.0,0.9948823529411764,1.0,0.17200000000000001
22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8276947517062838,0.5041186161449753,0.9751706283831489,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,0.9968274586211647,1.0,0.9628180905709394,1.0,1.0,1.0,1.0,0.9132077699710692,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
24,1.0,1.0,0.9947074603059523,0.21206409048067862,0.9030474395224631,0.35532516493873706,0.9451999461424532,1.0,0.6592836946277097,1.0,1.0,1.0,1.0,1.0,0.25416273955387997,1.0,0.992813383600377
25,1.0,1.0,0.9584613272131662,0.30612605190372505,0.2265933031248161,0.1818748896604484,0.23142862747405793,0.16792628897613304,0.2010827987995057,0.18440926656074066,0.6048045927408018,0.9784028717707292,0.34564232330959804,0.9412110869181428,1.0,1.0,0.8421467663155416
26,1.0,0.915592442168462,1.0,0.5941622356949922,1.0,0.4656763199717464,0.24741008888104066,0.3752428041674024,0.39905821413856024,0.9900523868385426,0.15209841662252044,0.00200129495555948,0.14809582671140148,0.5194789906073678,0.9674926913493045,1.0,1.0
27,1.0,1.0,1.0,0.9566187716924525,0.04750279428201659,0.4127742808400494,0.05700335313841991,0.17686754683048583,0.3914230248838167,0.3825780601473289,0.06400376492734866,0.006000352961938938,0.06460380022354255,1.0,0.9115242073063121,1.0,0.14650861815400906
28,1.0,1.0,0.9736278009391718,0.8995933699374188,0.9965630956598014,0.9624512929507616,0.861140630534892,1.0,1.0,1.0,1.0,1.0,1.0,0.9546148699177391,0.9617934315065028,1.0,1.0
